column,spacecraft_lon_deg,spacecraft_lat_deg,spacecraft_height_m,nadir_height_m,nadir_line,nadir_areoid_radius_m,nadir_ellipsoid_radius_m
2385,111.07737,87.091612,317728.083,-469.0,2235.0,3378229.0,3376252.227
2386,110.943212,87.095244,317728.528,-465.0,2234.0,3378229.0,3376252.097
2387,110.807812,87.098885,317728.974,-470.0,2235.0,3378229.0,3376251.966
2388,110.672986,87.102485,317729.416,-470.0,2235.0,3378229.0,3376251.837
2389,110.536913,87.106094,317729.86,-472.0,2235.0,3378229.0,3376251.709
2390,110.400502,87.109686,317730.302,-471.0,2235.0,3378229.0,3376251.58
2391,110.264674,87.113238,317730.741,-469.0,2235.0,3378229.0,3376251.454
2392,110.127592,87.116798,317731.181,-470.0,2235.0,3378229.0,3376251.327
2393,109.991098,87.120318,317731.617,-471.0,2235.0,3378229.0,3376251.202
2394,109.853346,87.123845,317732.054,-473.0,2236.0,3378229.0,3376251.077
2395,109.716186,87.127333,317732.487,-471.0,2235.0,3378228.0,3376250.953
2396,109.577765,87.130827,317732.922,-471.0,2235.0,3378228.0,3376250.829
2397,109.439942,87.134282,317733.353,-469.0,2235.0,3378228.0,3376250.707
2398,109.300854,87.137743,317733.786,-469.0,2235.0,3378228.0,3376250.585
2399,109.162369,87.141164,317734.214,-467.0,2234.0,3378228.0,3376250.464
2400,109.022615,87.144592,317734.644,-465.0,2234.0,3378228.0,3376250.343
2401,108.883469,87.14798,317735.07,-463.0,2234.0,3378228.0,3376250.224
2402,108.743052,87.151374,317735.498,-461.0,2233.0,3378228.0,3376250.104
2403,108.603247,87.154729,317735.921,-460.0,2233.0,3378228.0,3376249.987
2404,108.462168,87.158089,317736.346,-458.0,2233.0,3378228.0,3376249.869
2405,108.321706,87.161409,317736.767,-459.0,2233.0,3378228.0,3376249.752
2406,108.179967,87.164736,317737.189,-457.0,2233.0,3378228.0,3376249.636
2407,108.038851,87.168022,317737.608,-458.0,2233.0,3378228.0,3376249.521
2408,107.896453,87.171314,317738.028,-456.0,2233.0,3378228.0,3376249.406
2409,107.754685,87.174566,317738.444,-457.0,2233.0,3378227.0,3376249.293
2410,107.611632,87.177823,317738.861,-456.0,2233.0,3378227.0,3376249.179
2411,107.469214,87.181041,317739.275,-454.0,2232.0,3378227.0,3376249.067
2412,107.325507,87.184264,317739.69,-454.0,2232.0,3378227.0,3376248.955
2413,107.182441,87.187447,317740.101,-453.0,2232.0,3378227.0,3376248.845
2414,107.038084,87.190634,317740.513,-453.0,2232.0,3378227.0,3376248.734
2415,106.894374,87.193782,317740.922,-452.0,2232.0,3378227.0,3376248.625
2416,106.749369,87.196934,317741.332,-449.0,2231.0,3378227.0,3376248.516
2417,106.605017,87.200047,317741.738,-448.0,2231.0,3378227.0,3376248.408
2418,106.459367,87.203163,317742.145,-446.0,2231.0,3378227.0,3376248.301
2419,106.314376,87.206241,317742.549,-444.0,2230.0,3378227.0,3376248.194
2420,106.168084,87.209321,317742.954,-442.0,2230.0,3378227.0,3376248.088
2421,106.022457,87.212363,317743.355,-437.0,2230.0,3378227.0,3376247.984
2422,105.875527,87.215407,317743.757,-437.0,2229.0,3378227.0,3376247.879
2423,105.729267,87.218413,317744.156,-434.0,2229.0,3378227.0,3376247.776
2424,105.581702,87.221421,317744.556,-435.0,2229.0,3378227.0,3376247.673
2425,105.434814,87.224391,317744.952,-432.0,2229.0,3378227.0,3376247.571
2426,105.286617,87.227362,317745.349,-437.0,2229.0,3378225.0,3376247.469
2427,105.139103,87.230296,317745.743,-431.0,2228.0,3378225.0,3376247.369
2428,104.990278,87.233231,317746.138,-432.0,2228.0,3378225.0,3376247.269
2429,104.842142,87.236127,317746.529,-432.0,2228.0,3378225.0,3376247.17
2430,104.692694,87.239025,317746.921,-432.0,2228.0,3378225.0,3376247.071
2431,104.542934,87.241904,317747.313,-432.0,2229.0,3378225.0,3376246.973
2432,104.393872,87.244746,317747.7,-432.0,2229.0,3378225.0,3376246.876
2433,104.243495,87.247587,317748.089,-431.0,2228.0,3378225.0,3376246.78
2434,104.093821,87.250392,317748.474,-431.0,2229.0,3378225.0,3376246.684
2435,103.942831,87.253196,317748.86,-428.0,2228.0,3378225.0,3376246.589
2436,103.79255,87.255963,317749.242,-427.0,2228.0,3378225.0,3376246.496
2437,103.64095,87.258729,317749.626,-427.0,2228.0,3378225.0,3376246.402
2438,103.490067,87.261458,317750.006,-426.0,2228.0,3378225.0,3376246.31
2439,103.337863,87.264186,317750.387,-424.0,2227.0,3378225.0,3376246.218
2440,103.186382,87.266878,317750.764,-423.0,2227.0,3378225.0,3376246.127
2441,103.033578,87.269568,317751.143,-422.0,2227.0,3378225.0,3376246.036
2442,102.881504,87.272221,317751.518,-422.0,2227.0,3378225.0,3376245.947
2443,102.728106,87.274872,317751.894,-422.0,2227.0,3378225.0,3376245.858
2444,102.575444,87.277487,317752.267,-423.0,2227.0,3378225.0,3376245.77
2445,102.421457,87.2801,317752.64,-422.0,2227.0,3378225.0,3376245.682
2446,102.268213,87.282676,317753.01,-420.0,2226.0,3378225.0,3376245.595
2447,102.113641,87.28525,317753.381,-419.0,2226.0,3378225.0,3376245.509
2448,101.959819,87.287788,317753.749,-419.0,2226.0,3378225.0,3376245.424
2449,101.80467,87.290323,317754.118,-419.0,2226.0,3378225.0,3376245.339
2450,101.661761,87.292636,317754.456,-418.0,2226.0,3378225.0,3376245.262
2451,101.507106,87.295116,317754.819,-419.0,2226.0,3378225.0,3376245.179
2452,101.351121,87.297594,317755.184,-419.0,2226.0,3378225.0,3376245.097
2453,101.195902,87.300035,317755.546,-418.0,2226.0,3378225.0,3376245.015
2454,101.039354,87.302472,317755.908,-417.0,2226.0,3378225.0,3376244.934
2455,100.883578,87.304874,317756.267,-416.0,2226.0,3378225.0,3376244.854
2456,100.726471,87.307271,317756.627,-414.0,2226.0,3378225.0,3376244.774
2457,100.570144,87.309633,317756.984,-412.0,2225.0,3378225.0,3376244.696
2458,100.412486,87.311991,317757.341,-411.0,2225.0,3378225.0,3376244.618
2459,100.255614,87.314313,317757.695,-408.0,2225.0,3378225.0,3376244.541
2460,100.097411,87.31663,317758.05,-406.0,2224.0,3378225.0,3376244.464
2461,99.940001,87.318912,317758.401,-403.0,2224.0,3378225.0,3376244.388
2462,99.781259,87.321188,317758.754,-400.0,2223.0,3378225.0,3376244.313
2463,99.623317,87.32343,317759.103,-398.0,2223.0,3378225.0,3376244.239
2464,99.464043,87.325666,317759.453,-395.0,2222.0,3378225.0,3376244.165
2465,99.305577,87.327866,317759.799,-392.0,2222.0,3378225.0,3376244.093
2466,99.145779,87.330061,317760.147,-389.0,2221.0,3378225.0,3376244.02
2467,98.98572,87.332236,317760.493,-389.0,2221.0,3378225.0,3376243.949
2468,98.826479,87.334375,317760.836,-386.0,2221.0,3378225.0,3376243.878
2469,98.665907,87.336509,317761.179,-383.0,2220.0,3378225.0,3376243.808
2470,98.506159,87.338607,317761.52,-381.0,2220.0,3378225.0,3376243.739
2471,98.34508,87.340699,317761.861,-378.0,2219.0,3378225.0,3376243.671
2472,98.184834,87.342756,317762.199,-376.0,2219.0,3378225.0,3376243.603
2473,98.023256,87.344806,317762.537,-373.0,2218.0,3378225.0,3376243.536
2474,97.862518,87.346822,317762.873,-372.0,2218.0,3378225.0,3376243.47
2475,97.700449,87.34883,317763.209,-369.0,2218.0,3378224.0,3376243.404
2476,97.539227,87.350804,317763.542,-364.0,2217.0,3378224.0,3376243.339
2477,97.376675,87.35277,317763.875,-361.0,2216.0,3378224.0,3376243.275
2478,97.214978,87.354702,317764.206,-356.0,2215.0,3378224.0,3376243.212
2479,97.051951,87.356626,317764.537,-354.0,2215.0,3378224.0,3376243.149
2480,96.889786,87.358517,317764.865,-353.0,2215.0,3378224.0,3376243.088
2481,96.726293,87.360398,317765.193,-353.0,2215.0,3378224.0,3376243.026
2482,96.563668,87.362246,317765.519,-353.0,2215.0,3378224.0,3376242.966
2483,96.399717,87.364085,317765.845,-352.0,2215.0,3378224.0,3376242.906
2484,96.236642,87.365891,317766.168,-350.0,2214.0,3378224.0,3376242.848
2485,96.072241,87.367687,317766.491,-349.0,2214.0,3378224.0,3376242.789
2486,95.908724,87.36945,317766.812,-347.0,2214.0,3378224.0,3376242.732
2487,95.743882,87.371204,317767.133,-346.0,2214.0,3378224.0,3376242.675
2488,95.579932,87.372924,317767.451,-344.0,2213.0,3378224.0,3376242.619
2489,95.414658,87.374634,317767.769,-341.0,2213.0,3378224.0,3376242.564
2490,95.250284,87.376312,317768.085,-339.0,2212.0,3378224.0,3376242.51
2491,95.084588,87.377979,317768.401,-338.0,2212.0,3378224.0,3376242.456
2492,94.919798,87.379613,317768.714,-335.0,2212.0,3378224.0,3376242.403
2493,94.753689,87.381237,317769.028,-332.0,2211.0,3378224.0,3376242.35
2494,94.588493,87.382828,317769.338,-329.0,2211.0,3378224.0,3376242.299
2495,94.42198,87.384408,317769.649,-325.0,2210.0,3378224.0,3376242.248
2496,94.256388,87.385956,317769.957,-321.0,2209.0,3378224.0,3376242.198
2497,94.089481,87.387492,317770.266,-315.0,2208.0,3378224.0,3376242.148
2498,93.923502,87.388997,317770.571,-312.0,2208.0,3378224.0,3376242.1
2499,93.75621,87.390489,317770.877,-306.0,2207.0,3378224.0,3376242.052
2500,93.589854,87.39195,317771.18,-303.0,2206.0,3378224.0,3376242.005
2501,93.422187,87.393398,317771.484,-298.0,2205.0,3378224.0,3376241.958
2502,93.255464,87.394815,317771.784,-295.0,2205.0,3378224.0,3376241.912
2503,93.087433,87.396219,317772.086,-293.0,2204.0,3378224.0,3376241.867
2504,92.920353,87.397592,317772.383,-291.0,2204.0,3378224.0,3376241.823
2505,92.751967,87.398951,317772.682,-288.0,2204.0,3378224.0,3376241.78
2506,92.58454,87.40028,317772.978,-285.0,2203.0,3378224.0,3376241.737
2507,92.415811,87.401595,317773.274,-280.0,2202.0,3378224.0,3376241.695
2508,92.246912,87.402888,317773.569,-277.0,2202.0,3378224.0,3376241.653
2509,92.078983,87.404151,317773.86,-275.0,2201.0,3378224.0,3376241.613
2510,91.909757,87.405399,317774.153,-272.0,2201.0,3378224.0,3376241.573
2511,91.741507,87.406617,317774.442,-269.0,2200.0,3378224.0,3376241.534
2512,91.571963,87.40782,317774.732,-262.0,2199.0,3378224.0,3376241.495
2513,91.403403,87.408993,317775.019,-257.0,2198.0,3378224.0,3376241.458
2514,91.233551,87.410152,317775.306,-252.0,2197.0,3378224.0,3376241.421
2515,91.064692,87.41128,317775.59,-247.0,2196.0,3378224.0,3376241.385
2516,90.894544,87.412394,317775.875,-241.0,2195.0,3378224.0,3376241.349
2517,90.725396,87.413477,317776.157,-236.0,2194.0,3378224.0,3376241.315
2518,90.554964,87.414546,317776.439,-231.0,2193.0,3378224.0,3376241.28
2519,90.385538,87.415584,317776.719,-225.0,2192.0,3378224.0,3376241.247
2520,90.214832,87.416608,317776.999,-223.0,2192.0,3378224.0,3376241.215
2521,90.04514,87.417601,317777.275,-223.0,2192.0,3378224.0,3376241.183
2522,89.887945,87.418501,317777.53,-221.0,2192.0,3378224.0,3376241.154
2523,89.716859,87.419458,317777.807,-222.0,2192.0,3378224.0,3376241.124
2524,89.546798,87.420385,317778.08,-224.0,2192.0,3378224.0,3376241.094
2525,89.375466,87.421297,317778.354,-226.0,2193.0,3378224.0,3376241.065
2526,89.205166,87.422179,317778.624,-228.0,2193.0,3378224.0,3376241.037
2527,89.033599,87.423045,317778.896,-229.0,2193.0,3378224.0,3376241.01
2528,88.863072,87.423882,317779.164,-231.0,2193.0,3378224.0,3376240.983
2529,88.691283,87.424701,317779.432,-233.0,2194.0,3378224.0,3376240.957
2530,88.52054,87.425493,317779.698,-235.0,2194.0,3378224.0,3376240.932
2531,88.34854,87.426267,317779.964,-236.0,2194.0,3378224.0,3376240.907
2532,88.177593,87.427013,317780.228,-238.0,2195.0,3378224.0,3376240.884
2533,88.005393,87.427741,317780.491,-241.0,2195.0,3378224.0,3376240.86
2534,87.834255,87.428442,317780.752,-243.0,2196.0,3378224.0,3376240.838
2535,87.661867,87.429124,317781.013,-245.0,2196.0,3378224.0,3376240.817
2536,87.490548,87.429778,317781.271,-247.0,2196.0,3378224.0,3376240.796
2537,87.317985,87.430414,317781.53,-250.0,2197.0,3378224.0,3376240.776
2538,87.146498,87.431023,317781.786,-251.0,2197.0,3378224.0,3376240.756
2539,86.973772,87.431613,317782.042,-253.0,2197.0,3378224.0,3376240.738
2540,86.802128,87.432177,317782.295,-256.0,2198.0,3378224.0,3376240.72
2541,86.62925,87.43272,317782.549,-258.0,2198.0,3378224.0,3376240.703
2542,86.457462,87.433238,317782.8,-259.0,2199.0,3378224.0,3376240.686
2543,86.284445,87.433735,317783.051,-260.0,2199.0,3378224.0,3376240.67
2544,86.111363,87.434209,317783.301,-261.0,2199.0,3378224.0,3376240.655
2545,85.939381,87.434658,317783.548,-259.0,2199.0,3378224.0,3376240.641
2546,85.766178,87.435086,317783.795,-261.0,2199.0,3378224.0,3376240.628
2547,85.594082,87.435488,317784.04,-262.0,2199.0,3378224.0,3376240.615
2548,85.420771,87.435869,317784.285,-264.0,2199.0,3378224.0,3376240.603
2549,85.248573,87.436226,317784.527,-265.0,2200.0,3378224.0,3376240.592
2550,85.075165,87.436561,317784.769,-266.0,2200.0,3378224.0,3376240.581
2551,84.902878,87.436871,317785.009,-267.0,2200.0,3378224.0,3376240.571
2552,84.729386,87.43716,317785.249,-268.0,2200.0,3378225.0,3376240.562
2553,84.557022,87.437424,317785.486,-269.0,2200.0,3378225.0,3376240.554
2554,84.383459,87.437666,317785.723,-269.0,2201.0,3378225.0,3376240.546
2555,84.211031,87.437884,317785.958,-269.0,2201.0,3378225.0,3376240.539
2556,84.037409,87.438079,317786.193,-266.0,2200.0,3378225.0,3376240.533
2557,83.864928,87.438251,317786.425,-266.0,2200.0,3378225.0,3376240.528
2558,83.69126,87.4384,317786.657,-267.0,2200.0,3378225.0,3376240.523
2559,83.518739,87.438526,317786.887,-265.0,2200.0,3378225.0,3376240.519
2560,83.345037,87.438628,317787.117,-266.0,2200.0,3378225.0,3376240.516
2561,83.172488,87.438707,317787.344,-266.0,2200.0,3378225.0,3376240.513
2562,82.998765,87.438764,317787.571,-267.0,2200.0,3378225.0,3376240.511
2563,82.826201,87.438796,317787.796,-269.0,2201.0,3378225.0,3376240.51
2564,82.652469,87.438806,317788.021,-271.0,2201.0,3378225.0,3376240.51
2565,82.479903,87.438793,317788.243,-271.0,2201.0,3378225.0,3376240.51
2566,82.306174,87.438756,317788.465,-272.0,2201.0,3378225.0,3376240.512
2567,82.133618,87.438696,317788.685,-274.0,2201.0,3378225.0,3376240.513
2568,81.959906,87.438613,317788.905,-275.0,2202.0,3378225.0,3376240.516
2569,81.787372,87.438507,317789.122,-277.0,2202.0,3378225.0,3376240.519
2570,81.613688,87.438377,317789.339,-281.0,2203.0,3378225.0,3376240.524
2571,81.441189,87.438225,317789.554,-281.0,2203.0,3378225.0,3376240.528
2572,81.267547,87.438049,317789.769,-278.0,2202.0,3378225.0,3376240.534
2573,81.095095,87.43785,317789.981,-280.0,2202.0,3378225.0,3376240.54
2574,80.921506,87.437627,317790.193,-280.0,2202.0,3378225.0,3376240.547
2575,80.749114,87.437383,317790.403,-282.0,2203.0,3378225.0,3376240.555
2576,80.575591,87.437113,317790.613,-283.0,2203.0,3378225.0,3376240.563
2577,80.403271,87.436823,317790.82,-284.0,2203.0,3378225.0,3376240.573
2578,80.229827,87.436507,317791.028,-282.0,2203.0,3378225.0,3376240.583
2579,80.057591,87.43617,317791.232,-284.0,2203.0,3378225.0,3376240.593
2580,79.884238,87.435808,317791.437,-286.0,2203.0,3378225.0,3376240.605
2581,79.712099,87.435425,317791.639,-287.0,2204.0,3378225.0,3376240.617
2582,79.53885,87.435016,317791.842,-288.0,2204.0,3378225.0,3376240.63
2583,79.366819,87.434587,317792.042,-290.0,2204.0,3378225.0,3376240.643
2584,79.193686,87.434132,317792.241,-293.0,2205.0,3378225.0,3376240.658
2585,79.020615,87.433654,317792.44,-295.0,2205.0,3378225.0,3376240.673
2586,78.848771,87.433156,317792.636,-298.0,2206.0,3378225.0,3376240.689
2587,78.675835,87.432632,317792.832,-302.0,2207.0,3378225.0,3376240.705
2588,78.50413,87.432088,317793.026,-305.0,2207.0,3378225.0,3376240.723
2589,78.33134,87.431517,317793.219,-305.0,2207.0,3378225.0,3376240.741
2590,78.159786,87.430927,317793.41,-310.0,2208.0,3378225.0,3376240.759
2591,77.987155,87.430311,317793.601,-317.0,2209.0,3378225.0,3376240.779
2592,77.815765,87.429675,317793.79,-324.0,2210.0,3378225.0,3376240.799
2593,77.643304,87.429012,317793.978,-333.0,2212.0,3378225.0,3376240.82
2594,77.472089,87.428331,317794.164,-335.0,2212.0,3378225.0,3376240.842
2595,77.299811,87.427622,317794.35,-361.0,2217.0,3378225.0,3376240.864
2596,77.128783,87.426895,317794.534,-399.0,2224.0,3378225.0,3376240.887
2597,76.970555,87.426202,317794.703,-399.0,2224.0,3378225.0,3376240.909
2598,76.798564,87.425426,317794.885,-390.0,2222.0,3378225.0,3376240.934
2599,76.627832,87.424632,317795.065,-433.0,2230.0,3378225.0,3376240.959
2600,76.456053,87.423811,317795.245,-501.0,2242.0,3378225.0,3376240.985
2601,76.285537,87.422972,317795.423,-603.0,2260.0,3378225.0,3376241.012
2602,76.113982,87.422104,317795.6,-637.0,2266.0,3378227.0,3376241.04
2603,75.943693,87.42122,317795.775,-666.0,2271.0,3378227.0,3376241.068
2604,75.772373,87.420307,317795.95,-686.0,2275.0,3378227.0,3376241.097
2605,75.602324,87.419377,317796.122,-686.0,2275.0,3378227.0,3376241.126
2606,75.43125,87.418419,317796.295,-704.0,2278.0,3378227.0,3376241.157
2607,75.261451,87.417444,317796.465,-713.0,2280.0,3378227.0,3376241.188
2608,75.090636,87.41644,317796.634,-736.0,2284.0,3378227.0,3376241.22
2609,74.921099,87.41542,317796.802,-753.0,2287.0,3378227.0,3376241.253
2610,74.750552,87.41437,317796.969,-758.0,2288.0,3378227.0,3376241.286
2611,74.581288,87.413306,317797.134,-744.0,2285.0,3378227.0,3376241.32
2612,74.411022,87.412211,317797.299,-729.0,2282.0,3378227.0,3376241.355
2613,74.242042,87.411101,317797.462,-729.0,2282.0,3378227.0,3376241.39
2614,74.072068,87.409962,317797.624,-708.0,2279.0,3378227.0,3376241.427
2615,73.903383,87.408807,317797.784,-697.0,2277.0,3378227.0,3376241.464
2616,73.733711,87.407622,317797.944,-686.0,2275.0,3378227.0,3376241.502
2617,73.565331,87.406423,317798.102,-670.0,2272.0,3378227.0,3376241.54
2618,73.395973,87.405194,317798.259,-648.0,2268.0,3378227.0,3376241.579
2619,73.226775,87.403942,317798.415,-648.0,2268.0,3378228.0,3376241.62
2620,73.058875,87.402676,317798.569,-631.0,2265.0,3378228.0,3376241.66
2621,72.890007,87.401379,317798.722,-608.0,2261.0,3378228.0,3376241.702
2622,72.72244,87.400069,317798.874,-592.0,2258.0,3378228.0,3376241.744
2623,72.553911,87.398728,317799.025,-564.0,2253.0,3378228.0,3376241.787
2624,72.386686,87.397374,317799.174,-550.0,2251.0,3378228.0,3376241.83
2625,72.218508,87.395988,317799.322,-550.0,2251.0,3378228.0,3376241.875
2626,72.051636,87.39459,317799.468,-535.0,2248.0,3378228.0,3376241.92
2627,71.883819,87.39316,317799.615,-519.0,2245.0,3378228.0,3376241.966
2628,71.71731,87.391718,317799.758,-503.0,2242.0,3378228.0,3376242.012
2629,71.549863,87.390244,317799.902,-500.0,2242.0,3378228.0,3376242.06
2630,71.383727,87.388758,317800.043,-500.0,2242.0,3378228.0,3376242.107
2631,71.21666,87.38724,317800.184,-499.0,2242.0,3378228.0,3376242.156
2632,71.050907,87.38571,317800.323,-494.0,2241.0,3378228.0,3376242.206
2633,70.884231,87.384148,317800.462,-486.0,2240.0,3378229.0,3376242.256
2634,70.71887,87.382576,317800.598,-483.0,2239.0,3378229.0,3376242.307
2635,70.552593,87.38097,317800.734,-483.0,2239.0,3378229.0,3376242.359
2636,70.387635,87.379354,317800.868,-474.0,2237.0,3378229.0,3376242.411
2637,70.221768,87.377705,317801.002,-465.0,2236.0,3378229.0,3376242.464
2638,70.057221,87.376046,317801.133,-449.0,2233.0,3378229.0,3376242.518
2639,69.891772,87.374353,317801.264,-449.0,2233.0,3378229.0,3376242.573
2640,69.727646,87.372651,317801.393,-444.0,2232.0,3378229.0,3376242.628
2641,69.562625,87.370916,317801.522,-444.0,2232.0,3378229.0,3376242.684
2642,69.398928,87.36917,317801.648,-437.0,2231.0,3378229.0,3376242.741
2643,69.234345,87.367392,317801.774,-432.0,2230.0,3378229.0,3376242.799
2644,69.071086,87.365604,317801.898,-432.0,2230.0,3378229.0,3376242.857
2645,68.906949,87.363783,317802.022,-426.0,2229.0,3378230.0,3376242.916
2646,68.744137,87.361953,317802.143,-421.0,2228.0,3378230.0,3376242.976
2647,68.580454,87.360089,317802.264,-413.0,2227.0,3378230.0,3376243.036
2648,68.418099,87.358217,317802.383,-412.0,2226.0,3378230.0,3376243.097
2649,68.254879,87.35631,317802.502,-409.0,2226.0,3378230.0,3376243.16
2650,68.092988,87.354396,317802.618,-405.0,2225.0,3378230.0,3376243.222
2651,67.930239,87.352447,317802.734,-397.0,2224.0,3378230.0,3376243.286
2652,67.76882,87.350491,317802.848,-397.0,2224.0,3378230.0,3376243.35
2653,67.606551,87.3485,317802.961,-392.0,2223.0,3378230.0,3376243.415
2654,67.445613,87.346502,317803.073,-386.0,2222.0,3378230.0,3376243.48
2655,67.283832,87.344469,317803.184,-371.0,2219.0,3378230.0,3376243.547
2656,67.123381,87.34243,317803.293,-374.0,2219.0,3378230.0,3376243.614
2657,66.962096,87.340355,317803.402,-366.0,2218.0,3378231.0,3376243.682
2658,66.802142,87.338274,317803.508,-360.0,2217.0,3378231.0,3376243.75
2659,66.64136,87.336158,317803.614,-351.0,2216.0,3378231.0,3376243.82
2660,66.481909,87.334036,317803.718,-347.0,2215.0,3378231.0,3376243.889
2661,66.321637,87.331879,317803.822,-346.0,2215.0,3378231.0,3376243.96
2662,66.161625,87.329701,317803.924,-343.0,2214.0,3378231.0,3376244.032
2663,66.002945,87.327518,317804.024,-340.0,2214.0,3378231.0,3376244.104
2664,65.843454,87.325299,317804.124,-338.0,2213.0,3378231.0,3376244.177
2665,65.685295,87.323074,317804.222,-337.0,2213.0,3378231.0,3376244.251
2666,65.526333,87.320815,317804.319,-336.0,2213.0,3378231.0,3376244.326
2667,65.368703,87.31855,317804.414,-335.0,2213.0,3378231.0,3376244.4
2668,65.210277,87.31625,317804.509,-329.0,2212.0,3378232.0,3376244.477
2669,65.053183,87.313945,317804.602,-329.0,2212.0,3378232.0,3376244.553
2670,64.895299,87.311604,317804.694,-325.0,2211.0,3378232.0,3376244.631
2671,64.738746,87.309259,317804.784,-326.0,2211.0,3378232.0,3376244.708
2672,64.581412,87.306878,317804.874,-324.0,2211.0,3378232.0,3376244.787
2673,64.425408,87.304494,317804.962,-324.0,2211.0,3378232.0,3376244.867
2674,64.281244,87.302268,317805.042,-322.0,2210.0,3378232.0,3376244.941
2675,64.124723,87.299829,317805.128,-318.0,2210.0,3378232.0,3376245.022
2676,63.969532,87.297387,317805.212,-321.0,2210.0,3378232.0,3376245.104
2677,63.813575,87.294908,317805.296,-318.0,2210.0,3378232.0,3376245.186
2678,63.658948,87.292426,317805.378,-318.0,2210.0,3378232.0,3376245.269
2679,63.503561,87.289907,317805.459,-320.0,2210.0,3378232.0,3376245.353
2680,63.349503,87.287386,317805.538,-323.0,2211.0,3378232.0,3376245.438
2681,63.194693,87.284829,317805.616,-318.0,2210.0,3378232.0,3376245.523
2682,63.04121,87.282269,317805.693,-326.0,2211.0,3378232.0,3376245.609
2683,62.886981,87.279672,317805.769,-329.0,2212.0,3378232.0,3376245.696
2684,62.734078,87.277074,317805.843,-328.0,2212.0,3378232.0,3376245.784
2685,62.580437,87.274438,317805.917,-336.0,2213.0,3378232.0,3376245.872
2686,62.42812,87.271801,317805.989,-335.0,2213.0,3378232.0,3376245.961
2687,62.27507,87.269127,317806.06,-338.0,2213.0,3378234.0,3376246.051
2688,62.123344,87.266452,317806.129,-341.0,2214.0,3378234.0,3376246.141
2689,61.970893,87.26374,317806.198,-344.0,2215.0,3378234.0,3376246.233
2690,61.819763,87.261027,317806.264,-344.0,2215.0,3378234.0,3376246.324
2691,61.667913,87.258276,317806.33,-355.0,2216.0,3378234.0,3376246.417
2692,61.517383,87.255526,317806.395,-357.0,2217.0,3378234.0,3376246.51
2693,61.366141,87.252737,317806.458,-364.0,2218.0,3378234.0,3376246.605
2694,61.216217,87.249949,317806.52,-365.0,2218.0,3378234.0,3376246.699
2695,61.065586,87.247123,317806.581,-370.0,2219.0,3378234.0,3376246.795
2696,60.915263,87.244278,317806.641,-379.0,2221.0,3378235.0,3376246.892
2697,60.766256,87.241434,317806.699,-389.0,2222.0,3378235.0,3376246.989
2698,60.616552,87.238552,317806.756,-394.0,2223.0,3378235.0,3376247.087
2699,60.468161,87.23567,317806.812,-456.0,2234.0,3378235.0,3376247.185
2700,60.319079,87.232751,317806.866,-475.0,2238.0,3378235.0,3376247.285
2701,60.171308,87.229833,317806.919,-537.0,2249.0,3378235.0,3376247.385
2702,60.022852,87.226877,317806.972,-601.0,2260.0,3378235.0,3376247.486
2703,59.875705,87.223923,317807.022,-712.0,2280.0,3378235.0,3376247.587
2704,59.727879,87.22093,317807.072,-758.0,2288.0,3378235.0,3376247.689
2705,59.58136,87.217939,317807.12,-789.0,2294.0,3378236.0,3376247.792
2706,59.434168,87.21491,317807.167,-796.0,2295.0,3378236.0,3376247.896
2707,59.28828,87.211884,317807.213,-818.0,2299.0,3378236.0,3376248.0
2708,59.141724,87.208819,317807.258,-821.0,2299.0,3378236.0,3376248.106
2709,58.996471,87.205756,317807.301,-825.0,2300.0,3378236.0,3376248.211
2710,58.850556,87.202655,317807.343,-818.0,2299.0,3378236.0,3376248.318
2711,58.70594,87.199557,317807.384,-806.0,2297.0,3378236.0,3376248.425
2712,58.560669,87.19642,317807.424,-772.0,2290.0,3378236.0,3376248.534
2713,58.416694,87.193287,317807.462,-751.0,2287.0,3378237.0,3376248.642
2714,58.272069,87.190115,317807.499,-719.0,2281.0,3378237.0,3376248.752
2715,58.128737,87.186946,317807.535,-712.0,2280.0,3378237.0,3376248.862
2716,57.984762,87.183739,317807.569,-709.0,2280.0,3378237.0,3376248.973
2717,57.842077,87.180535,317807.602,-705.0,2279.0,3378237.0,3376249.085
2718,57.698754,87.177293,317807.635,-703.0,2278.0,3378237.0,3376249.198
2719,57.556718,87.174055,317807.665,-701.0,2278.0,3378237.0,3376249.31
2720,57.414049,87.170778,317807.695,-697.0,2277.0,3378237.0,3376249.425
2721,57.272665,87.167506,317807.723,-688.0,2276.0,3378238.0,3376249.539
2722,57.130653,87.164194,317807.75,-679.0,2274.0,3378238.0,3376249.655
2723,56.989922,87.160888,317807.776,-666.0,2272.0,3378238.0,3376249.771
2724,56.84857,87.157542,317807.801,-647.0,2268.0,3378238.0,3376249.888
2725,56.708495,87.154202,317807.824,-635.0,2266.0,3378238.0,3376250.005
2726,56.567804,87.150822,317807.846,-612.0,2262.0,3378238.0,3376250.124
2727,56.428386,87.147448,317807.867,-597.0,2259.0,3378238.0,3376250.242
2728,56.288359,87.144035,317807.887,-579.0,2256.0,3378239.0,3376250.363
2729,56.149601,87.140628,317807.905,-572.0,2255.0,3378239.0,3376250.483
2730,56.010238,87.137181,317807.922,-566.0,2254.0,3378239.0,3376250.605
2731,55.872142,87.13374,317807.938,-563.0,2254.0,3378239.0,3376250.726
2732,55.733446,87.13026,317807.953,-560.0,2253.0,3378239.0,3376250.849
