offset_line_below_nadir,approx_free_space_range_below_nadir_m,surface_along_track_offset_km,surface_doppler_hz,folded_doppler_hz,inside_center_doppler_band
829,12435.0,89.59862518310547,122.25022888183594,34.71522521972656,False
830,12450.0,89.65369415283203,122.31979370117188,34.7847900390625,False
831,12465.0,89.70873260498047,122.38929748535156,34.85429382324219,False
832,12480.0,89.76373291015625,122.45875549316406,34.92375183105469,False
833,12495.0,89.8187026977539,122.52816772460938,34.9931640625,False
834,12510.0,89.87364196777344,122.59751892089844,35.06251525878906,False
835,12525.0,89.9285888671875,122.66688537597656,35.13188171386719,False
836,12540.0,89.98345184326172,122.73612976074219,35.20112609863281,False
837,12555.0,90.03829193115234,122.8053207397461,35.27030944824219,False
838,12570.0,90.09308624267578,122.87447357177734,35.33946228027344,False
839,12585.0,90.14789581298828,122.9436264038086,35.40861511230469,False
840,12600.0,90.20262908935547,123.01264953613281,35.47764587402344,False
841,12615.0,90.25738525390625,123.08172607421875,35.546722412109375,False
842,12630.0,90.31204986572266,123.15064239501953,35.61564636230469,False
843,12645.0,90.36673736572266,123.2196044921875,35.684600830078125,False
844,12660.0,90.42137145996094,123.28849792480469,35.75349426269531,False
845,12675.0,90.47594451904297,123.35728454589844,35.82228088378906,False
846,12690.0,90.53053283691406,123.42607879638672,35.89106750488281,False
847,12705.0,90.58507537841797,123.49481964111328,35.95982360839844,False
848,12720.0,90.63959503173828,123.56352233886719,36.02851867675781,False
849,12735.0,90.69407653808594,123.63214874267578,36.09715270996094,False
850,12750.0,90.74851989746094,123.70073699951172,36.16572570800781,False
851,12765.0,90.80294799804688,123.76929473876953,36.23429870605469,False
852,12780.0,90.85733032226562,123.83777618408203,36.30278015136719,False
853,12795.0,90.91168212890625,123.90620422363281,36.37120056152344,False
854,12810.0,90.96604919433594,123.97466278076172,36.43965148925781,False
855,12825.0,91.02032470703125,124.04299926757812,36.50799560546875,False
856,12840.0,91.0745849609375,124.11127471923828,36.57627868652344,False
857,12855.0,91.12885284423828,124.1795883178711,36.64457702636719,False
858,12870.0,91.18304443359375,124.2477798461914,36.71278381347656,False
859,12885.0,91.2372055053711,124.31590270996094,36.78089904785156,False
860,12900.0,91.29137420654297,124.3840560913086,36.84904479980469,False
861,12915.0,91.34551239013672,124.45215606689453,36.91716003417969,False
862,12930.0,91.39956665039062,124.5201416015625,36.985137939453125,False
863,12945.0,91.45365142822266,124.58812713623047,37.05311584472656,False
864,12960.0,91.50769805908203,124.65609741210938,37.12109375,False
865,12975.0,91.56170654296875,124.72398376464844,37.18898010253906,False
866,12990.0,91.61567687988281,124.79182434082031,37.25682067871094,False
867,13005.0,91.66958618164062,124.85958099365234,37.32456970214844,False
868,13020.0,91.72350311279297,124.92733001708984,37.39231872558594,False
869,13035.0,91.77742767333984,124.99508666992188,37.4600830078125,False
870,13050.0,91.83128356933594,125.062744140625,37.527740478515625,False
871,13065.0,91.88510131835938,125.1303482055664,37.59535217285156,False
872,13080.0,91.93888854980469,125.19789123535156,37.66288757324219,False
873,13095.0,91.99264526367188,125.2654037475586,37.73039245605469,False
874,13110.0,92.04642486572266,125.33292388916016,37.79792785644531,False
875,13125.0,92.1001205444336,125.40032958984375,37.865325927734375,False
876,13140.0,92.15377807617188,125.46768188476562,37.93267822265625,False
877,13155.0,92.20745086669922,125.5350570678711,38.00004577636719,False
878,13170.0,92.26105499267578,125.6023178100586,38.06730651855469,False
879,13185.0,92.3146743774414,125.66958618164062,38.13458251953125,False
880,13200.0,92.36824798583984,125.73680877685547,38.20179748535156,False
881,13215.0,92.42176055908203,125.80391693115234,38.26890563964844,False
882,13230.0,92.47528076171875,125.87105560302734,38.33604431152344,False
883,13245.0,92.52877044677734,125.93814086914062,38.40313720703125,False
884,13260.0,92.58223724365234,126.00517272949219,38.47016906738281,False
885,13275.0,92.63566589355469,126.07215881347656,38.53715515136719,False
886,13290.0,92.6890640258789,126.13909912109375,38.604095458984375,False
887,13305.0,92.742431640625,126.20597839355469,38.67097473144531,False
888,13320.0,92.79576873779297,126.27281951904297,38.73780822753906,False
889,13335.0,92.84906768798828,126.33960723876953,38.80461120605469,False
890,13350.0,92.90234375,126.40635681152344,38.87135314941406,False
891,13365.0,92.95563507080078,126.47309875488281,38.93809509277344,False
892,13380.0,93.00884246826172,126.53974914550781,39.00474548339844,False
893,13395.0,93.0620346069336,126.60636138916016,39.07136535644531,False
894,13410.0,93.11522674560547,126.67296600341797,39.13795471191406,False
895,13425.0,93.16835021972656,126.7394790649414,39.20448303222656,False
896,13440.0,93.22148132324219,126.80599212646484,39.27098083496094,False
897,13455.0,93.27454376220703,126.87239837646484,39.33738708496094,False
898,13470.0,93.32762145996094,126.93882751464844,39.40382385253906,False
899,13485.0,93.38066864013672,127.00521087646484,39.47019958496094,False
900,13500.0,93.43363952636719,127.07148742675781,39.53648376464844,False
901,13515.0,93.48663330078125,127.13776397705078,39.60276794433594,False
902,13530.0,93.53958892822266,127.20401763916016,39.66902160644531,False
903,13545.0,93.5925064086914,127.27019500732422,39.73518371582031,False
904,13560.0,93.6454086303711,127.33634185791016,39.80134582519531,False
905,13575.0,93.69827270507812,127.4024429321289,39.86744689941406,False
906,13590.0,93.75110626220703,127.46849822998047,39.93348693847656,False
907,13605.0,93.80391693115234,127.53448486328125,39.999481201171875,False
908,13620.0,93.85669708251953,127.60044860839844,40.06544494628906,False
909,13635.0,93.90948486328125,127.66641998291016,40.13142395019531,False
910,13650.0,93.96220397949219,127.73228454589844,40.19728088378906,False
911,13665.0,94.014892578125,127.79810333251953,40.26310729980469,False
912,13680.0,94.06759643554688,127.86394500732422,40.32893371582031,False
913,13695.0,94.1202163696289,127.9296646118164,40.39466857910156,False
914,13710.0,94.17285919189453,127.99539947509766,40.46040344238281,False
915,13725.0,94.22543334960938,128.06103515625,40.526031494140625,False
916,13740.0,94.27801513671875,128.12667846679688,40.5916748046875,False
917,13755.0,94.33057403564453,128.19229125976562,40.65728759765625,False
918,13770.0,94.383056640625,128.25779724121094,40.72279357910156,False
919,13785.0,94.43555450439453,128.32330322265625,40.788299560546875,False
920,13800.0,94.4880142211914,128.38876342773438,40.853759765625,False
921,13815.0,94.54045104980469,128.4541778564453,40.91917419433594,False
922,13830.0,94.59286499023438,128.51956176757812,40.98455810546875,False
923,13845.0,94.64524841308594,128.5848846435547,41.04988098144531,False
924,13860.0,94.69759368896484,128.65016174316406,41.11515808105469,False
925,13875.0,94.74992370605469,128.71542358398438,41.180419921875,False
926,13890.0,94.80220794677734,128.7805938720703,41.24559020996094,False
927,13905.0,94.85447692871094,128.8457489013672,41.31074523925781,False
928,13920.0,94.9067611694336,128.9109344482422,41.37593078613281,False
929,13935.0,94.9589614868164,128.97596740722656,41.44096374511719,False
930,13950.0,95.01113891601562,129.0409698486328,41.50596618652344,False
931,13965.0,95.06333923339844,129.10601806640625,41.571014404296875,False
932,13980.0,95.1154556274414,129.1709442138672,41.63594055175781,False
933,13995.0,95.16759490966797,129.23587036132812,41.70086669921875,False
934,14010.0,95.21969604492188,129.30076599121094,41.76576232910156,False
935,14025.0,95.27173614501953,129.3655548095703,41.83055114746094,False
936,14040.0,95.32378387451172,129.43035888671875,41.895355224609375,False
937,14055.0,95.37580108642578,129.4951171875,41.960113525390625,False
938,14070.0,95.42779541015625,129.55984497070312,42.02484130859375,False
939,14085.0,95.47976684570312,129.62451171875,42.089508056640625,False
940,14100.0,95.53170013427734,129.6891326904297,42.15412902832031,False
941,14115.0,95.58361053466797,129.75372314453125,42.218719482421875,False
942,14130.0,95.63549041748047,129.81825256347656,42.28324890136719,False
943,14145.0,95.68734741210938,129.88275146484375,42.347747802734375,False
944,14160.0,95.73916625976562,129.94720458984375,42.412200927734375,False
945,14175.0,95.79096221923828,130.0115966796875,42.476593017578125,False
946,14190.0,95.84272766113281,130.07595825195312,42.54095458984375,False
947,14205.0,95.89451599121094,130.14035034179688,42.6053466796875,False
948,14220.0,95.94622802734375,130.20462036132812,42.66961669921875,False
949,14235.0,95.99795532226562,130.2689208984375,42.733917236328125,False
950,14250.0,96.04960632324219,130.33311462402344,42.79811096191406,False
951,14265.0,96.10128021240234,130.39730834960938,42.8623046875,False
952,14280.0,96.15288543701172,130.46141052246094,42.92640686035156,False
953,14295.0,96.20449829101562,130.5255126953125,42.990509033203125,False
954,14310.0,96.25608825683594,130.589599609375,43.054595947265625,False
955,14325.0,96.30760192871094,130.653564453125,43.118560791015625,False
956,14340.0,96.359130859375,130.71754455566406,43.18254089355469,False
957,14355.0,96.41063690185547,130.781494140625,43.246490478515625,False
958,14370.0,96.46212005615234,130.8453826904297,43.31037902832031,False
959,14385.0,96.5135726928711,130.90924072265625,43.374237060546875,False
960,14400.0,96.56499481201172,130.9730682373047,43.43806457519531,False
961,14415.0,96.61639404296875,131.03683471679688,43.5018310546875,False
962,14430.0,96.66775512695312,131.10055541992188,43.5655517578125,False
963,14445.0,96.7191390991211,131.164306640625,43.629302978515625,False
964,14460.0,96.77045440673828,131.22793579101562,43.69293212890625,False
965,14475.0,96.82173919677734,131.2915496826172,43.75654602050781,False
966,14490.0,96.873046875,131.35516357421875,-43.71484375,False
967,14505.0,96.92427062988281,131.41867065429688,-43.651336669921875,False
968,14520.0,96.9754867553711,131.48214721679688,-43.587860107421875,False
969,14535.0,97.02670288085938,131.54563903808594,-43.52436828613281,False
970,14550.0,97.07789611816406,131.6090850830078,-43.46092224121094,False
971,14565.0,97.12902069091797,131.67242431640625,-43.3975830078125,False
972,14580.0,97.1801528930664,131.73577880859375,-43.334228515625,False
973,14595.0,97.23126983642578,131.79910278320312,-43.270904541015625,False
974,14610.0,97.28235626220703,131.86236572265625,-43.2076416015625,False
975,14625.0,97.3333740234375,131.925537109375,-43.14447021484375,False
976,14640.0,97.38440704345703,131.98875427246094,-43.08125305175781,False
977,14655.0,97.43541717529297,132.05189514160156,-43.01811218261719,False
978,14670.0,97.48638916015625,132.11500549316406,-42.95500183105469,False
979,14685.0,97.53734588623047,132.17807006835938,-42.891937255859375,False
980,14700.0,97.58831024169922,132.24114990234375,-42.828857421875,False
981,14715.0,97.63921356201172,132.3041229248047,-42.76588439941406,False
982,14730.0,97.6900863647461,132.3670654296875,-42.70294189453125,False
983,14745.0,97.74092864990234,132.4299774169922,-42.64002990722656,False
984,14760.0,97.79178619384766,132.4928741455078,-42.57713317871094,False
985,14775.0,97.84258270263672,132.55569458007812,-42.514312744140625,False
986,14790.0,97.89338684082031,132.6185302734375,-42.45147705078125,False
987,14805.0,97.94412994384766,132.68125915527344,-42.38874816894531,False
988,14820.0,97.99488830566406,132.7440185546875,-42.32598876953125,False
989,14835.0,98.04557800292969,132.80667114257812,-42.263336181640625,False
990,14850.0,98.09628295898438,132.86932373046875,-42.20068359375,False
991,14865.0,98.14695739746094,132.9319610595703,-42.13804626464844,False
992,14880.0,98.1976089477539,132.9945526123047,-42.07545471191406,False
993,14895.0,98.24823760986328,133.05706787109375,-42.012939453125,False
994,14910.0,98.29878997802734,133.11952209472656,-41.95048522949219,False
995,14925.0,98.349365234375,133.1820068359375,-41.88800048828125,False
996,14940.0,98.39991760253906,133.24441528320312,-41.825592041015625,False
997,14955.0,98.45047760009766,133.3068389892578,-41.76316833496094,False
998,14970.0,98.50096893310547,133.36917114257812,-41.700836181640625,False
999,14985.0,98.55143737792969,133.43148803710938,-41.638519287109375,False
1000,15000.0,98.60188293457031,133.4937286376953,-41.57627868652344,False
1001,15015.0,98.65229797363281,133.55593872070312,-41.514068603515625,False
1002,15030.0,98.7027359008789,133.61819458007812,-41.451812744140625,False
1003,15045.0,98.75310516357422,133.68032836914062,-41.389678955078125,False
1004,15060.0,98.80348205566406,133.7424774169922,-41.32752990722656,False
1005,15075.0,98.85379791259766,133.80453491210938,-41.265472412109375,False
1006,15090.0,98.90412139892578,133.86659240722656,-41.20341491699219,False
1007,15105.0,98.95439147949219,133.92857360839844,-41.14143371582031,False
1008,15120.0,99.00466918945312,133.99057006835938,-41.079437255859375,False
1009,15135.0,99.05492401123047,134.05250549316406,-41.01750183105469,False
1010,15150.0,99.10514831542969,134.11441040039062,-40.955596923828125,False
1011,15165.0,99.15531158447266,134.17625427246094,-40.89375305175781,False
1012,15180.0,99.20549011230469,134.23806762695312,-40.831939697265625,False
1013,15195.0,99.2556381225586,134.2998504638672,-40.77015686035156,False
1014,15210.0,99.30577087402344,134.36160278320312,-40.708404541015625,False
1015,15225.0,99.35587310791016,134.42332458496094,-40.64668273925781,False
1016,15240.0,99.40594482421875,134.4849853515625,-40.58502197265625,False
1017,15255.0,99.45603942871094,134.5466766357422,-40.52333068847656,False
1018,15270.0,99.50607299804688,134.60829162597656,-40.46171569824219,False
1019,15285.0,99.55606842041016,134.66983032226562,-40.400177001953125,False
1020,15300.0,99.60608673095703,134.73138427734375,-40.338623046875,False
1021,15315.0,99.65603637695312,134.79287719726562,-40.277130126953125,False
1022,15330.0,99.70596313476562,134.8542938232422,-40.21571350097656,False
1023,15345.0,99.75590515136719,134.91575622558594,-40.15425109863281,False
1024,15360.0,99.80577850341797,134.97711181640625,-40.0928955078125,False
1025,15375.0,99.85567474365234,135.03848266601562,-40.031524658203125,False
1026,15390.0,99.9055404663086,135.0998077392578,-39.97019958496094,False
1027,15405.0,99.95538330078125,135.16110229492188,-39.908905029296875,False
1028,15420.0,100.00515747070312,135.22230529785156,-39.84770202636719,False
1029,15435.0,100.05494689941406,135.28350830078125,-39.7864990234375,False
1030,15450.0,100.10472106933594,135.3446807861328,-39.72532653808594,False
1031,15465.0,100.15446472167969,135.4058380126953,-39.66416931152344,False
1032,15480.0,100.20417785644531,135.4669189453125,-39.60308837890625,False
1033,15495.0,100.25386810302734,135.52798461914062,-39.542022705078125,False
1034,15510.0,100.30353546142578,135.58900451660156,-39.48100280761719,False
1035,15525.0,100.35318756103516,135.64999389648438,-39.420013427734375,False
1036,15540.0,100.40284729003906,135.7109832763672,-39.35902404785156,False
1037,15555.0,100.45243835449219,135.77188110351562,-39.298126220703125,False
1038,15570.0,100.50200653076172,135.83274841308594,-39.23725891113281,False
1039,15585.0,100.55158996582031,135.8936309814453,-39.17637634277344,False
1040,15600.0,100.60111999511719,135.9544219970703,-39.11558532714844,False
1041,15615.0,100.65061950683594,136.01516723632812,-39.054840087890625,False
1042,15630.0,100.70013427734375,136.075927734375,-38.99407958984375,False
1043,15645.0,100.74961853027344,136.13665771484375,-38.933349609375,False
1044,15660.0,100.7990493774414,136.1973114013672,-38.87269592285156,False
1045,15675.0,100.8484878540039,136.25794982910156,-38.81205749511719,False
1046,15690.0,100.89790344238281,136.3185577392578,-38.75144958496094,False
1047,15705.0,100.94729614257812,136.379150390625,-38.69085693359375,False
1048,15720.0,100.99666595458984,136.43968200683594,-38.63032531738281,False
1049,15735.0,101.04596710205078,136.5001220703125,-38.56988525390625,False
1050,15750.0,101.09529113769531,136.5605926513672,-38.50941467285156,False
1051,15765.0,101.14458465576172,136.6210174560547,-38.44898986816406,False
1052,15780.0,101.19390106201172,136.6814422607422,-38.38856506347656,False
1053,15795.0,101.24314880371094,136.74180603027344,-38.32820129394531,False
1054,15810.0,101.29236602783203,136.80209350585938,-38.267913818359375,False
1055,15825.0,101.34156799316406,136.8623809814453,-38.20762634277344,False
1056,15840.0,101.39079284667969,136.9226837158203,-38.14732360839844,False
1057,15855.0,101.43993377685547,136.9828643798828,-38.08714294433594,False
1058,15870.0,101.48906707763672,137.04302978515625,-38.0269775390625,False
1059,15885.0,101.5382080078125,137.1031951904297,-37.96681213378906,False
1060,15900.0,101.58729553222656,137.16329956054688,-37.906707763671875,False
1061,15915.0,101.63639068603516,137.22337341308594,-37.84663391113281,False
1062,15930.0,101.68547058105469,137.283447265625,-37.78656005859375,False
1063,15945.0,101.7344741821289,137.34341430664062,-37.726593017578125,False
1064,15960.0,101.78350830078125,137.40341186523438,-37.666595458984375,False
1065,15975.0,101.83250427246094,137.46334838867188,-37.606658935546875,False
1066,15990.0,101.88148498535156,137.52328491210938,-37.546722412109375,False
1067,16005.0,101.9304428100586,137.58316040039062,-37.486846923828125,False
1068,16020.0,101.97937774658203,137.6429901123047,-37.42701721191406,False
1069,16035.0,102.02828979492188,137.7028045654297,-37.36720275878906,False
1070,16050.0,102.0771713256836,137.7625732421875,-37.30743408203125,False
1071,16065.0,102.12602996826172,137.82229614257812,-37.247711181640625,False
1072,16080.0,102.17487335205078,137.88197326660156,-37.18803405761719,False
1073,16095.0,102.22368621826172,137.94163513183594,-37.12837219238281,False
1074,16110.0,102.27252197265625,138.00131225585938,-37.068695068359375,False
1075,16125.0,102.3212890625,138.06088256835938,-37.009124755859375,False
1076,16140.0,102.37007904052734,138.12049865722656,-36.94950866699219,False
1077,16155.0,102.4188003540039,138.17999267578125,-36.8900146484375,False
1078,16170.0,102.46753692626953,138.23951721191406,-36.83049011230469,False
1079,16185.0,102.5162124633789,138.29896545410156,-36.77104187011719,False
1080,16200.0,102.56490325927734,138.35841369628906,-36.71159362792969,False
1081,16215.0,102.61354064941406,138.41778564453125,-36.6522216796875,False
1082,16230.0,102.66218566894531,138.4771728515625,-36.59283447265625,False
1083,16245.0,102.71080780029297,138.5364990234375,-36.53350830078125,False
1084,16260.0,102.75940704345703,138.59579467773438,-36.474212646484375,False
1085,16275.0,102.8079833984375,138.6550750732422,-36.41493225097656,False
1086,16290.0,102.85653686523438,138.7143096923828,-36.35569763183594,False
1087,16305.0,102.90507507324219,138.77349853515625,-36.2965087890625,False
1088,16320.0,102.95358276367188,138.83267211914062,-36.237335205078125,False
1089,16335.0,103.00206756591797,138.8917999267578,-36.17820739746094,False
1090,16350.0,103.05052947998047,138.95086669921875,-36.119140625,False
1091,16365.0,103.0989761352539,139.0099334716797,-36.06007385253906,False
1092,16380.0,103.14743041992188,139.06900024414062,-36.001007080078125,False
1093,16395.0,103.19583129882812,139.12799072265625,-35.9420166015625,False
