position_km,normal_altitude_km,ascending_altitude_km,descending_altitude_km,normal_radial_velocity_m_s,ascending_radial_velocity_m_s,descending_radial_velocity_m_s,normal_vhf_doppler_hz,ascending_vhf_doppler_hz,descending_vhf_doppler_hz,normal_hf_doppler_hz,ascending_hf_doppler_hz,descending_hf_doppler_hz
32.800,400.000000,404.100000,395.900000,326.270416,820.410630,-167.695757,-130.508167,-328.164252,67.078303,-19.595821,-49.273912,10.071817
33.000,400.000000,404.125000,395.875000,328.246513,822.327740,-165.657985,-131.298605,-328.931096,66.263194,-19.714505,-49.389053,9.949429
33.200,400.000000,404.150000,395.850000,330.222368,824.244268,-163.620085,-132.088947,-329.697707,65.448034,-19.833175,-49.504160,9.827032
33.400,400.000000,404.175000,395.825000,332.197980,826.160213,-161.582060,-132.879192,-330.464085,64.632824,-19.951831,-49.619232,9.704628
33.600,400.000000,404.200000,395.800000,334.173347,828.075574,-159.543911,-133.669339,-331.230229,63.817565,-20.070471,-49.734269,9.582217
33.800,400.000000,404.225000,395.775000,336.148467,829.990349,-157.505640,-134.459387,-331.996140,63.002256,-20.189097,-49.849270,9.459798
34.000,400.000000,404.250000,395.750000,338.123340,831.904538,-155.467247,-135.249336,-332.761815,62.186899,-20.307708,-49.964237,9.337372
34.200,400.000000,404.275000,395.725000,340.097964,833.818139,-153.428735,-136.039186,-333.527256,61.371494,-20.426304,-50.079168,9.214939
34.400,400.000000,404.300000,395.700000,342.072338,835.731152,-151.390105,-136.828935,-334.292461,60.556042,-20.544885,-50.194063,9.092499
34.600,400.000000,404.325000,395.675000,344.046460,837.643574,-149.351359,-137.618584,-335.057430,59.740544,-20.663451,-50.308923,8.970052
34.800,400.000000,404.350000,395.650000,346.020328,839.555406,-147.312498,-138.408131,-335.822162,58.924999,-20.782002,-50.423748,8.847597
35.000,400.000000,404.375000,395.625000,347.993942,841.466646,-145.273523,-139.197577,-336.586658,58.109409,-20.900537,-50.538537,8.725137
35.200,400.000000,404.400000,395.600000,349.967300,843.377293,-143.234438,-139.986920,-337.350917,57.293775,-21.019057,-50.653291,8.602669
35.400,400.000000,404.425000,395.575000,351.940400,845.287345,-141.195242,-140.776160,-338.114938,56.478097,-21.137562,-50.768009,8.480195
35.600,400.000000,404.450000,395.550000,353.913242,847.196802,-139.155937,-141.565297,-338.878721,55.662375,-21.256051,-50.882691,8.357714
35.800,400.000000,404.475000,395.525000,355.885823,849.105663,-137.116525,-142.354329,-339.642265,54.846610,-21.374524,-50.997337,8.235227
36.000,400.000000,404.500000,395.500000,357.858143,851.013926,-135.077009,-143.143257,-340.405570,54.030803,-21.492982,-51.111948,8.112733
36.200,400.000000,404.525000,395.475000,359.830199,852.921591,-133.037388,-143.932080,-341.168636,53.214955,-21.611423,-51.226522,7.990233
36.400,400.000000,404.550000,395.450000,361.801991,854.828655,-130.997665,-144.720796,-341.931462,52.399066,-21.729849,-51.341060,7.867728
36.600,400.000000,404.575000,395.425000,363.773517,856.735120,-128.957841,-145.509407,-342.694048,51.583136,-21.848259,-51.455563,7.745216
36.800,400.000000,404.600000,395.400000,365.744776,858.640982,-126.917918,-146.297910,-343.456393,50.767167,-21.966653,-51.570029,7.622698
37.000,400.000000,404.625000,395.375000,367.715766,860.546241,-124.877897,-147.086306,-344.218496,49.951159,-22.085031,-51.684459,7.500174
37.200,400.000000,404.650000,395.350000,369.686486,862.450896,-122.837781,-147.874594,-344.980358,49.135112,-22.203393,-51.798853,7.377644
37.400,400.000000,404.675000,395.325000,371.656934,864.354946,-120.797570,-148.662774,-345.741978,48.319028,-22.321738,-51.913210,7.255109
37.600,400.000000,404.700000,395.300000,373.627110,866.258390,-118.757266,-149.450844,-346.503356,47.502906,-22.440067,-52.027531,7.132569
37.800,400.000000,404.725000,395.275000,375.597011,868.161227,-116.716870,-150.238805,-347.264491,46.686748,-22.558379,-52.141815,7.010022
38.000,400.000000,404.750000,395.250000,377.566637,870.063455,-114.676385,-151.026655,-348.025382,45.870554,-22.676675,-52.256063,6.887471
38.200,400.000000,404.775000,395.225000,379.535986,871.965074,-112.635812,-151.814394,-348.786029,45.054325,-22.794954,-52.370275,6.764914
38.400,400.000000,404.800000,395.200000,381.505056,873.866082,-110.595152,-152.602022,-349.546433,44.238061,-22.913217,-52.484449,6.642351
38.600,400.000000,404.825000,395.175000,383.473846,875.766479,-108.554407,-153.389538,-350.306591,43.421763,-23.031462,-52.598587,6.519784
38.800,400.000000,404.850000,395.150000,385.442355,877.666263,-106.513578,-154.176942,-351.066505,42.605431,-23.149691,-52.712688,6.397212
39.000,400.000000,404.875000,395.125000,387.410582,879.565433,-104.472667,-154.964233,-351.826173,41.789067,-23.267903,-52.826753,6.274635
39.200,400.000000,404.900000,395.100000,389.378524,881.463989,-102.431676,-155.751410,-352.585595,40.972671,-23.386098,-52.940780,6.152053
39.400,400.000000,404.925000,395.075000,391.346181,883.361928,-100.390607,-156.538472,-353.344771,40.156243,-23.504275,-53.054770,6.029466
39.600,400.000000,404.950000,395.050000,393.313551,885.259251,-98.349459,-157.325420,-354.103701,39.339784,-23.622435,-53.168724,5.906874
39.800,400.000000,404.975000,395.025000,395.280633,887.155956,-96.308237,-158.112253,-354.862383,38.523295,-23.740579,-53.282640,5.784278
40.000,400.000000,405.000000,395.000000,397.247425,889.052042,-94.266940,-158.898970,-355.620817,37.706776,-23.858704,-53.396519,5.661678
40.200,400.000000,405.025000,394.975000,399.213927,890.947508,-92.225570,-159.685571,-356.379003,36.890228,-23.976812,-53.510361,5.539073
40.400,400.000000,405.050000,394.950000,401.180136,892.842353,-90.184130,-160.472054,-357.136941,36.073652,-24.094903,-53.624165,5.416464
40.600,400.000000,405.075000,394.925000,403.146051,894.736576,-88.142620,-161.258421,-357.894630,35.257048,-24.212976,-53.737932,5.293851
40.800,400.000000,405.100000,394.900000,405.111672,896.630175,-86.101042,-162.044669,-358.652070,34.440417,-24.331031,-53.851662,5.171234
41.000,400.000000,405.125000,394.875000,407.076996,898.523150,-84.059398,-162.830798,-359.409260,33.623759,-24.449069,-53.965354,5.048613
41.200,400.000000,405.150000,394.850000,409.042022,900.415500,-82.017689,-163.616809,-360.166200,32.807076,-24.567088,-54.079009,4.925987
41.400,400.000000,405.175000,394.825000,411.006748,902.307224,-79.975917,-164.402699,-360.922890,31.990367,-24.685090,-54.192626,4.803358
41.600,400.000000,405.200000,394.800000,412.971175,904.198320,-77.934084,-165.188470,-361.679328,31.173634,-24.803074,-54.306205,4.680726
41.800,400.000000,405.225000,394.775000,414.935299,906.088788,-75.892191,-165.974120,-362.435515,30.356876,-24.921039,-54.419747,4.558090
42.000,400.000000,405.250000,394.750000,416.899120,907.978627,-73.850239,-166.759648,-363.191451,29.540095,-25.038986,-54.533251,4.435450
42.200,400.000000,405.275000,394.725000,418.862636,909.867835,-71.808230,-167.545054,-363.947134,28.723292,-25.156915,-54.646717,4.312807
42.400,400.000000,405.300000,394.700000,420.825846,911.756411,-69.766166,-168.330338,-364.702564,27.906466,-25.274826,-54.760145,4.190160
42.600,400.000000,405.325000,394.675000,422.788748,913.644355,-67.724048,-169.115499,-365.457742,27.089619,-25.392718,-54.873535,4.067510
42.800,400.000000,405.350000,394.650000,424.751342,915.531666,-65.681878,-169.900537,-366.212666,26.272751,-25.510591,-54.986887,3.944858
43.000,400.000000,405.375000,394.625000,426.713625,917.418342,-63.639657,-170.685450,-366.967337,25.455863,-25.628446,-55.100201,3.822202
43.200,400.000000,405.400000,394.600000,428.675597,919.304382,-61.597388,-171.470239,-367.721753,24.638955,-25.746282,-55.213476,3.699543
43.400,400.000000,405.425000,394.575000,430.637256,921.189785,-59.555071,-172.254903,-368.475914,23.822028,-25.864099,-55.326714,3.576881
43.600,400.000000,405.450000,394.550000,432.598601,923.074551,-57.512708,-173.039440,-369.229821,23.005083,-25.981898,-55.439913,3.454217
43.800,400.000000,405.475000,394.525000,434.559630,924.958679,-55.470301,-173.823852,-369.983472,22.188120,-26.099677,-55.553074,3.331550
44.000,400.000000,405.500000,394.500000,436.520342,926.842167,-53.427851,-174.608137,-370.736867,21.371140,-26.217438,-55.666196,3.208880
44.200,400.000000,405.525000,394.475000,438.480735,928.725014,-51.385360,-175.392294,-371.490005,20.554144,-26.335179,-55.779280,3.086208
44.400,400.000000,405.550000,394.450000,440.440809,930.607219,-49.342829,-176.176324,-372.242888,19.737132,-26.452901,-55.892325,2.963533
44.600,400.000000,405.575000,394.425000,442.400562,932.488782,-47.300261,-176.960225,-372.995513,18.920104,-26.570604,-56.005332,2.840856
44.800,400.000000,405.600000,394.400000,444.359992,934.369700,-45.257655,-177.743997,-373.747880,18.103062,-26.688288,-56.118300,2.718178
45.000,400.000000,405.625000,394.375000,446.319099,936.249975,-43.215016,-178.527639,-374.499990,17.286006,-26.805952,-56.231230,2.595496
45.200,400.000000,405.650000,394.350000,448.277880,938.129603,-41.172342,-179.311152,-375.251841,16.468937,-26.923596,-56.344120,2.472813
45.400,400.000000,405.675000,394.325000,450.236334,940.008585,-39.129637,-180.094534,-376.003434,15.651855,-27.041221,-56.456972,2.350128
45.600,400.000000,405.700000,394.300000,452.194461,941.886919,-37.086902,-180.877784,-376.754768,14.834761,-27.158827,-56.569785,2.227442
45.800,400.000000,405.725000,394.275000,454.152259,943.764605,-35.044139,-181.660904,-377.505842,14.017655,-27.276412,-56.682559,2.104753
46.000,400.000000,405.750000,394.250000,456.109726,945.641640,-33.001348,-182.443890,-378.256656,13.200539,-27.393978,-56.795294,1.982063
46.200,400.000000,405.775000,394.225000,458.066861,947.518025,-30.958532,-183.226744,-379.007210,12.383413,-27.511523,-56.907990,1.859371
46.400,400.000000,405.800000,394.200000,460.023662,949.393759,-28.915692,-184.009465,-379.757503,11.566277,-27.629049,-57.020646,1.736678
46.600,400.000000,405.825000,394.175000,461.980129,951.268839,-26.872830,-184.792052,-380.507536,10.749132,-27.746554,-57.133264,1.613984
46.800,400.000000,405.850000,394.150000,463.936260,953.143266,-24.829947,-185.574504,-381.257307,9.931979,-27.864040,-57.245842,1.491288
47.000,400.000000,405.875000,394.125000,465.892054,955.017039,-22.787044,-186.356822,-382.006816,9.114818,-27.981505,-57.358381,1.368591
47.200,400.000000,405.900000,394.100000,467.847509,956.890156,-20.744125,-187.139004,-382.756062,8.297650,-28.098950,-57.470880,1.245893
47.400,400.000000,405.925000,394.075000,469.802624,958.762616,-18.701189,-187.921050,-383.505046,7.480476,-28.216374,-57.583340,1.123195
47.600,400.000000,405.950000,394.050000,471.757398,960.634419,-16.658239,-188.702959,-384.253767,6.663296,-28.333778,-57.695761,1.000495
47.800,400.000000,405.975000,394.025000,473.711829,962.505563,-14.615276,-189.484732,-385.002225,5.846111,-28.451161,-57.808142,0.877794
48.000,400.000000,406.000000,394.000000,475.665916,964.376047,-12.572302,-190.266366,-385.750419,5.028921,-28.568523,-57.920483,0.755093
48.200,400.000000,406.025000,393.975000,477.619657,966.245871,-10.529318,-191.047863,-386.498349,4.211727,-28.685865,-58.032785,0.632391
48.400,400.000000,406.050000,393.950000,479.573052,968.115034,-8.486326,-191.829221,-387.246014,3.394531,-28.803186,-58.145047,0.509689
48.600,400.000000,406.075000,393.925000,481.526099,969.983534,-6.443328,-192.610439,-387.993414,2.577331,-28.920486,-58.257269,0.386987
48.800,400.000000,406.100000,393.900000,483.478796,971.851371,-4.400325,-193.391518,-388.740548,1.760130,-29.037766,-58.369452,0.264284
49.000,400.000000,406.125000,393.875000,485.431143,973.718544,-2.357318,-194.172457,-389.487417,0.942927,-29.155024,-58.481594,0.141581
49.200,400.000000,406.150000,393.850000,487.383137,975.585051,-0.314309,-194.953255,-390.234020,0.125724,-29.272260,-58.593697,0.018877
49.400,400.000000,406.175000,393.825000,489.334778,977.450892,1.728700,-195.733911,-390.980357,-0.691480,-29.389476,-58.705759,-0.103826
49.600,400.000000,406.200000,393.800000,491.286065,979.316065,3.771707,-196.514426,-391.726426,-1.508683,-29.506671,-58.817782,-0.226529
49.800,400.000000,406.225000,393.775000,493.236995,981.180571,5.814712,-197.294798,-392.472228,-2.325885,-29.623844,-58.929764,-0.349232
50.000,400.000000,406.250000,393.750000,495.187568,983.044407,7.857712,-198.075027,-393.217763,-3.143085,-29.740995,-59.041706,-0.471935
50.200,400.000000,406.275000,393.725000,497.137783,984.907574,9.900706,-198.855113,-393.963029,-3.960283,-29.858125,-59.153608,-0.594637
50.400,400.000000,406.300000,393.700000,499.087637,986.770069,11.943693,-199.635055,-394.708028,-4.777477,-29.975233,-59.265470,-0.717339
50.600,400.000000,406.325000,393.675000,501.037130,988.631892,13.986670,-200.414852,-395.452757,-5.594668,-30.092320,-59.377291,-0.840040
50.800,400.000000,406.350000,393.650000,502.986261,990.493042,16.029637,-201.194504,-396.197217,-6.411855,-30.209385,-59.489072,-0.962741
51.000,400.000000,406.375000,393.625000,504.935027,992.353519,18.072591,-201.974011,-396.941408,-7.229036,-30.326428,-59.600812,-1.085441
51.200,400.000000,406.400000,393.600000,506.883428,994.213321,20.115531,-202.753371,-397.685328,-8.046212,-30.443449,-59.712512,-1.208140
51.400,400.000000,406.425000,393.575000,508.831463,996.072447,22.158456,-203.532585,-398.428979,-8.863382,-30.560448,-59.824171,-1.330838
51.600,400.000000,406.450000,393.550000,510.779129,997.930896,24.201363,-204.311652,-399.172358,-9.680545,-30.677425,-59.935790,-1.453535
51.800,400.000000,406.475000,393.525000,512.726426,999.788668,26.244252,-205.090571,-399.915467,-10.497701,-30.794380,-60.047367,-1.576231
52.000,400.000000,406.500000,393.500000,514.673353,1001.645761,28.287121,-205.869341,-400.658304,-11.314848,-30.911312,-60.158905,-1.698926
52.200,400.000000,406.525000,393.475000,516.619908,1003.502175,30.329968,-206.647963,-401.400870,-12.131987,-31.028223,-60.270401,-1.821620
52.400,400.000000,406.550000,393.450000,518.566089,1005.357908,32.372792,-207.426436,-402.143163,-12.949117,-31.145110,-60.381856,-1.944312
52.600,400.000000,406.575000,393.425000,520.511897,1007.212960,34.415590,-208.204759,-402.885184,-13.766236,-31.261976,-60.493271,-2.067002
52.800,400.000000,406.600000,393.400000,522.457328,1009.067330,36.458362,-208.982931,-403.626932,-14.583345,-31.378818,-60.604644,-2.189691
53.000,400.000000,406.625000,393.375000,524.402382,1010.921016,38.501107,-209.760953,-404.368406,-15.400443,-31.495639,-60.715977,-2.312379
53.200,400.000000,406.650000,393.350000,526.347058,1012.774019,40.543821,-210.538823,-405.109607,-16.217528,-31.612436,-60.827268,-2.435064
53.400,400.000000,406.675000,393.325000,528.291354,1014.626336,42.586504,-211.316542,-405.850534,-17.034602,-31.729210,-60.938519,-2.557748
53.600,400.000000,406.700000,393.300000,530.235269,1016.477968,44.629155,-212.094108,-406.591187,-17.851662,-31.845962,-61.049728,-2.680430
53.800,400.000000,406.725000,393.275000,532.178802,1018.328912,46.671771,-212.871521,-407.331565,-18.668708,-31.962691,-61.160896,-2.803109
54.000,400.000000,406.750000,393.250000,534.121951,1020.179170,48.714351,-213.648780,-408.071668,-19.485740,-32.079396,-61.272022,-2.925787
54.200,400.000000,406.775000,393.225000,536.064715,1022.028738,50.756893,-214.425886,-408.811495,-20.302757,-32.196079,-61.383107,-3.048462
54.400,400.000000,406.800000,393.200000,538.007093,1023.877617,52.799396,-215.202837,-409.551047,-21.119759,-32.312738,-61.494151,-3.171135
54.600,400.000000,406.825000,393.175000,539.949083,1025.725805,54.841859,-215.979633,-410.290322,-21.936744,-32.429374,-61.605153,-3.293805
54.800,400.000000,406.850000,393.150000,541.890685,1027.573302,56.884280,-216.756274,-411.029321,-22.753712,-32.545987,-61.716114,-3.416473
55.000,400.000000,406.875000,393.125000,543.831897,1029.420107,58.926656,-217.532759,-411.768043,-23.570663,-32.662576,-61.827033,-3.539139
55.200,400.000000,406.900000,393.100000,545.772717,1031.266219,60.968988,-218.309087,-412.506487,-24.387595,-32.779142,-61.937911,-3.661801
55.400,400.000000,406.925000,393.075000,547.713144,1033.111636,63.011272,-219.085258,-413.244655,-25.204509,-32.895684,-62.048747,-3.784461
55.600,400.000000,406.950000,393.050000,549.653177,1034.956359,65.053508,-219.861271,-413.982544,-26.021403,-33.012203,-62.159541,-3.907118
55.800,400.000000,406.975000,393.025000,551.592815,1036.800386,67.095693,-220.637126,-414.720154,-26.838277,-33.128698,-62.270293,-4.029771
56.000,400.000000,407.000000,393.000000,553.532057,1038.643716,69.137827,-221.412823,-415.457486,-27.655131,-33.245169,-62.381004,-4.152422
56.200,400.000000,407.025000,392.975000,555.470901,1040.486348,71.179908,-222.188360,-416.194539,-28.471963,-33.361616,-62.491673,-4.275070
56.400,400.000000,407.050000,392.950000,557.409345,1042.328282,73.221934,-222.963738,-416.931313,-29.288774,-33.478039,-62.602299,-4.397714
56.600,400.000000,407.075000,392.925000,559.347389,1044.169517,75.263904,-223.738956,-417.667807,-30.105562,-33.594438,-62.712884,-4.520355
56.800,400.000000,407.100000,392.900000,561.285032,1046.010051,77.305815,-224.514013,-418.404021,-30.922326,-33.710813,-62.823427,-4.642992
57.000,400.000000,407.125000,392.875000,563.222271,1047.849885,79.347668,-225.288909,-419.139954,-31.739067,-33.827163,-62.933927,-4.765626
57.200,400.000000,407.150000,392.850000,565.159107,1049.689016,81.389459,-226.063643,-419.875606,-32.555783,-33.943490,-63.044385,-4.888256
57.400,400.000000,407.175000,392.825000,567.095536,1051.527444,83.431187,-226.838215,-420.610978,-33.372475,-34.059792,-63.154801,-5.010882
57.600,400.000000,407.200000,392.800000,569.031559,1053.365169,85.472851,-227.612624,-421.346068,-34.189140,-34.176070,-63.265175,-5.133505
57.800,400.000000,407.225000,392.775000,570.967174,1055.202189,87.514449,-228.386870,-422.080876,-35.005780,-34.292323,-63.375507,-5.256123
58.000,400.000000,407.250000,392.750000,572.902380,1057.038504,89.555980,-229.160952,-422.815401,-35.822392,-34.408551,-63.485796,-5.378738
58.200,400.000000,407.275000,392.725000,574.837174,1058.874112,91.597442,-229.934870,-423.549645,-36.638977,-34.524755,-63.596043,-5.501348
58.400,400.000000,407.300000,392.700000,576.771557,1060.709013,93.638834,-230.708623,-424.283605,-37.455533,-34.640934,-63.706247,-5.623954
58.600,400.000000,407.325000,392.675000,578.705527,1062.543206,95.680153,-231.482211,-425.017282,-38.272061,-34.757089,-63.816409,-5.746556
58.800,400.000000,407.350000,392.650000,580.639082,1064.376689,97.721399,-232.255633,-425.750676,-39.088560,-34.873218,-63.926528,-5.869153
59.000,400.000000,407.375000,392.625000,582.572222,1066.209464,99.762569,-233.028889,-426.483785,-39.905028,-34.989323,-64.036604,-5.991746
59.200,400.000000,407.400000,392.600000,584.504945,1068.041527,101.803663,-233.801978,-427.216611,-40.721465,-35.105402,-64.146638,-6.114334
59.400,400.000000,407.425000,392.575000,586.437249,1069.872879,103.844679,-234.574900,-427.949152,-41.537871,-35.221456,-64.256629,-6.236918
59.600,400.000000,407.450000,392.550000,588.369134,1071.703519,105.885614,-235.347654,-428.681407,-42.354246,-35.337486,-64.366578,-6.359496
59.800,400.000000,407.475000,392.525000,590.300599,1073.533445,107.926468,-236.120239,-429.413378,-43.170587,-35.453489,-64.476483,-6.482070
60.000,400.000000,407.500000,392.500000,592.231641,1075.362657,109.967239,-236.892656,-430.145063,-43.986896,-35.569468,-64.586346,-6.604639
