apparent_depth_km,surface_offset_km,positive_true_doppler_hz,negative_true_doppler_hz,positive_alias_current_prf_hz,negative_alias_current_prf_hz,positive_alias_zero_overlap_prf_hz,negative_alias_zero_overlap_prf_hz
3.0375,17.308103465212472,1047.363180083072,-1047.363180083072,1047.3631800830722,-1047.363180083072,-265.44534936578316,265.44534936578316
3.0500000000000003,17.347162332785153,1048.9591735622164,-1048.9591735622164,1048.9591735622166,-1048.9591735622164,-263.8493558866387,263.8493558866387
3.0625,17.386161927305864,1050.54925319134,-1050.54925319134,1050.54925319134,-1050.54925319134,-262.259276257515,262.259276257515
3.075,17.42510264675649,1052.1334559545814,-1052.1334559545814,1052.1334559545817,-1052.1334559545814,-260.67507349427365,260.67507349427365
3.0875000000000004,17.463984884971126,1053.7118184778822,-1053.7118184778822,1053.7118184778824,-1053.7118184778822,-259.09671097097294,259.09671097097294
3.1,17.502809031695456,1055.2843770338698,-1055.2843770338698,1055.28437703387,-1055.2843770338698,-257.52415241498534,257.52415241498534
3.1125000000000003,17.541575472644983,1056.8511675466561,-1056.8511675466561,1056.8511675466561,-1056.8511675466561,-255.95736190219895,255.95736190219895
3.125,17.580284589562254,1058.4122255965497,-1058.4122255965497,1058.41222559655,-1058.4122255965497,-254.39630385230544,254.39630385230544
3.1375,17.61893676027302,1059.9675864246842,-1059.9675864246842,1059.9675864246842,-1059.9675864246842,-252.84094302417088,252.84094302417088
3.1500000000000004,17.65753235874141,1061.5172849375697,-1061.5172849375697,1061.51728493757,-1061.5172849375697,-251.2912445112854,251.2912445112854
3.1625,17.696071755124073,1063.0613557115598,-1063.0613557115598,1063.0613557115598,-1063.0613557115598,-249.74717373729527,249.74717373729527
3.1750000000000003,17.7345553158234,1064.599832997245,-1064.599832997245,1064.599832997245,-1064.599832997245,-248.2086964516102,248.2086964516102
3.1875,17.772983403539765,1066.1327507237677,-1066.1327507237677,1066.132750723768,-1066.1327507237677,-246.6757787250874,246.6757787250874
3.2,17.811356377322866,1067.6601425030647,-1067.6601425030647,1067.6601425030644,-1067.6601425030647,-245.14838694579043,245.14838694579043
3.2125000000000004,17.84967459262213,1069.1820416340356,-1069.1820416340356,1069.1820416340356,-1069.1820416340356,-243.62648781481948,243.62648781481948
3.225,17.887938401336246,1070.6984811066409,-1070.6984811066409,1070.6984811066409,-1070.6984811066409,-242.1100483422142,242.1100483422142
3.2375000000000003,17.92614815186185,1072.2094936059293,-1072.2094936059293,1072.2094936059293,-1072.2094936059293,-240.5990358429258,240.5990358429258
3.25,17.96430418914131,1073.7151115159982,-1073.7151115159982,1073.7151115159982,-1073.7151115159982,-239.09341793285694,239.09341793285694
3.2625,18.002406854709733,1075.2153669238867,-1075.2153669238867,1075.2153669238864,-1075.2153669238867,-237.59316252496842,237.59316252496842
3.2750000000000004,18.040456486741128,1076.710291623402,-1076.710291623402,1076.710291623402,-1076.710291623402,-236.098237825453,236.098237825453
3.2875,18.078453420093766,1078.199917118884,-1078.199917118884,1078.199917118884,-1078.199917118884,-234.60861232997104,234.60861232997104
3.3000000000000003,18.116397986354794,1079.6842746289053,-1079.6842746289053,1079.6842746289053,-1079.6842746289053,-233.12425481994978,233.12425481994978
3.3125,18.15429051388404,1081.16339508991,-1081.16339508991,1081.16339508991,-1081.16339508991,-231.64513435894514,231.64513435894514
3.325,18.19213132785711,1082.6373091597934,-1082.6373091597934,1082.6373091597934,-1082.6373091597934,-230.1712202890617,230.1712202890617
3.3375000000000004,18.22992075030772,1084.1060472214217,-1084.1060472214217,1084.1060472214217,-1084.1060472214217,-228.7024822274334,228.7024822274334
3.35,18.26765910016935,1085.569639386093,-1085.569639386093,1085.569639386093,-1085.569639386093,-227.23889006276204,227.23889006276204
3.3625000000000003,18.305346693316135,1087.028115496944,-1087.028115496944,1087.0281154969439,-1087.028115496944,-225.780413951911,225.780413951911
3.375,18.342983842603147,1088.4815051322998,-1088.4815051322998,1088.4815051322998,-1088.4815051322998,-224.32702431655525,224.32702431655525
3.3875,18.38057085790591,1089.929837608968,-1089.929837608968,1089.9298376089678,-1089.929837608968,-222.8786918398871,222.8786918398871
3.4000000000000004,18.418108046159354,1091.373141985483,-1091.373141985483,1091.373141985483,-1091.373141985483,-221.43538746337208,221.43538746337208
3.4125,18.455595711396043,1092.8114470652943,-1092.8114470652943,1092.811447065294,-1092.8114470652943,-219.99708238356084,219.99708238356084
3.4250000000000003,18.493034154783796,1094.2447813999063,-1094.2447813999063,1094.2447813999065,-1094.2447813999063,-218.5637480489488,218.5637480489488
3.4375,18.530423674662703,1095.6731732919664,-1095.6731732919664,1095.6731732919666,-1095.6731732919664,-217.13535615688875,217.13535615688875
3.45,18.567764566581513,1097.0966507983042,-1097.0966507983042,1097.0966507983044,-1097.0966507983042,-215.71187865055094,215.71187865055094
3.4625000000000004,18.60505712333343,1098.515241732923,-1098.515241732923,1098.5152417329232,-1098.515241732923,-214.29328771593214,214.29328771593214
3.475,18.64230163499132,1099.9289736699436,-1099.9289736699436,1099.9289736699434,-1099.9289736699436,-212.87955577891148,212.87955577891148
3.4875000000000003,18.679498388942353,1101.3378739465013,-1101.3378739465013,1101.337873946501,-1101.3378739465013,-211.4706555023538,211.4706555023538
3.5,18.71664766992209,1102.7419696655986,-1102.7419696655986,1102.7419696655984,-1102.7419696655986,-210.06655978325648,210.06655978325648
3.5125,18.753749760047988,1104.1412876989111,-1104.1412876989111,-1103.2115274038392,1103.2115274038392,-208.66724174994397,208.66724174994397
3.5250000000000004,18.790804938852403,1105.535854689553,-1105.535854689553,-1101.8169604131976,1101.8169604131976,-207.27267475930216,207.27267475930216
3.5375,18.82781348331505,1106.9256970547963,-1106.9256970547963,-1100.427118047954,1100.427118047954,-205.88283239405882,205.88283239405882
3.5500000000000003,18.864775667894914,1108.3108409887495,-1108.3108409887495,-1099.0419741140008,1099.0419741140008,-204.49768846010556,204.49768846010556
3.5625,18.90169176456171,1109.6913124649957,-1109.6913124649957,-1097.6615026377544,1097.6615026377544,-203.1172169838594,203.1172169838594
3.575,18.938562042826803,1111.0671372391894,-1111.0671372391894,-1096.285677863561,1096.285677863561,-201.74139220966572,201.74139220966572
3.5875000000000004,18.97538676977363,1112.4383408516119,-1112.4383408516119,-1094.9144742511385,1094.9144742511385,-200.3701885972432,200.3701885972432
3.6,19.012166210087685,1113.8049486296914,-1113.8049486296914,-1093.547866473059,1093.547866473059,-199.00358081916374,199.00358081916374
3.6125000000000003,19.048900626086013,1115.1669856904814,-1115.1669856904814,-1092.185829412269,1092.185829412269,-197.6415437583737,197.6415437583737
3.625,19.085590277746192,1116.5244769431044,-1116.5244769431044,-1090.8283381596461,1090.8283381596461,-196.28405250575065,196.28405250575065
3.6375,19.122235422734967,1117.8774470911553,-1117.8774470911553,-1089.475368011595,1089.475368011595,-194.93108235769978,194.93108235769978
3.6500000000000004,19.15883631643634,1119.2259206350723,-1119.2259206350723,-1088.126894467678,1088.126894467678,-193.58260881378283,193.58260881378283
3.6625,19.195393211979273,1120.569921874469,-1120.569921874469,-1086.7828932282814,1086.7828932282814,-192.23860757438615,192.23860757438615
3.6750000000000003,19.231906360264965,1121.9094749104365,-1121.9094749104365,-1085.4433401923138,1085.4433401923138,-190.89905453841857,190.89905453841857
3.6875,19.26837600999368,1123.244603647804,-1123.244603647804,-1084.1082114549463,1084.1082114549463,-189.56392580105103,189.56392580105103
3.7,19.304802407691202,1124.5753317973724,-1124.5753317973724,-1082.7774833053777,1082.7774833053777,-188.23319765148267,188.23319765148267
3.7125000000000004,19.341185797734845,1125.9016828781128,-1125.9016828781128,-1081.4511322246376,1081.4511322246376,-186.90684657074235,186.90684657074235
3.725,19.377526422379095,1127.2236802193304,-1127.2236802193304,-1080.1291348834197,1080.1291348834197,-185.5848492295247,185.5848492295247
3.7375000000000003,19.413824521780864,1128.5413469628006,-1128.5413469628006,-1078.8114681399497,1078.8114681399497,-184.26718248605448,184.26718248605448
3.75,19.450080334024328,1129.8547060648702,-1129.8547060648702,-1077.49810903788,1077.49810903788,-182.95382338398485,182.95382338398485
3.7625,19.48629409514544,1131.163780298531,-1131.163780298531,-1076.1890348042193,1076.1890348042193,-181.64474915032406,181.64474915032406
3.7750000000000004,19.52246603915602,1132.4685922554604,-1132.4685922554604,-1074.88422284729,1074.88422284729,-180.3399371933947,180.3399371933947
3.7875,19.558596398067525,1133.7691643480352,-1133.7691643480352,-1073.583650754715,1073.583650754715,-179.03936510081985,179.03936510081985
3.8000000000000003,19.59468540191447,1135.0655188113155,-1135.0655188113155,-1072.2872962914348,1072.2872962914348,-177.74301063753956,177.74301063753956
3.8125,19.630733278777438,1136.357677704998,-1136.357677704998,-1070.9951373977524,1070.9951373977524,-176.45085174385713,176.45085174385713
3.825,19.666740254805827,1137.645662915344,-1137.645662915344,-1069.7071521874063,1069.7071521874063,-175.16286653351108,175.16286653351108
3.8375000000000004,19.702706554240205,1138.92949615708,-1138.92949615708,-1068.4233189456704,1068.4233189456704,-173.87903329177516,173.87903329177516
3.85,19.738632399434366,1140.2091989752685,-1140.2091989752685,-1067.143616127482,1067.143616127482,-172.59933047358663,172.59933047358663
3.8625000000000003,19.774518010877028,1141.4847927471542,-1141.4847927471542,-1065.8680223555962,1065.8680223555962,-171.3237367017009,171.3237367017009
3.875,19.810363607213272,1142.7562986839853,-1142.7562986839853,-1064.596516418765,1064.596516418765,-170.05223076486982,170.05223076486982
3.8875,19.84616940526559,1144.0237378328052,-1144.0237378328052,-1063.3290772699452,1063.3290772699452,-168.78479161604992,168.78479161604992
3.9000000000000004,19.881935620054705,1145.2871310782248,-1145.2871310782248,-1062.0656840245256,1062.0656840245256,-167.52139837063032,167.52139837063032
3.9125,19.917662464820012,1146.5464991441634,-1146.5464991441634,-1060.8063159585868,1060.8063159585868,-166.26203030469173,166.26203030469173
3.9250000000000003,19.9533501510398,1147.8018625955708,-1147.8018625955708,-1059.5509525071798,1059.5509525071798,-165.0066668532843,165.0066668532843
3.9375,19.988998888451118,1149.0532418401235,-1149.0532418401235,-1058.2995732626268,1058.2995732626268,-163.75528760873158,163.75528760873158
3.95,20.02460888506939,1150.3006571298954,-1150.3006571298954,-1057.0521579728552,1057.0521579728552,-162.5078723189597,162.5078723189597
3.9625000000000004,20.060180347207748,1151.5441285630086,-1151.5441285630086,-1055.8086865397418,1055.8086865397418,-161.2644008858465,161.2644008858465
3.975,20.09571347949607,1152.7836760852601,-1152.7836760852601,-1054.5691390174902,1054.5691390174902,-160.02485336359496,160.02485336359496
3.9875000000000003,20.13120848489976,1154.019319491726,-1154.019319491726,-1053.3334956110243,1053.3334956110243,-158.78920995712906,158.78920995712906
4.0,20.16666556473826,1155.2510784283436,-1155.2510784283436,-1052.1017366744068,1052.1017366744068,-157.5574510205115,157.5574510205115
4.0125,20.202084918703317,1156.4789723934728,-1156.4789723934728,-1050.8738427092776,1050.8738427092776,-156.32955705538234,156.32955705538234
4.025,20.23746674487694,1157.7030207394355,-1157.7030207394355,-1049.6497943633149,1049.6497943633149,-155.1055087094196,155.1055087094196
4.0375000000000005,20.272811239749164,1158.923242674034,-1158.923242674034,-1048.4295724287163,1048.4295724287163,-153.885286774821,153.885286774821
4.05,20.308118598235534,1160.1396572620506,-1160.1396572620506,-1047.2131578406998,1047.2131578406998,-152.6688721868045,152.6688721868045
4.0625,20.343389013694352,1161.3522834267244,-1161.3522834267244,-1046.0005316760257,1046.0005316760257,-151.4562460221307,151.4562460221307
4.075,20.37862267794367,1162.56113995121,-1162.56113995121,-1044.7916751515404,1044.7916751515404,-150.24738949764514,150.24738949764514
4.0875,20.413819781278075,1163.766245480017,-1163.766245480017,-1043.5865696227334,1043.5865696227334,-149.0422839688381,149.0422839688381
4.1000000000000005,20.448980512485214,1164.9676185204282,-1164.9676185204282,-1042.385196582322,1042.385196582322,-147.84091092842687,147.84091092842687
4.1125,20.484105058862102,1166.1652774439021,-1166.1652774439021,-1041.1875376588482,1041.1875376588482,-146.64325200495296,146.64325200495296
4.125,20.519193606231216,1167.3592404874528,-1167.3592404874528,-1039.9935746152973,1039.9935746152973,-145.44928896140232,145.44928896140232
4.1375,20.55424633895634,1168.5495257550162,-1168.5495257550162,-1038.8032893477343,1038.8032893477343,-144.25900369383885,144.25900369383885
4.15,20.589263439958216,1169.736151218795,-1169.736151218795,-1037.6166638839554,1037.6166638839554,-143.07237823006017,143.07237823006017
4.1625000000000005,20.624245090729985,1170.9191347205865,-1170.9191347205865,-1036.4336803821639,1036.4336803821639,-141.8893947282686,141.8893947282686
4.175,20.659191471352404,1172.098493973095,-1172.098493973095,-1035.2543211296556,1035.2543211296556,-140.71003547576015,140.71003547576015
4.1875,20.694102760508848,1173.2742465612228,-1173.2742465612228,-1034.0785685415276,1034.0785685415276,-139.53428288763234,139.53428288763234
4.2,20.728979135500136,1174.4464099433505,-1174.4464099433505,-1032.9064051594,1032.9064051594,-138.36211950550455,138.36211950550455
4.2125,20.763820772259137,1175.6150014525954,-1175.6150014525954,-1031.7378136501552,1031.7378136501552,-137.19352799625972,137.19352799625972
4.2250000000000005,20.798627845365182,1176.7800382980563,-1176.7800382980563,-1030.572776804694,1030.572776804694,-136.0284911507988,136.0284911507988
4.2375,20.833400528058306,1177.941537566041,-1177.941537566041,-1029.4112775367093,1029.4112775367093,-134.8669918828141,134.8669918828141
4.25,20.86813899225324,1179.0995162212791,-1179.0995162212791,-1028.2532988814714,1028.2532988814714,-133.70901322757595,133.70901322757595
4.2625,20.9028434085533,1180.2539911081194,-1180.2539911081194,-1027.098823994631,1027.098823994631,-132.5545383407357,132.5545383407357
4.275,20.937513946264012,1181.4049789517098,-1181.4049789517098,-1025.9478361510405,1025.9478361510405,-131.40355049714526,131.40355049714526
4.2875000000000005,20.97215077340662,1182.552496359165,-1182.552496359165,-1024.8003187435856,1024.8003187435856,-130.25603308969016,130.25603308969016
4.3,21.006754056731374,1183.696559820718,-1183.696559820718,-1023.6562552820324,1023.6562552820324,-129.1119696281371,129.1119696281371
4.3125,21.04132396173064,1184.8371857108566,-1184.8371857108566,-1022.515629391894,1022.515629391894,-127.9713437379985,127.9713437379985
4.325,21.075860652651887,1185.9743902894465,-1185.9743902894465,-1021.3784248133038,1021.3784248133038,-126.83413915940855,126.83413915940855
4.3375,21.110364292510443,1187.1081897028403,-1187.1081897028403,-1020.2446253999101,1020.2446253999101,-125.70033974601483,125.70033974601483
4.3500000000000005,21.14483504310213,1188.2385999849714,-1188.2385999849714,-1019.1142151177787,1019.1142151177787,-124.56992946388368,124.56992946388368
4.3625,21.17927306501571,1189.3656370584354,-1189.3656370584354,-1017.987178044315,1017.987178044315,-123.44289239041973,123.44289239041973
4.375,21.213678517645167,1190.489316735558,-1190.489316735558,-1016.8634983671923,1016.8634983671923,-122.31921271329702,122.31921271329702
4.3875,21.248051559201844,1191.6096547194475,-1191.6096547194475,-1015.7431603833029,1015.7431603833029,-121.19887472940763,121.19887472940763
4.4,21.282392346726436,1192.726666605039,-1192.726666605039,-1014.6261484977113,1014.6261484977113,-120.081862843816,120.081862843816
4.4125000000000005,21.316701036100778,1193.84036788012,-1193.84036788012,-1013.5124472226303,1013.5124472226303,-118.96816156873501,118.96816156873501
4.425,21.350977782059537,1194.950773926347,-1194.950773926347,-1012.4020411764036,1012.4020411764036,-117.85775552250811,117.85775552250811
4.4375,21.385222738201723,1196.0579000202492,-1196.0579000202492,-1011.2949150825011,1011.2949150825011,-116.75062942860586,116.75062942860586
4.45,21.419436057002063,1197.1617613342182,-1197.1617613342182,-1010.1910537685321,1010.1910537685321,-115.64676811463687,115.64676811463687
4.4625,21.45361788982222,1198.2623729374875,-1198.2623729374875,-1009.0904421652626,1009.0904421652626,-114.5461565113676,114.5461565113676
4.4750000000000005,21.487768386921896,1199.3597497970998,-1199.3597497970998,-1007.9930653056504,1007.9930653056504,-113.44877965175533,113.44877965175533
4.4875,21.521887697469754,1200.4539067788603,-1200.4539067788603,-1006.8989083238898,1006.8989083238898,-112.3546226699948,112.3546226699948
4.5,21.555975969554243,1201.5448586482826,-1201.5448586482826,-1005.8079564544678,1005.8079564544678,-111.26367080057253,111.26367080057253
4.5125,21.59003335019425,1202.6326200715187,-1202.6326200715187,-1004.7201950312315,1004.7201950312315,-110.17590937733644,110.17590937733644
4.525,21.624059985349653,1203.7172056162813,-1203.7172056162813,-1003.6356094864691,1003.6356094864691,-109.09132383257383,109.09132383257383
4.5375000000000005,21.658056019931703,1204.7986297527518,-1204.7986297527518,-1002.5541853499985,1002.5541853499985,-108.00989969610328,108.00989969610328
4.55,21.69202159781333,1205.876906854483,-1205.876906854483,-1001.4759082482674,1001.4759082482674,-106.93162259437213,106.93162259437213
4.5625,21.72595686183925,1206.952051199282,-1206.952051199282,-1000.4007639034685,1000.4007639034685,-105.856478249573,105.856478249573
4.575,21.759861953836012,1208.0240769700927,-1208.0240769700927,-999.3287381326577,999.3287381326577,-104.78445247876243,104.78445247876243
4.5875,21.793737014621886,1209.0929982558594,-1209.0929982558594,-998.2598168468908,998.2598168468908,-103.71553119299574,103.71553119299574
4.6000000000000005,21.827582184016624,1210.1588290523862,-1210.1588290523862,-997.193986050364,997.193986050364,-102.64970039646892,102.64970039646892
4.6125,21.86139760085114,1211.2215832631823,-1211.2215832631823,-996.131231839568,996.131231839568,-101.58694618567279,101.58694618567279
4.625,21.89518340297701,1212.2812747002995,-1212.2812747002995,-995.0715404024509,995.0715404024509,-100.5272547485556,100.5272547485556
4.6375,21.928939727275917,1213.337917085159,-1213.337917085159,-994.0148980175913,994.0148980175913,-99.47061236369609,99.47061236369609
4.65,21.962666709668934,1214.3915240493686,-1214.3915240493686,-992.961291053382,992.961291053382,-98.41700539948647,98.41700539948647
4.6625000000000005,21.99636448512572,1215.442109135531,-1215.442109135531,-991.9107059672192,991.9107059672192,-97.36642031332417,97.36642031332417
4.675,22.030033187673595,1216.4896857980407,-1216.4896857980407,-990.8631293047097,990.8631293047097,-96.31884365081442,96.31884365081442
4.6875,22.063672950406513,1217.534267403876,-1217.534267403876,-989.8185476988742,989.8185476988742,-95.2742620449792,95.2742620449792
4.7,22.097283905493907,1218.575867233375,-1218.575867233375,-988.7769478693754,988.7769478693754,-94.2326622154801,94.2326622154801
4.7125,22.130866184189447,1219.61449848101,-1219.61449848101,-987.7383166217401,987.7383166217401,-93.19403096784504,93.19403096784504
4.7250000000000005,22.16441991683969,1220.6501742561481,-1220.6501742561481,-986.7026408466022,986.7026408466022,-92.15835519270695,92.15835519270695
4.7375,22.197945232892618,1221.6829075838036,-1221.6829075838036,-985.6699075189467,985.6699075189467,-91.12562186505147,91.12562186505147
4.75,22.23144226090606,1222.7127114053849,-1222.7127114053849,-984.6401036973652,984.6401036973652,-90.09581804347022,90.09581804347022
4.7625,22.264911128556072,1223.7395985794287,-1223.7395985794287,-983.6132165233216,983.6132165233216,-89.06893086942637,89.06893086942637
4.775,22.298351962645132,1224.7635818823278,-1224.7635818823278,-982.5892332204226,982.5892332204226,-88.0449475665273,88.0449475665273
4.7875000000000005,22.33176488911031,1225.7846740090529,-1225.7846740090529,-981.5681410936972,981.5681410936972,-87.02385543980222,87.02385543980222
4.800000000000001,22.3651500330313,1226.802887573861,-1226.802887573861,-980.5499275288894,980.5499275288894,-86.00564187499413,86.00564187499413
4.8125,22.39850751863838,1227.8182351110004,-1227.8182351110004,-979.53457999175,979.53457999175,-84.99029433785472,84.99029433785472
4.825,22.431837469320254,1228.8307290754058,-1228.8307290754058,-978.5220860273444,978.5220860273444,-83.97780037344933,83.97780037344933
4.8375,22.465140007631824,1229.840381843385,-1229.840381843385,-977.5124332593655,977.5124332593655,-82.96814760547,82.96814760547
4.8500000000000005,22.49841525530187,1230.8472057133008,-1230.8472057133008,-976.5056093894495,976.5056093894495,-81.96132373555429,81.96132373555429
4.862500000000001,22.531663333240623,1231.8512129062406,-1231.8512129062406,-975.5016021965098,975.5016021965098,-80.95731654261454,80.95731654261454
4.875,22.564884361547257,1232.8524155666828,-1232.8524155666828,-974.5003995360676,974.5003995360676,-79.9561138821723,79.9561138821723
4.8875,22.598078459517307,1233.8508257631538,-1233.8508257631538,-973.5019893395965,973.5019893395965,-78.95770368570129,78.95770368570129
4.9,22.631245745649974,1234.8464554888783,-1234.8464554888783,-972.5063596138721,972.5063596138721,-77.9620739599768,77.9620739599768
4.9125000000000005,22.664386337655383,1235.8393166624212,-1235.8393166624212,-971.5134984403289,971.5134984403289,-76.9692127864339,76.9692127864339
4.925000000000001,22.69750035246172,1236.8294211283244,-1236.8294211283244,-970.5233939744262,970.5233939744262,-75.97910832053071,75.97910832053071
4.9375,22.73058790622231,1237.8167806577353,-1237.8167806577353,-969.536034445015,969.536034445015,-74.99174879111979,74.99174879111979
4.95,22.763649114322597,1238.8014069490278,-1238.8014069490278,-968.5514081537226,968.5514081537226,-74.00712249982735,74.00712249982735
4.9625,22.79668409138706,1239.7833116284187,-1239.7833116284187,-967.5695034743317,967.5695034743317,-73.02521782043641,73.02521782043641
4.9750000000000005,22.829692951286052,1240.762506250575,-1240.762506250575,-966.5903088521754,966.5903088521754,-72.04602319828018,72.04602319828018
4.987500000000001,22.86267580714252,1241.7390022992154,-1241.7390022992154,-965.613812803535,965.613812803535,-71.06952714963973,71.06952714963973
5.0,22.89563277133873,1242.7128111877068,-1242.7128111877068,-964.6400039150435,964.6400039150435,-70.09571826114825,70.09571826114825
5.0125,22.928563955522815,1243.683944259652,-1243.683944259652,-963.6688708430984,963.6688708430984,-69.12458518920312,69.12458518920312
5.025,22.961469470615334,1244.6524127894713,-1244.6524127894713,-962.700402313279,962.700402313279,-68.15611665938377,68.15611665938377
5.0375000000000005,22.994349426815713,1245.6182279829804,-1245.6182279829804,-961.7345871197699,961.7345871197699,-67.19030146587465,67.19030146587465
5.050000000000001,23.02720393360861,1246.581400977959,-1246.581400977959,-960.7714141247911,960.7714141247911,-66.2271284708961,66.2271284708961
5.0625,23.06003309977026,1247.5419428447137,-1247.5419428447137,-959.8108722580369,959.8108722580369,-65.26658660414137,65.26658660414137
5.075,23.092837033374657,1248.4998645866385,-1248.4998645866385,-958.8529505161118,958.8529505161118,-64.30866486221657,64.30866486221657
5.0875,23.12561584179976,1249.4551771407637,-1249.4551771407637,-957.8976379619867,957.8976379619867,-63.35335230809142,63.35335230809142
5.1000000000000005,23.158369631733578,1250.4078913783023,-1250.4078913783023,-956.944923724448,956.944923724448,-62.40063807055276,62.40063807055276
5.112500000000001,23.1910985091802,1251.3580181051918,-1251.3580181051918,-955.9947969975588,955.9947969975588,-61.450511343663266,61.450511343663266
5.125,23.223802579465747,1252.3055680626264,-1252.3055680626264,-955.0472470401241,955.0472470401241,-60.50296138622866,60.50296138622866
5.1375,23.256481947244296,1253.2505519275878,-1253.2505519275878,-954.1022631751625,954.1022631751625,-59.557977521267276,59.557977521267276
5.15,23.289136716503684,1254.1929803133658,-1254.1929803133658,-953.1598347893846,953.1598347893846,-58.615549135489346,58.615549135489346
5.1625000000000005,23.321766990571277,1255.132863770078,-1255.132863770078,-952.2199513326723,952.2199513326723,-57.67566567877702,57.67566567877702
5.175000000000001,23.35437287211969,1256.0702127851812,-1256.0702127851812,-951.282602317569,951.282602317569,-56.73831666367391,56.73831666367391
5.1875,23.386954463172412,1257.0050377839775,-1257.0050377839775,-950.3477773187728,950.3477773187728,-55.80349166487758,55.80349166487758
5.2,23.419511865109403,1257.9373491301174,-1257.9373491301174,-949.4154659726332,949.4154659726332,-54.87118031873774,54.87118031873774
5.2125,23.452045178672584,1258.8671571260945,-1258.8671571260945,-948.4856579766561,948.4856579766561,-53.94137232276057,53.94137232276057
5.2250000000000005,23.484554503971328,1259.7944720137389,-1259.7944720137389,-947.5583430890115,947.5583430890115,-53.01405743511623,53.01405743511623
5.237500000000001,23.517039940487834,1260.7193039746994,-1260.7193039746994,-946.6335111280509,946.6335111280509,-52.08922547415568,52.08922547415568
5.25,23.549501587082474,1261.641663130929,-1261.641663130929,-945.7111519718214,945.7111519718214,-51.16686631792618,51.16686631792618
5.2625,23.581939541999084,1262.5615595451575,-1262.5615595451575,-944.7912555575926,944.7912555575926,-50.24696990369762,50.24696990369762
5.275,23.614353902870178,1263.4790032213648,-1263.4790032213648,-943.8738118813858,943.8738118813856,-49.329526227490305,49.329526227490305
5.2875000000000005,23.64674476672212,1264.394004105246,-1264.394004105246,-942.9588109975043,942.9588109975043,-48.41452534360906,48.41452534360906
5.300000000000001,23.679112229980245,1265.3065720846737,-1265.3065720846737,-942.0462430180764,942.0462430180767,-47.50195736418141,47.50195736418141
5.3125,23.711456388473906,1266.2167169901538,-1266.2167169901538,-941.1360981125968,941.1360981125965,-46.59181245870127,46.59181245870127
5.325,23.743777337441486,1267.124448595279,-1267.124448595279,-940.2283665074715,940.2283665074713,-45.684080853576006,45.684080853576006
5.3375,23.776075171535354,1268.0297766171766,-1268.0297766171766,-939.3230384855738,939.3230384855738,-44.7787528316785,44.7787528316785
5.3500000000000005,23.80834998482675,1268.9327107169488,-1268.9327107169488,-938.4201043858016,938.4201043858016,-43.87581873190629,43.87581873190629
5.362500000000001,23.840601870810644,1269.8332605001146,-1269.8332605001146,-937.5195546026357,937.5195546026357,-42.97526894874045,42.97526894874045
5.375,23.87283092241052,1270.7314355170424,-1270.7314355170424,-936.6213795857079,936.6213795857079,-42.07709393181267,42.07709393181267
5.3875,23.905037231983137,1271.627245263379,-1271.627245263379,-935.7255698393715,935.7255698393712,-41.18128418547599,41.18128418547599
5.4,23.937220891323204,1272.5206991804775,-1272.5206991804775,-934.8321159222728,934.8321159222728,-40.28783026837755,40.28783026837755
5.4125000000000005,23.969381991668037,1273.4118066558158,-1273.4118066558158,-933.9410084469346,933.9410084469346,-39.39672279303932,39.39672279303932
5.425000000000001,24.001520623702156,1274.3005770234145,-1274.3005770234145,-933.0522380793359,933.0522380793359,-38.507952425440635,38.507952425440635
5.4375,24.033636877561833,1275.187019564251,-1275.187019564251,-932.1657955384994,932.1657955384994,-37.621509884604166,37.621509884604166
5.45,24.065730842839574,1276.071143506666,-1276.071143506666,-931.2816715960844,931.2816715960844,-36.73738594218912,36.73738594218912
5.4625,24.09780260858861,1276.95295802677,-1276.95295802677,-930.3998570759804,930.3998570759804,-35.85557142208518,35.85557142208518
5.4750000000000005,24.129852263327265,1277.8324722488428,-1277.8324722488428,-929.5203428539076,929.5203428539076,-34.97605720001229,34.97605720001229
5.487500000000001,24.16187989504335,1278.709695245731,-1278.709695245731,-928.6431198570194,928.6431198570194,-34.09883420312417,34.09883420312417
5.5,24.193885591198452,1279.5846360392397,-1279.5846360392397,-927.7681790635106,927.7681790635106,-33.22389340961536,33.22389340961536
5.5125,24.225869438732225,1280.4573036005227,-1280.4573036005227,-926.8955115022277,926.8955115022277,-32.35122584833243,32.35122584833243
5.525,24.257831524066617,1281.3277068504665,-1281.3277068504665,-926.0251082522841,926.0251082522839,-31.480822598388613,31.480822598388613
5.5375000000000005,24.289771933110035,1282.1958546600722,-1282.1958546600722,-925.1569604426782,925.1569604426782,-30.612674788782897,30.612674788782897
5.550000000000001,24.321690751261517,1283.0617558508327,-1283.0617558508327,-924.2910592519179,924.2910592519177,-29.7467735980224,29.7467735980224
5.5625,24.353588063414804,1283.9254191951072,-1283.9254191951072,-923.4273959076431,923.4273959076431,-28.883110253747873,28.883110253747873
5.575,24.38546395396241,1284.7868534164913,-1284.7868534164913,-922.565961686259,922.565961686259,-28.021676032363757,28.021676032363757
5.5875,24.417318506799635,1285.6460671901827,-1285.6460671901827,-921.7067479125676,921.7067479125676,-27.16246225867235,27.16246225867235
5.6000000000000005,24.449151805328544,1286.5030691433458,-1286.5030691433458,-920.8497459594046,920.8497459594046,-26.305460305509314,26.305460305509314
