timeS,altitudeFineKm,incidenceFineDeg,distanceFineKm,groundTrackFineKm,latFineDeg,lonFineDeg,rangeRateKmS,dopplerHz,aliasHz_prf_737_7,foldOrder_prf_737_7,aliasHz_prf_1000,foldOrder_prf_1000,aliasHz_prf_1500,foldOrder_prf_1500,aliasHz_prf_2200,foldOrder_prf_2200,aliasHz_prf_3000,foldOrder_prf_3000
1,51.5055,42.586,644.118,4.3055,-0.574,201.538,4.26599999999996,-1707.58131613837,-232.181316138365,-2,292.418683861635,-2,-207.581316138365,-1,492.418683861635,-1,1292.41868386164,-1
1.5,51.51125,42.6655,646.251,6.45825,-0.574,201.617,4.26600000000008,-1707.58131613841,-232.181316138411,-2,292.418683861589,-2,-207.581316138411,-1,492.418683861589,-1,1292.41868386159,-1
2,51.517,42.745,648.384,8.611,-0.574,201.696,4.26625000000001,-1707.68138536695,-232.281385366945,-2,292.318614633055,-2,-207.681385366945,-1,492.318614633055,-1,1292.31861463305,-1
2.5,51.53375,42.8245,650.51725,10.76375,-0.57425,201.775,4.26649999999995,-1707.78145459548,-232.381454595479,-2,292.218545404521,-2,-207.781454595479,-1,492.218545404521,-1,1292.21854540452,-1
3,51.5505,42.904,652.6505,12.9165,-0.5745,201.854,4.26650000000006,-1707.78145459552,-232.381454595525,-2,292.218545404475,-2,-207.781454595525,-1,492.218545404475,-1,1292.21854540448,-1
3.5,51.56725,42.9835,654.78375,15.06925,-0.57475,201.933,4.26650000000006,-1707.78145459552,-232.381454595525,-2,292.218545404475,-2,-207.781454595525,-1,492.218545404475,-1,1292.21854540448,-1
4,51.584,43.063,656.917,17.222,-0.575,202.012,4.26675,-1707.88152382406,-232.481523824059,-2,292.118476175941,-2,-207.881523824059,-1,492.118476175941,-1,1292.11847617594,-1
4.5,51.612,43.14275,659.0505,19.37425,-0.575,202.091,4.26699999999994,-1707.98159305259,-232.581593052593,-2,292.018406947406,-2,-207.981593052594,-1,492.018406947406,-1,1292.01840694741,-1
5,51.64,43.2225,661.184,21.5265,-0.575,202.17,4.26699999999994,-1707.98159305259,-232.581593052593,-2,292.018406947406,-2,-207.981593052594,-1,492.018406947406,-1,1292.01840694741,-1
5.5,51.668,43.30225,663.3175,23.67875,-0.575,202.249,4.26700000000005,-1707.98159305264,-232.581593052639,-2,292.018406947361,-2,-207.981593052639,-1,492.018406947361,-1,1292.01840694736,-1
6,51.696,43.382,665.451,25.831,-0.575,202.328,4.26724999999999,-1708.08166228117,-232.681662281173,-2,291.918337718827,-2,-208.081662281173,-1,491.918337718827,-1,1291.91833771883,-1
6.5,51.73525,43.4615,667.58475,27.983,-0.575,202.407,4.26749999999993,-1708.18173150971,-232.781731509707,-2,291.818268490292,-2,-208.181731509708,-1,491.818268490292,-1,1291.81826849029,-1
7,51.7745,43.541,669.7185,30.135,-0.575,202.486,4.26750000000004,-1708.18173150975,-232.781731509753,-2,291.818268490247,-2,-208.181731509753,-1,491.818268490247,-1,1291.81826849025,-1
7.5,51.81375,43.6205,671.85225,32.287,-0.575,202.565,4.26750000000004,-1708.18173150975,-232.781731509753,-2,291.818268490247,-2,-208.181731509753,-1,491.818268490247,-1,1291.81826849025,-1
8,51.853,43.7,673.986,34.439,-0.575,202.644,4.26724999999999,-1708.08166228117,-232.681662281173,-2,291.918337718827,-2,-208.081662281173,-1,491.918337718827,-1,1291.91833771883,-1
8.5,51.9035,43.7795,676.1195,36.59075,-0.575,202.723,4.26699999999994,-1707.98159305259,-232.581593052593,-2,292.018406947406,-2,-207.981593052594,-1,492.018406947406,-1,1292.01840694741,-1
9,51.954,43.859,678.253,38.7425,-0.575,202.802,4.26699999999994,-1707.98159305259,-232.581593052593,-2,292.018406947406,-2,-207.981593052594,-1,492.018406947406,-1,1292.01840694741,-1
9.5,52.0045,43.9385,680.3865,40.89425,-0.575,202.881,4.26700000000005,-1707.98159305264,-232.581593052639,-2,292.018406947361,-2,-207.981593052639,-1,492.018406947361,-1,1292.01840694736,-1
10,52.055,44.018,682.52,43.046,-0.575,202.96,4.26675,-1707.88152382406,-232.481523824059,-2,292.118476175941,-2,-207.881523824059,-1,492.118476175941,-1,1292.11847617594,-1
10.5,52.11675,44.0975,684.65325,45.197,-0.575,203.039,4.26649999999995,-1707.78145459548,-232.381454595479,-2,292.218545404521,-2,-207.781454595479,-1,492.218545404521,-1,1292.21854540452,-1
11,52.1785,44.177,686.7865,47.348,-0.575,203.118,4.26650000000006,-1707.78145459552,-232.381454595525,-2,292.218545404475,-2,-207.781454595525,-1,492.218545404475,-1,1292.21854540448,-1
11.5,52.24025,44.2565,688.91975,49.499,-0.575,203.197,4.26650000000006,-1707.78145459552,-232.381454595525,-2,292.218545404475,-2,-207.781454595525,-1,492.218545404475,-1,1292.21854540448,-1
12,52.302,44.336,691.053,51.65,-0.575,203.276,4.26625000000001,-1707.68138536695,-232.281385366945,-2,292.318614633055,-2,-207.681385366945,-1,492.318614633055,-1,1292.31861463305,-1
12.5,52.375,44.41575,693.186,53.8,-0.575,203.355,4.26599999999996,-1707.58131613837,-232.181316138365,-2,292.418683861635,-2,-207.581316138365,-1,492.418683861635,-1,1292.41868386164,-1
13,52.448,44.4955,695.319,55.95,-0.575,203.434,4.26599999999996,-1707.58131613837,-232.181316138365,-2,292.418683861635,-2,-207.581316138365,-1,492.418683861635,-1,1292.41868386164,-1
13.5,52.521,44.57525,697.452,58.1,-0.575,203.513,4.26600000000008,-1707.58131613841,-232.181316138411,-2,292.418683861589,-2,-207.581316138411,-1,492.418683861589,-1,1292.41868386159,-1
14,52.594,44.655,699.585,60.25,-0.575,203.592,4.26575000000003,-1707.48124690983,-232.081246909831,-2,292.518753090169,-2,-207.481246909831,-1,492.518753090169,-1,1292.51875309017,-1
14.5,52.678,44.73425,701.71775,62.3995,-0.575,203.67075,4.26549999999997,-1707.38117768125,-231.981177681251,-2,292.618822318749,-2,-207.381177681251,-1,492.618822318749,-1,1292.61882231875,-1
15,52.762,44.8135,703.8505,64.549,-0.575,203.7495,4.26549999999997,-1707.38117768125,-231.981177681251,-2,292.618822318749,-2,-207.381177681251,-1,492.618822318749,-1,1292.61882231875,-1
15.5,52.846,44.89275,705.98325,66.6985,-0.575,203.82825,4.26549999999997,-1707.38117768125,-231.981177681251,-2,292.618822318749,-2,-207.381177681251,-1,492.618822318749,-1,1292.61882231875,-1
16,52.93,44.972,708.116,68.848,-0.575,203.907,4.26475000000005,-1707.0809699956,-231.680969995603,-2,292.919030004397,-2,-207.080969995603,-1,492.919030004397,-1,1292.9190300044,-1
16.5,53.02525,45.0515,710.248,70.9965,-0.575,203.986,4.26400000000001,-1706.78076230991,-231.380762309908,-2,293.219237690091,-2,-206.780762309909,-1,493.219237690091,-1,1293.21923769009,-1
17,53.1205,45.131,712.38,73.145,-0.575,204.065,4.2639999999999,-1706.78076230986,-231.380762309863,-2,293.219237690137,-2,-206.780762309863,-1,493.219237690137,-1,1293.21923769014,-1
17.5,53.21575,45.2105,714.512,75.2935,-0.575,204.144,4.26400000000001,-1706.78076230991,-231.380762309908,-2,293.219237690091,-2,-206.780762309909,-1,493.219237690091,-1,1293.21923769009,-1
18,53.311,45.29,716.644,77.442,-0.575,204.223,4.26324999999997,-1706.48055462421,-231.080554624215,-2,293.519445375785,-2,-206.480554624215,-1,493.519445375785,-1,1293.51944537579,-1
18.5,53.4175,45.3695,718.77525,79.58925,-0.575,204.30175,4.26250000000005,-1706.18034693857,-230.780346938566,-2,293.819653061434,-2,-206.180346938566,-1,493.819653061434,-1,1293.81965306143,-1
19,53.524,45.449,720.9065,81.7365,-0.575,204.3805,4.26250000000005,-1706.18034693857,-230.780346938566,-2,293.819653061434,-2,-206.180346938566,-1,493.819653061434,-1,1293.81965306143,-1
19.5,53.6305,45.5285,723.03775,83.88375,-0.575,204.45925,4.26249999999993,-1706.18034693852,-230.78034693852,-2,293.819653061479,-2,-206.180346938521,-1,493.819653061479,-1,1293.81965306148,-1
20,53.737,45.608,725.169,86.031,-0.575,204.538,4.26175000000012,-1705.88013925292,-230.480139252918,-2,294.119860747082,-2,-205.880139252918,-1,494.119860747082,-1,1294.11986074708,-1
20.5,53.8545,45.68725,727.2995,88.17725,-0.575,204.61675,4.26100000000008,-1705.57993156722,-230.179931567223,-2,294.420068432776,-2,-205.579931567224,-1,494.420068432776,-1,1294.42006843278,-1
21,53.972,45.7665,729.43,90.3235,-0.575,204.6955,4.26099999999997,-1705.57993156718,-230.179931567178,-2,294.420068432822,-2,-205.579931567178,-1,494.420068432822,-1,1294.42006843282,-1
21.5,54.0895,45.84575,731.5605,92.46975,-0.575,204.77425,4.26099999999997,-1705.57993156718,-230.179931567178,-2,294.420068432822,-2,-205.579931567178,-1,494.420068432822,-1,1294.42006843282,-1
22,54.207,45.925,733.691,94.616,-0.575,204.853,4.25999999999999,-1705.17965465295,-229.779654652949,-2,294.82034534705,-2,-205.17965465295,-1,494.82034534705,-1,1294.82034534705,-1
22.5,54.33575,46.0045,735.8205,96.76075,-0.575,204.93175,4.25900000000001,-1704.77937773872,-229.379377738721,-2,295.220622261279,-2,-204.779377738721,-1,495.220622261279,-1,1295.22062226128,-1
23,54.4645,46.084,737.95,98.9055,-0.575,205.0105,4.25900000000001,-1704.77937773872,-229.379377738721,-2,295.220622261279,-2,-204.779377738721,-1,495.220622261279,-1,1295.22062226128,-1
23.5,54.59325,46.1635,740.0795,101.05025,-0.575,205.08925,4.2589999999999,-1704.77937773868,-229.379377738676,-2,295.220622261324,-2,-204.779377738676,-1,495.220622261324,-1,1295.22062226132,-1
24,54.722,46.243,742.209,103.195,-0.575,205.168,4.25774999999999,-1704.27903159591,-228.879031595913,-2,295.720968404087,-2,-204.279031595913,-1,495.720968404087,-1,1295.72096840409,-1
24.5,54.862,46.32225,744.33725,105.33825,-0.575,205.24675,4.25650000000007,-1703.77868545315,-228.378685453151,-2,296.221314546849,-2,-203.778685453151,-1,496.221314546849,-1,1296.22131454685,-1
25,55.002,46.4015,746.4655,107.4815,-0.575,205.3255,4.25649999999996,-1703.77868545311,-228.378685453105,-2,296.221314546895,-2,-203.778685453105,-1,496.221314546895,-1,1296.22131454689,-1
25.5,55.142,46.48075,748.59375,109.62475,-0.575,205.40425,4.25649999999996,-1703.77868545311,-228.378685453105,-2,296.221314546895,-2,-203.778685453105,-1,496.221314546895,-1,1296.22131454689,-1
26,55.282,46.56,750.722,111.768,-0.575,205.483,4.25549999999998,-1703.37840853888,-227.978408538877,-2,296.621591461123,-2,-203.378408538877,-1,496.621591461123,-1,1296.62159146112,-1
26.5,55.433,46.639,752.84925,113.91,-0.575,205.5615,4.25450000000001,-1702.97813162465,-227.578131624649,-2,297.021868375351,-2,-202.978131624649,-1,497.021868375351,-1,1297.02186837535,-1
27,55.584,46.718,754.9765,116.052,-0.575,205.64,4.25450000000001,-1702.97813162465,-227.578131624649,-2,297.021868375351,-2,-202.978131624649,-1,497.021868375351,-1,1297.02186837535,-1
27.5,55.735,46.797,757.10375,118.194,-0.575,205.7185,4.25450000000001,-1702.97813162465,-227.578131624649,-2,297.021868375351,-2,-202.978131624649,-1,497.021868375351,-1,1297.02186837535,-1
28,55.886,46.876,759.231,120.336,-0.575,205.797,4.25300000000004,-1702.37771625331,-226.977716253306,-2,297.622283746694,-2,-202.377716253306,-1,497.622283746694,-1,1297.62228374669,-1
28.5,56.04825,46.95525,761.35675,122.476,-0.575,205.87575,4.25150000000008,-1701.77730088196,-226.377300881964,-2,298.222699118036,-2,-201.777300881964,-1,498.222699118036,-1,1298.22269911804,-1
29,56.2105,47.0345,763.4825,124.616,-0.575,205.9545,4.25149999999996,-1701.77730088192,-226.377300881918,-2,298.222699118082,-2,-201.777300881918,-1,498.222699118082,-1,1298.22269911808,-1
29.5,56.37275,47.11375,765.60825,126.756,-0.575,206.03325,4.25149999999996,-1701.77730088192,-226.377300881918,-2,298.222699118082,-2,-201.777300881918,-1,498.222699118082,-1,1298.22269911808,-1
30,56.535,47.193,767.734,128.896,-0.575,206.112,4.25,-1701.17688551058,-225.776885510576,-2,298.823114489424,-2,-201.176885510576,-1,498.823114489424,-1,1298.82311448942,-1
30.5,56.70825,47.272,769.85825,131.0345,-0.575,206.1905,4.24850000000004,-1700.57647013923,-225.176470139233,-2,299.423529860767,-2,-200.576470139233,-1,499.423529860767,-1,1299.42352986077,-1
31,56.8815,47.351,771.9825,133.173,-0.575,206.269,4.24850000000004,-1700.57647013923,-225.176470139233,-2,299.423529860767,-2,-200.576470139233,-1,499.423529860767,-1,1299.42352986077,-1
31.5,57.05475,47.43,774.10675,135.3115,-0.575,206.3475,4.24849999999992,-1700.57647013919,-225.176470139188,-2,299.423529860812,-2,-200.576470139188,-1,499.423529860812,-1,1299.42352986081,-1
32,57.228,47.509,776.231,137.45,-0.575,206.426,4.24699999999996,-1699.97605476785,-224.576054767845,-2,300.023945232155,-2,-199.976054767845,-1,500.023945232155,-1,1300.02394523215,-1
32.5,57.4125,47.588,778.35375,139.5865,-0.575,206.50425,4.24549999999999,-1699.3756393965,-223.975639396503,-2,300.624360603497,-2,-199.375639396503,-1,500.624360603497,-1,1300.6243606035,-1
33,57.597,47.667,780.4765,141.723,-0.575,206.5825,4.24549999999999,-1699.3756393965,-223.975639396503,-2,300.624360603497,-2,-199.375639396503,-1,500.624360603497,-1,1300.6243606035,-1
33.5,57.7815,47.746,782.59925,143.8595,-0.575,206.66075,4.24549999999999,-1699.3756393965,-223.975639396503,-2,300.624360603497,-2,-199.375639396503,-1,500.624360603497,-1,1300.6243606035,-1
34,57.966,47.825,784.722,145.996,-0.575,206.739,4.24375000000009,-1698.67515479663,-223.275154796626,-2,301.324845203374,-2,-198.675154796626,-1,501.324845203374,-1,1301.32484520337,-1
34.5,58.1615,47.904,786.843,148.13025,-0.57475,206.8175,4.24199999999996,-1697.97467019666,-222.574670196658,-2,302.025329803342,-2,-197.974670196658,-1,502.025329803342,-1,1302.02532980334,-1
35,58.357,47.983,788.964,150.2645,-0.5745,206.896,4.24199999999996,-1697.97467019666,-222.574670196658,-2,302.025329803342,-2,-197.974670196658,-1,502.025329803342,-1,1302.02532980334,-1
35.5,58.5525,48.062,791.085,152.39875,-0.57425,206.9745,4.24200000000008,-1697.9746701967,-222.574670196703,-2,302.025329803296,-2,-197.974670196704,-1,502.025329803296,-1,1302.0253298033,-1
36,58.748,48.141,793.206,154.533,-0.574,207.053,4.24000000000001,-1697.1741163682,-221.774116368201,-2,302.825883631799,-2,-197.174116368201,-1,502.825883631799,-1,1302.8258836318,-1
36.5,58.9545,48.21975,795.325,156.66525,-0.574,207.13125,4.23799999999994,-1696.3735625397,-220.973562539699,-2,303.626437460301,-2,-196.373562539699,-1,503.626437460301,-1,1303.6264374603,-1
37,59.161,48.2985,797.444,158.7975,-0.574,207.2095,4.23800000000006,-1696.37356253974,-220.973562539745,-2,303.626437460255,-2,-196.373562539745,-1,503.626437460255,-1,1303.62643746026,-1
37.5,59.3675,48.37725,799.563,160.92975,-0.574,207.28775,4.23800000000006,-1696.37356253974,-220.973562539745,-2,303.626437460255,-2,-196.373562539745,-1,503.626437460255,-1,1303.62643746026,-1
38,59.574,48.456,801.682,163.062,-0.574,207.366,4.23599999999999,-1695.57300871124,-220.173008711242,-2,304.426991288757,-2,-195.573008711243,-1,504.426991288757,-1,1304.42699128876,-1
38.5,59.7915,48.53475,803.799,165.19225,-0.574,207.44425,4.23399999999992,-1694.77245488274,-219.37245488274,-2,305.22754511726,-2,-194.77245488274,-1,505.22754511726,-1,1305.22754511726,-1
39,60.009,48.6135,805.916,167.3225,-0.574,207.5225,4.23399999999981,-1694.7724548827,-219.372454882695,-2,305.227545117305,-2,-194.772454882695,-1,505.227545117305,-1,1305.2275451173,-1
39.5,60.2265,48.69225,808.033,169.45275,-0.574,207.60075,4.23400000000004,-1694.77245488279,-219.372454882786,-2,305.227545117214,-2,-194.772454882786,-1,505.227545117214,-1,1305.22754511721,-1
40,60.444,48.771,810.15,171.583,-0.574,207.679,4.23200000000008,-1693.97190105433,-218.571901054329,-2,306.028098945671,-2,-193.971901054329,-1,506.028098945671,-1,1306.02809894567,-1
40.5,60.67275,48.84975,812.265,173.7105,-0.574,207.757,4.23000000000002,-1693.17134722583,-217.771347225827,-2,306.828652774173,-2,-193.171347225827,-1,506.828652774173,-1,1306.82865277417,-1
41,60.9015,48.9285,814.38,175.838,-0.574,207.835,4.23000000000002,-1693.17134722583,-217.771347225827,-2,306.828652774173,-2,-193.171347225827,-1,506.828652774173,-1,1306.82865277417,-1
41.5,61.13025,49.00725,816.495,177.9655,-0.574,207.913,4.23000000000002,-1693.17134722583,-217.771347225827,-2,306.828652774173,-2,-193.171347225827,-1,506.828652774173,-1,1306.82865277417,-1
42,61.359,49.086,818.61,180.093,-0.574,207.991,4.22775000000001,-1692.27072416879,-216.870724168791,-2,307.729275831209,-2,-192.270724168791,-1,507.729275831209,-1,1307.72927583121,-1
42.5,61.5985,49.16475,820.72275,182.21825,-0.574,208.069,4.22550000000001,-1691.37010111175,-215.970101111754,-2,308.629898888246,-2,-191.370101111754,-1,508.629898888246,-1,1308.62989888825,-1
43,61.838,49.2435,822.8355,184.3435,-0.574,208.147,4.22550000000001,-1691.37010111175,-215.970101111754,-2,308.629898888246,-2,-191.370101111754,-1,508.629898888246,-1,1308.62989888825,-1
43.5,62.0775,49.32225,824.94825,186.46875,-0.574,208.225,4.22550000000001,-1691.37010111175,-215.970101111754,-2,308.629898888246,-2,-191.370101111754,-1,508.629898888246,-1,1308.62989888825,-1
44,62.317,49.401,827.061,188.594,-0.574,208.303,4.22325000000001,-1690.46947805472,-215.069478054718,-2,309.530521945282,-2,-190.469478054718,-1,509.530521945282,-1,1309.53052194528,-1
44.5,62.5675,49.4795,829.1715,190.71675,-0.57375,208.381,4.221,-1689.56885499768,-214.168854997681,-2,310.431145002319,-2,-189.568854997681,-1,510.431145002319,-1,1310.43114500232,-1
45,62.818,49.558,831.282,192.8395,-0.5735,208.459,4.221,-1689.56885499768,-214.168854997681,-2,310.431145002319,-2,-189.568854997681,-1,510.431145002319,-1,1310.43114500232,-1
45.5,63.0685,49.6365,833.3925,194.96225,-0.57325,208.537,4.221,-1689.56885499768,-214.168854997681,-2,310.431145002319,-2,-189.568854997681,-1,510.431145002319,-1,1310.43114500232,-1
46,63.319,49.715,835.503,197.085,-0.573,208.615,4.21849999999995,-1688.56816271207,-213.168162712065,-2,311.431837287935,-2,-188.568162712065,-1,511.431837287935,-1,1311.43183728794,-1
46.5,63.58075,49.79325,837.611,199.20475,-0.573,208.69275,4.21600000000001,-1687.56747042649,-212.167470426494,-2,312.432529573506,-2,-187.567470426494,-1,512.432529573506,-1,1312.43252957351,-1
47,63.8425,49.8715,839.719,201.3245,-0.573,208.7705,4.21600000000001,-1687.56747042649,-212.167470426494,-2,312.432529573506,-2,-187.567470426494,-1,512.432529573506,-1,1312.43252957351,-1
47.5,64.10425,49.94975,841.827,203.44425,-0.573,208.84825,4.21599999999989,-1687.56747042645,-212.167470426449,-2,312.432529573551,-2,-187.567470426449,-1,512.432529573551,-1,1312.43252957355,-1
48,64.366,50.028,843.935,205.564,-0.573,208.926,4.21349999999995,-1686.56677814088,-211.166778140878,-2,313.433221859122,-2,-186.566778140878,-1,513.433221859122,-1,1313.43322185912,-1
48.5,64.6385,50.10625,846.0405,207.68125,-0.573,209.00375,4.21100000000001,-1685.56608585531,-210.166085855307,-2,314.433914144693,-2,-185.566085855307,-1,514.433914144693,-1,1314.43391414469,-1
49,64.911,50.1845,848.146,209.7985,-0.573,209.0815,4.21100000000001,-1685.56608585531,-210.166085855307,-2,314.433914144693,-2,-185.566085855307,-1,514.433914144693,-1,1314.43391414469,-1
49.5,65.1835,50.26275,850.2515,211.91575,-0.573,209.15925,4.21100000000001,-1685.56608585531,-210.166085855307,-2,314.433914144693,-2,-185.566085855307,-1,514.433914144693,-1,1314.43391414469,-1
50,65.456,50.341,852.357,214.033,-0.573,209.237,4.20799999999997,-1684.36525511258,-208.965255112577,-2,315.634744887423,-2,-184.365255112577,-1,515.634744887423,-1,1315.63474488742,-1
50.5,65.7395,50.41925,854.4595,216.14725,-0.573,209.31475,4.20500000000004,-1683.16442436989,-207.764424369892,-2,316.835575630108,-2,-183.164424369892,-1,516.835575630108,-1,1316.83557563011,-1
51,66.023,50.4975,856.562,218.2615,-0.573,209.3925,4.20500000000015,-1683.16442436994,-207.764424369937,-2,316.835575630063,-2,-183.164424369937,-1,516.835575630063,-1,1316.83557563006,-1
51.5,66.3065,50.57575,858.6645,220.37575,-0.573,209.47025,4.20500000000004,-1683.16442436989,-207.764424369892,-2,316.835575630108,-2,-183.164424369892,-1,516.835575630108,-1,1316.83557563011,-1
52,66.59,50.654,860.767,222.49,-0.573,209.548,4.20249999999999,-1682.16373208428,-206.763732084275,-2,317.836267915725,-2,-182.163732084275,-1,517.836267915725,-1,1317.83626791572,-1
52.5,66.88425,50.732,862.867,224.601,-0.57275,209.6255,4.20000000000005,-1681.1630397987,-205.763039798705,-2,318.836960201295,-2,-181.163039798705,-1,518.836960201295,-1,1318.8369602013,-1
53,67.1785,50.81,864.967,226.712,-0.5725,209.703,4.19999999999993,-1681.16303979866,-205.763039798659,-2,318.836960201341,-2,-181.163039798659,-1,518.836960201341,-1,1318.83696020134,-1
53.5,67.47275,50.888,867.067,228.823,-0.57225,209.7805,4.19999999999993,-1681.16303979866,-205.763039798659,-2,318.836960201341,-2,-181.163039798659,-1,518.836960201341,-1,1318.83696020134,-1
54,67.767,50.966,869.167,230.934,-0.572,209.858,4.197,-1679.96220905597,-204.562209055974,-2,320.037790944026,-2,-179.962209055974,-1,520.037790944026,-1,1320.03779094403,-1
54.5,68.07225,51.044,871.264,233.04225,-0.572,209.93525,4.19399999999996,-1678.76137831324,-203.361378313244,-2,321.238621686756,-2,-178.761378313244,-1,521.238621686756,-1,1321.23862168676,-1
55,68.3775,51.122,873.361,235.1505,-0.572,210.0125,4.19399999999996,-1678.76137831324,-203.361378313244,-2,321.238621686756,-2,-178.761378313244,-1,521.238621686756,-1,1321.23862168676,-1
55.5,68.68275,51.2,875.458,237.25875,-0.572,210.08975,4.19399999999996,-1678.76137831324,-203.361378313244,-2,321.238621686756,-2,-178.761378313244,-1,521.238621686756,-1,1321.23862168676,-1
56,68.988,51.278,877.555,239.367,-0.572,210.167,4.19074999999998,-1677.46047834198,-202.060478341979,-2,322.539521658021,-2,-177.460478341979,-1,522.539521658021,-1,1322.53952165802,-1
56.5,69.304,51.356,879.64875,241.47175,-0.572,210.24425,4.1875,-1676.15957837071,-200.759578370714,-2,323.840421629286,-2,-176.159578370714,-1,523.840421629286,-1,1323.84042162929,-1
57,69.62,51.434,881.7425,243.5765,-0.572,210.3215,4.1875,-1676.15957837071,-200.759578370714,-2,323.840421629286,-2,-176.159578370714,-1,523.840421629286,-1,1323.84042162929,-1
57.5,69.936,51.512,883.83625,245.68125,-0.572,210.39875,4.1875,-1676.15957837071,-200.759578370714,-2,323.840421629286,-2,-176.159578370714,-1,523.840421629286,-1,1323.84042162929,-1
58,70.252,51.59,885.93,247.786,-0.572,210.476,4.18450000000007,-1674.95874762803,-199.558747628029,-2,325.041252371971,-2,-174.958747628029,-1,525.041252371971,-1,1325.04125237197,-1
58.5,70.579,51.66775,888.02075,249.8875,-0.57175,210.55325,4.18150000000003,-1673.7579168853,-198.357916885299,-2,326.242083114701,-2,-173.757916885299,-1,526.242083114701,-1,1326.2420831147,-1
59,70.906,51.7455,890.1115,251.989,-0.5715,210.6305,4.18149999999991,-1673.75791688525,-198.357916885253,-2,326.242083114747,-2,-173.757916885253,-1,526.242083114747,-1,1326.24208311475,-1
59.5,71.233,51.82325,892.20225,254.0905,-0.57125,210.70775,4.18150000000003,-1673.7579168853,-198.357916885299,-2,326.242083114701,-2,-173.757916885299,-1,526.242083114701,-1,1326.2420831147,-1
60,71.56,51.901,894.293,256.192,-0.571,210.785,4.1785000000001,-1672.55708614261,-197.157086142614,-2,327.442913857386,-2,-172.557086142614,-1,527.442913857386,-1,1327.44291385739,-1
60.5,71.8975,51.9785,896.38075,258.29,-0.571,210.862,4.17549999999994,-1671.35625539984,-195.956255399838,-2,328.643744600162,-2,-171.356255399838,-1,528.643744600162,-1,1328.64374460016,-1
61,72.235,52.056,898.4685,260.388,-0.571,210.939,4.17549999999994,-1671.35625539984,-195.956255399838,-2,328.643744600162,-2,-171.356255399838,-1,528.643744600162,-1,1328.64374460016,-1
61.5,72.5725,52.1335,900.55625,262.486,-0.571,211.016,4.17550000000006,-1671.35625539988,-195.956255399883,-2,328.643744600117,-2,-171.356255399883,-1,528.643744600117,-1,1328.64374460012,-1
62,72.91,52.211,902.644,264.584,-0.571,211.093,4.17174999999997,-1669.85521697146,-194.455216971459,-2,330.144783028541,-2,-169.855216971459,-1,530.144783028541,-1,1330.14478302854,-1
62.5,73.2585,52.2885,904.728,266.6785,-0.571,211.16975,4.16800000000001,-1668.35417854308,-192.95417854308,-2,331.64582145692,-2,-168.35417854308,-1,531.64582145692,-1,1331.64582145692,-1
63,73.607,52.366,906.812,268.773,-0.571,211.2465,4.16800000000001,-1668.35417854308,-192.95417854308,-2,331.64582145692,-2,-168.35417854308,-1,531.64582145692,-1,1331.64582145692,-1
63.5,73.9555,52.4435,908.896,270.8675,-0.571,211.32325,4.16800000000001,-1668.35417854308,-192.95417854308,-2,331.64582145692,-2,-168.35417854308,-1,531.64582145692,-1,1331.64582145692,-1
64,74.304,52.521,910.98,272.962,-0.571,211.4,4.16475000000003,-1667.05327857182,-191.653278571815,-2,332.946721428185,-2,-167.053278571815,-1,532.946721428185,-1,1332.94672142818,-1
64.5,74.66325,52.59825,913.06075,275.05275,-0.57075,211.47675,4.16149999999993,-1665.7523786005,-190.352378600505,-2,334.247621399495,-2,-165.752378600505,-1,534.247621399495,-1,1334.2476213995,-1
65,75.0225,52.6755,915.1415,277.1435,-0.5705,211.5535,4.16150000000005,-1665.75237860055,-190.35237860055,-2,334.24762139945,-2,-165.75237860055,-1,534.24762139945,-1,1334.24762139945,-1
65.5,75.38175,52.75275,917.22225,279.23425,-0.57025,211.63025,4.16150000000005,-1665.75237860055,-190.35237860055,-2,334.24762139945,-2,-165.75237860055,-1,534.24762139945,-1,1334.24762139945,-1
66,75.741,52.83,919.303,281.325,-0.57,211.707,4.15800000000002,-1664.35140940071,-188.951409400706,-2,335.648590599294,-2,-164.351409400706,-1,535.648590599294,-1,1335.64859059929,-1
66.5,76.11075,52.90725,921.38025,283.412,-0.57,211.78375,4.15449999999998,-1662.95044020086,-187.550440200861,-2,337.049559799139,-2,-162.950440200861,-1,537.049559799139,-1,1337.04955979914,-1
67,76.4805,52.9845,923.4575,285.499,-0.57,211.8605,4.15449999999987,-1662.95044020082,-187.550440200816,-2,337.049559799184,-2,-162.950440200816,-1,537.049559799184,-1,1337.04955979918,-1
67.5,76.85025,53.06175,925.53475,287.586,-0.57,211.93725,4.15449999999998,-1662.95044020086,-187.550440200861,-2,337.049559799139,-2,-162.950440200861,-1,537.049559799139,-1,1337.04955979914,-1
68,77.22,53.139,927.612,289.673,-0.57,212.014,4.15050000000008,-1661.34933254395,-185.949332543948,-2,338.650667456052,-2,-161.349332543948,-1,538.650667456052,-1,1338.65066745605,-1
68.5,77.60075,53.216,929.68525,291.75625,-0.56975,212.0905,4.14649999999995,-1659.74822488694,-184.348224886944,-2,340.251775113056,-2,-159.748224886944,-1,540.251775113056,-1,1340.25177511306,-1
69,77.9815,53.293,931.7585,293.8395,-0.5695,212.167,4.14650000000006,-1659.74822488699,-184.348224886989,-2,340.251775113011,-2,-159.748224886989,-1,540.251775113011,-1,1340.25177511301,-1
