x_km,shell_mode,scenario,band,frequency_mhz,band_role,ocean_depth_m,surface_height_m,surface_slope_deg,lens_strength,layer_count,layer_source_statuses,layer_sources,ocean_in_band_window,ocean_snr_margin_db,false_snr_margin_db,false_minus_ocean_db,false_depth_m,false_label,false_source_status,surface_clutter_snr_margin_db,surface_clutter_minus_ocean_db,surface_clutter_apparent_depth_m,surface_clutter_label,surface_clutter_source_status,surface_clutter_detected,surface_clutter_confuses_shallow_window,surface_roughness_index,classification,inferred_depth_m,inferred_depth_error_m,thermal_mode,thin_layer_solver
37.5,workbook_mid_shell,complex_with_clutter,VHF_60MHz_full_depth_lowDR,60.0,Full-depth VHF sensitivity check with reduced radiometric fidelity.,14819.341583785392,280.6842863692354,0.292312187895781,0.4510721131942753,11,Directly paper anchored epsilon and layer thicknesses; Directly paper anchored epsilon; high-loss bracket modeled; Sensitivity bracket; Sensitivity bracket from paper-supported material families,"Blankenship et al. 2024, REASON; Blankenship et al. 2024, REASON; Pettinelli et al. 2015 review; Lalich et al. 2021 / Mars analog; Pettinelli et al. 2015 review",True,-123.57183005058657,23.43792186554165,147.0097519161282,54.436976651092145,top 200 m near-surface brine-filled ice layer,Directly paper anchored epsilon; high-loss bracket modeled,0.9168048062663772,124.48863485685294,1288.1386238525758,off-nadir surface clutter equivalent-depth echo,Paper anchored as a VHF clutter mechanism; amplitude is sensitivity-modeled,True,False,0.6272002529613883,weak/no deep detection,,,dirty_convective,normal_incidence_transfer_matrix
38.0,workbook_mid_shell,clean_ice_control,HF_9MHz_full_depth,9.0,"Full-depth, lower-resolution sounding; primary deep-ocean stress test.",14799.576086730554,282.3717678695042,1.7468442052677176,0.4245714660703753,0,none,none,True,13.36093616153387,-999.0,-1012.3609361615339,,none,none,-999.0,,,none,none,False,False,0.0,clear ocean boundary,14799.576086730554,0.0,cold_conductive,normal_incidence_transfer_matrix
38.0,workbook_mid_shell,clean_ice_control,VHF_60MHz_shallow,60.0,High-resolution shallow sounding and clutter discrimination support.,14799.576086730554,282.3717678695042,1.7468442052677176,0.4245714660703753,0,none,none,False,,-999.0,,,none,none,-999.0,,,none,none,False,False,0.0,outside band depth window,,,cold_conductive,normal_incidence_transfer_matrix
38.0,workbook_mid_shell,clean_ice_control,VHF_60MHz_full_depth_lowDR,60.0,Full-depth VHF sensitivity check with reduced radiometric fidelity.,14799.576086730554,282.3717678695042,1.7468442052677176,0.4245714660703753,0,none,none,True,12.986813872520962,-999.0,-1011.986813872521,,none,none,-999.0,,,none,none,False,False,0.0,clear ocean boundary,14799.576086730554,0.0,cold_conductive,normal_incidence_transfer_matrix
38.0,workbook_mid_shell,salt_layers_reason,HF_9MHz_full_depth,9.0,"Full-depth, lower-resolution sounding; primary deep-ocean stress test.",14799.576086730554,282.3717678695042,1.7468442052677176,0.4245714660703753,2,Directly paper anchored epsilon and layer thicknesses,"Blankenship et al. 2024, REASON",True,13.359736161533869,0.6994916777097631,-12.660244483824105,7399.788043365277,base 1 m ocean-injected hydrated salt layer; top 1 m ocean-injected hydrated salt layer,Directly paper anchored epsilon and layer thicknesses,-999.0,,,none,none,False,False,0.0,clear ocean boundary,14799.576086730554,0.0,cold_conductive,normal_incidence_transfer_matrix
38.0,workbook_mid_shell,salt_layers_reason,VHF_60MHz_shallow,60.0,High-resolution shallow sounding and clutter discrimination support.,14799.576086730554,282.3717678695042,1.7468442052677176,0.4245714660703753,2,Directly paper anchored epsilon and layer thicknesses,"Blankenship et al. 2024, REASON",False,,-999.0,,,none,none,-999.0,,,none,none,False,False,0.0,outside band depth window,,,cold_conductive,normal_incidence_transfer_matrix
38.0,workbook_mid_shell,salt_layers_reason,VHF_60MHz_full_depth_lowDR,60.0,Full-depth VHF sensitivity check with reduced radiometric fidelity.,14799.576086730554,282.3717678695042,1.7468442052677176,0.4245714660703753,2,Directly paper anchored epsilon and layer thicknesses,"Blankenship et al. 2024, REASON",True,12.983715485843994,6.694747076475462,-6.2889684093685325,10000.0,base 0.2 m melt-derived hydrated salt layer near 10 km; top 0.2 m melt-derived hydrated salt layer near 10 km,Directly paper anchored epsilon and layer thicknesses,-999.0,,,none,none,False,False,0.0,clear ocean boundary,14799.576086730554,0.0,cold_conductive,normal_incidence_transfer_matrix
38.0,workbook_mid_shell,near_surface_brine,HF_9MHz_full_depth,9.0,"Full-depth, lower-resolution sounding; primary deep-ocean stress test.",14799.576086730554,282.3717678695042,1.7468442052677176,0.4245714660703753,1,Directly paper anchored epsilon; high-loss bracket modeled,"Blankenship et al. 2024, REASON",True,7.382394484464112,12.269569757684062,4.88717527321995,53.349078860833124,top 200 m near-surface brine-filled ice layer,Directly paper anchored epsilon; high-loss bracket modeled,-999.0,,,none,none,False,False,0.0,clear ocean boundary,14799.576086730554,0.0,cold_conductive,normal_incidence_transfer_matrix
38.0,workbook_mid_shell,near_surface_brine,VHF_60MHz_shallow,60.0,High-resolution shallow sounding and clutter discrimination support.,14799.576086730554,282.3717678695042,1.7468442052677176,0.4245714660703753,1,Directly paper anchored epsilon; high-loss bracket modeled,"Blankenship et al. 2024, REASON",False,,5.178716825192186,,53.349078860833124,top 200 m near-surface brine-filled ice layer,Directly paper anchored epsilon; high-loss bracket modeled,-999.0,,,none,none,False,False,0.0,internal feature only,53.349078860833124,-14746.227007869722,cold_conductive,normal_incidence_transfer_matrix
38.0,workbook_mid_shell,near_surface_brine,VHF_60MHz_full_depth_lowDR,60.0,Full-depth VHF sensitivity check with reduced radiometric fidelity.,14799.576086730554,282.3717678695042,1.7468442052677176,0.4245714660703753,1,Directly paper anchored epsilon; high-loss bracket modeled,"Blankenship et al. 2024, REASON",True,-2.4497143607444603,23.33379992764352,25.783514288387977,53.349078860833124,top 200 m near-surface brine-filled ice layer,Directly paper anchored epsilon; high-loss bracket modeled,-999.0,,,none,none,False,False,0.0,weak/no deep detection,,,cold_conductive,normal_incidence_transfer_matrix
38.0,workbook_mid_shell,warm_impure_ice,HF_9MHz_full_depth,9.0,"Full-depth, lower-resolution sounding; primary deep-ocean stress test.",14799.576086730554,282.3717678695042,1.7468442052677176,0.4245714660703753,0,none,none,True,2.6608063559204966,-999.0,-1001.6608063559205,,none,none,-999.0,,,none,none,False,False,0.0,clear ocean boundary,14799.576086730554,0.0,warm_impure,normal_incidence_transfer_matrix
38.0,workbook_mid_shell,warm_impure_ice,VHF_60MHz_shallow,60.0,High-resolution shallow sounding and clutter discrimination support.,14799.576086730554,282.3717678695042,1.7468442052677176,0.4245714660703753,0,none,none,False,,-999.0,,,none,none,-999.0,,,none,none,False,False,0.0,outside band depth window,,,warm_impure,normal_incidence_transfer_matrix
38.0,workbook_mid_shell,warm_impure_ice,VHF_60MHz_full_depth_lowDR,60.0,Full-depth VHF sensitivity check with reduced radiometric fidelity.,14799.576086730554,282.3717678695042,1.7468442052677176,0.4245714660703753,0,none,none,True,-14.640802487077837,-999.0,-984.3591975129222,,none,none,-999.0,,,none,none,False,False,0.0,weak/no deep detection,,,warm_impure,normal_incidence_transfer_matrix
38.0,workbook_mid_shell,stacked_dirty_layers,HF_9MHz_full_depth,9.0,"Full-depth, lower-resolution sounding; primary deep-ocean stress test.",14799.576086730554,282.3717678695042,1.7468442052677176,0.4245714660703753,6,Sensitivity bracket from paper-supported material families,"Blankenship et al. 2024, REASON; Pettinelli et al. 2015 review; Lalich et al. 2021 / Mars analog",True,-1.8112551196518387,11.564086447019147,13.375341566670986,10319.106472473772,base paper-bracketed stacked dirty layer; top paper-bracketed stacked dirty layer,Sensitivity bracket from paper-supported material families,-999.0,,,none,none,False,False,0.0,false layer stronger,10319.106472473772,-4480.469614256783,warm_impure,normal_incidence_transfer_matrix
38.0,workbook_mid_shell,stacked_dirty_layers,VHF_60MHz_shallow,60.0,High-resolution shallow sounding and clutter discrimination support.,14799.576086730554,282.3717678695042,1.7468442052677176,0.4245714660703753,6,Sensitivity bracket from paper-supported material families,"Blankenship et al. 2024, REASON; Pettinelli et al. 2015 review; Lalich et al. 2021 / Mars analog",False,,-999.0,,,none,none,-999.0,,,none,none,False,False,0.0,outside band depth window,,,warm_impure,normal_incidence_transfer_matrix
38.0,workbook_mid_shell,stacked_dirty_layers,VHF_60MHz_full_depth_lowDR,60.0,Full-depth VHF sensitivity check with reduced radiometric fidelity.,14799.576086730554,282.3717678695042,1.7468442052677176,0.4245714660703753,6,Sensitivity bracket from paper-supported material families,"Blankenship et al. 2024, REASON; Pettinelli et al. 2015 review; Lalich et al. 2021 / Mars analog",True,-26.18761556581612,3.2049686829123107,29.392584248728433,10231.106472473772,top paper-bracketed stacked dirty layer,Sensitivity bracket from paper-supported material families,-999.0,,,none,none,False,False,0.0,false layer stronger,10231.106472473772,-4568.469614256783,warm_impure,normal_incidence_transfer_matrix
38.0,workbook_mid_shell,briny_mushy_lens,HF_9MHz_full_depth,9.0,"Full-depth, lower-resolution sounding; primary deep-ocean stress test.",14799.576086730554,282.3717678695042,1.7468442052677176,0.4245714660703753,1,Directly paper anchored epsilon; high-loss bracket modeled,"Blankenship et al. 2024, REASON",True,-11.333182206291688,11.891114307654659,23.22429651394635,5136.103190367587,top conductive briny/mushy lens,Directly paper anchored epsilon; high-loss bracket modeled,-999.0,,,none,none,False,False,0.0,weak/no deep detection,,,warm_impure,normal_incidence_transfer_matrix
38.0,workbook_mid_shell,briny_mushy_lens,VHF_60MHz_shallow,60.0,High-resolution shallow sounding and clutter discrimination support.,14799.576086730554,282.3717678695042,1.7468442052677176,0.4245714660703753,1,Directly paper anchored epsilon; high-loss bracket modeled,"Blankenship et al. 2024, REASON",False,,-999.0,,,none,none,-999.0,,,none,none,False,False,0.0,outside band depth window,,,warm_impure,normal_incidence_transfer_matrix
38.0,workbook_mid_shell,briny_mushy_lens,VHF_60MHz_full_depth_lowDR,60.0,Full-depth VHF sensitivity check with reduced radiometric fidelity.,14799.576086730554,282.3717678695042,1.7468442052677176,0.4245714660703753,1,Directly paper anchored epsilon; high-loss bracket modeled,"Blankenship et al. 2024, REASON",True,-50.7731255860544,17.301422781392358,68.07454836744675,5136.103190367587,top conductive briny/mushy lens,Directly paper anchored epsilon; high-loss bracket modeled,-999.0,,,none,none,False,False,0.0,weak/no deep detection,,,warm_impure,normal_incidence_transfer_matrix
38.0,workbook_mid_shell,complex_paper_calibrated,HF_9MHz_full_depth,9.0,"Full-depth, lower-resolution sounding; primary deep-ocean stress test.",14799.576086730554,282.3717678695042,1.7468442052677176,0.4245714660703753,11,Directly paper anchored epsilon and layer thicknesses; Directly paper anchored epsilon; high-loss bracket modeled; Sensitivity bracket; Sensitivity bracket from paper-supported material families,"Blankenship et al. 2024, REASON; Blankenship et al. 2024, REASON; Pettinelli et al. 2015 review; Lalich et al. 2021 / Mars analog; Pettinelli et al. 2015 review",True,-38.39196628422023,12.232225402481479,50.62419168670171,53.349078860833124,top 200 m near-surface brine-filled ice layer,Directly paper anchored epsilon; high-loss bracket modeled,-999.0,,,none,none,False,False,0.0,weak/no deep detection,,,dirty_convective,normal_incidence_transfer_matrix
38.0,workbook_mid_shell,complex_paper_calibrated,VHF_60MHz_shallow,60.0,High-resolution shallow sounding and clutter discrimination support.,14799.576086730554,282.3717678695042,1.7468442052677176,0.4245714660703753,11,Directly paper anchored epsilon and layer thicknesses; Directly paper anchored epsilon; high-loss bracket modeled; Sensitivity bracket; Sensitivity bracket from paper-supported material families,"Blankenship et al. 2024, REASON; Blankenship et al. 2024, REASON; Pettinelli et al. 2015 review; Lalich et al. 2021 / Mars analog; Pettinelli et al. 2015 review",False,,5.08229411467588,,53.349078860833124,top 200 m near-surface brine-filled ice layer,Directly paper anchored epsilon; high-loss bracket modeled,-999.0,,,none,none,False,False,0.0,internal feature only,53.349078860833124,-14746.227007869722,dirty_convective,normal_incidence_transfer_matrix
38.0,workbook_mid_shell,complex_paper_calibrated,VHF_60MHz_full_depth_lowDR,60.0,Full-depth VHF sensitivity check with reduced radiometric fidelity.,14799.576086730554,282.3717678695042,1.7468442052677176,0.4245714660703753,11,Directly paper anchored epsilon and layer thicknesses; Directly paper anchored epsilon; high-loss bracket modeled; Sensitivity bracket; Sensitivity bracket from paper-supported material families,"Blankenship et al. 2024, REASON; Blankenship et al. 2024, REASON; Pettinelli et al. 2015 review; Lalich et al. 2021 / Mars analog; Pettinelli et al. 2015 review",True,-120.6386056543475,23.237377217127214,143.87598287147472,53.349078860833124,top 200 m near-surface brine-filled ice layer,Directly paper anchored epsilon; high-loss bracket modeled,-999.0,,,none,none,False,False,0.0,weak/no deep detection,,,dirty_convective,normal_incidence_transfer_matrix
38.0,workbook_mid_shell,rough_surface_clutter,HF_9MHz_full_depth,9.0,"Full-depth, lower-resolution sounding; primary deep-ocean stress test.",14799.576086730554,282.3717678695042,1.7468442052677176,0.4245714660703753,0,none,none,True,13.36093616153387,-999.0,-1012.3609361615339,,none,none,-999.0,,,none,none,False,False,0.0,clear ocean boundary,14799.576086730554,0.0,cold_conductive,normal_incidence_transfer_matrix
38.0,workbook_mid_shell,rough_surface_clutter,VHF_60MHz_shallow,60.0,High-resolution shallow sounding and clutter discrimination support.,14799.576086730554,282.3717678695042,1.7468442052677176,0.4245714660703753,0,none,none,False,,-999.0,,,none,none,8.340889194614698,,1392.166975054563,off-nadir surface clutter equivalent-depth echo,Paper anchored as a VHF clutter mechanism; amplitude is sensitivity-modeled,True,True,0.8879807550845016,surface clutter in shallow window,1392.166975054563,-13407.409111675992,cold_conductive,normal_incidence_transfer_matrix
38.0,workbook_mid_shell,rough_surface_clutter,VHF_60MHz_full_depth_lowDR,60.0,Full-depth VHF sensitivity check with reduced radiometric fidelity.,14799.576086730554,282.3717678695042,1.7468442052677176,0.4245714660703753,0,none,none,True,12.986813872520962,-999.0,-1011.986813872521,,none,none,3.3408891946146984,-9.645924677906264,1392.166975054563,off-nadir surface clutter equivalent-depth echo,Paper anchored as a VHF clutter mechanism; amplitude is sensitivity-modeled,True,False,0.8879807550845016,clear ocean boundary,14799.576086730554,0.0,cold_conductive,normal_incidence_transfer_matrix
38.0,workbook_mid_shell,complex_with_clutter,HF_9MHz_full_depth,9.0,"Full-depth, lower-resolution sounding; primary deep-ocean stress test.",14799.576086730554,282.3717678695042,1.7468442052677176,0.4245714660703753,11,Directly paper anchored epsilon and layer thicknesses; Directly paper anchored epsilon; high-loss bracket modeled; Sensitivity bracket; Sensitivity bracket from paper-supported material families,"Blankenship et al. 2024, REASON; Blankenship et al. 2024, REASON; Pettinelli et al. 2015 review; Lalich et al. 2021 / Mars analog; Pettinelli et al. 2015 review",True,-38.39196628422023,12.232225402481479,50.62419168670171,53.349078860833124,top 200 m near-surface brine-filled ice layer,Directly paper anchored epsilon; high-loss bracket modeled,-999.0,,,none,none,False,False,0.0,weak/no deep detection,,,dirty_convective,normal_incidence_transfer_matrix
38.0,workbook_mid_shell,complex_with_clutter,VHF_60MHz_shallow,60.0,High-resolution shallow sounding and clutter discrimination support.,14799.576086730554,282.3717678695042,1.7468442052677176,0.4245714660703753,11,Directly paper anchored epsilon and layer thicknesses; Directly paper anchored epsilon; high-loss bracket modeled; Sensitivity bracket; Sensitivity bracket from paper-supported material families,"Blankenship et al. 2024, REASON; Blankenship et al. 2024, REASON; Pettinelli et al. 2015 review; Lalich et al. 2021 / Mars analog; Pettinelli et al. 2015 review",False,,5.08229411467588,,53.349078860833124,top 200 m near-surface brine-filled ice layer,Directly paper anchored epsilon; high-loss bracket modeled,10.871634346605529,,1392.166975054563,off-nadir surface clutter equivalent-depth echo,Paper anchored as a VHF clutter mechanism; amplitude is sensitivity-modeled,True,True,0.8879807550845016,surface clutter in shallow window,1392.166975054563,-13407.409111675992,dirty_convective,normal_incidence_transfer_matrix
38.0,workbook_mid_shell,complex_with_clutter,VHF_60MHz_full_depth_lowDR,60.0,Full-depth VHF sensitivity check with reduced radiometric fidelity.,14799.576086730554,282.3717678695042,1.7468442052677176,0.4245714660703753,11,Directly paper anchored epsilon and layer thicknesses; Directly paper anchored epsilon; high-loss bracket modeled; Sensitivity bracket; Sensitivity bracket from paper-supported material families,"Blankenship et al. 2024, REASON; Blankenship et al. 2024, REASON; Pettinelli et al. 2015 review; Lalich et al. 2021 / Mars analog; Pettinelli et al. 2015 review",True,-120.6386056543475,23.237377217127214,143.87598287147472,53.349078860833124,top 200 m near-surface brine-filled ice layer,Directly paper anchored epsilon; high-loss bracket modeled,5.8716343466055285,126.51024000095303,1392.166975054563,off-nadir surface clutter equivalent-depth echo,Paper anchored as a VHF clutter mechanism; amplitude is sensitivity-modeled,True,False,0.8879807550845016,weak/no deep detection,,,dirty_convective,normal_incidence_transfer_matrix
38.5,workbook_mid_shell,clean_ice_control,HF_9MHz_full_depth,9.0,"Full-depth, lower-resolution sounding; primary deep-ocean stress test.",14776.789430047362,311.18191933727104,1.1727828796685482,0.3980697407320988,0,none,none,True,13.40080455006378,-999.0,-1012.4008045500638,,none,none,-999.0,,,none,none,False,False,0.0,clear ocean boundary,14776.789430047362,0.0,cold_conductive,normal_incidence_transfer_matrix
38.5,workbook_mid_shell,clean_ice_control,VHF_60MHz_shallow,60.0,High-resolution shallow sounding and clutter discrimination support.,14776.789430047362,311.18191933727104,1.1727828796685482,0.3980697407320988,0,none,none,False,,-999.0,,,none,none,-999.0,,,none,none,False,False,0.0,outside band depth window,,,cold_conductive,normal_incidence_transfer_matrix
38.5,workbook_mid_shell,clean_ice_control,VHF_60MHz_full_depth_lowDR,60.0,Full-depth VHF sensitivity check with reduced radiometric fidelity.,14776.789430047362,311.18191933727104,1.1727828796685482,0.3980697407320988,0,none,none,True,13.096011196190915,-999.0,-1012.096011196191,,none,none,-999.0,,,none,none,False,False,0.0,clear ocean boundary,14776.789430047362,0.0,cold_conductive,normal_incidence_transfer_matrix
38.5,workbook_mid_shell,salt_layers_reason,HF_9MHz_full_depth,9.0,"Full-depth, lower-resolution sounding; primary deep-ocean stress test.",14776.789430047362,311.18191933727104,1.1727828796685482,0.3980697407320988,2,Directly paper anchored epsilon and layer thicknesses,"Blankenship et al. 2024, REASON",True,13.39960455006378,0.7327520753263607,-12.66685247473742,7388.394715023681,base 1 m ocean-injected hydrated salt layer; top 1 m ocean-injected hydrated salt layer,Directly paper anchored epsilon and layer thicknesses,-999.0,,,none,none,False,False,0.0,clear ocean boundary,14776.789430047362,0.0,cold_conductive,normal_incidence_transfer_matrix
38.5,workbook_mid_shell,salt_layers_reason,VHF_60MHz_shallow,60.0,High-resolution shallow sounding and clutter discrimination support.,14776.789430047362,311.18191933727104,1.1727828796685482,0.3980697407320988,2,Directly paper anchored epsilon and layer thicknesses,"Blankenship et al. 2024, REASON",False,,-999.0,,,none,none,-999.0,,,none,none,False,False,0.0,outside band depth window,,,cold_conductive,normal_incidence_transfer_matrix
38.5,workbook_mid_shell,salt_layers_reason,VHF_60MHz_full_depth_lowDR,60.0,Full-depth VHF sensitivity check with reduced radiometric fidelity.,14776.789430047362,311.18191933727104,1.1727828796685482,0.3980697407320988,2,Directly paper anchored epsilon and layer thicknesses,"Blankenship et al. 2024, REASON",True,13.092912809513948,6.775115662059346,-6.317797147454602,10000.0,base 0.2 m melt-derived hydrated salt layer near 10 km; top 0.2 m melt-derived hydrated salt layer near 10 km,Directly paper anchored epsilon and layer thicknesses,-999.0,,,none,none,False,False,0.0,clear ocean boundary,14776.789430047362,0.0,cold_conductive,normal_incidence_transfer_matrix
38.5,workbook_mid_shell,near_surface_brine,HF_9MHz_full_depth,9.0,"Full-depth, lower-resolution sounding; primary deep-ocean stress test.",14776.789430047362,311.18191933727104,1.1727828796685482,0.3980697407320988,1,Directly paper anchored epsilon; high-loss bracket modeled,"Blankenship et al. 2024, REASON",True,7.4487942946421875,12.298702625452103,4.849908330809916,52.27457514062632,top 200 m near-surface brine-filled ice layer,Directly paper anchored epsilon; high-loss bracket modeled,-999.0,,,none,none,False,False,0.0,clear ocean boundary,14776.789430047362,0.0,cold_conductive,normal_incidence_transfer_matrix
38.5,workbook_mid_shell,near_surface_brine,VHF_60MHz_shallow,60.0,High-resolution shallow sounding and clutter discrimination support.,14776.789430047362,311.18191933727104,1.1727828796685482,0.3980697407320988,1,Directly paper anchored epsilon; high-loss bracket modeled,"Blankenship et al. 2024, REASON",False,,5.260195153446417,,52.27457514062632,top 200 m near-surface brine-filled ice layer,Directly paper anchored epsilon; high-loss bracket modeled,-999.0,,,none,none,False,False,0.0,internal feature only,52.27457514062632,-14724.514854906736,cold_conductive,normal_incidence_transfer_matrix
38.5,workbook_mid_shell,near_surface_brine,VHF_60MHz_full_depth_lowDR,60.0,Full-depth VHF sensitivity check with reduced radiometric fidelity.,14776.789430047362,311.18191933727104,1.1727828796685482,0.3980697407320988,1,Directly paper anchored epsilon; high-loss bracket modeled,"Blankenship et al. 2024, REASON",True,-2.272013200944807,23.415278255897753,25.68729145684256,52.27457514062632,top 200 m near-surface brine-filled ice layer,Directly paper anchored epsilon; high-loss bracket modeled,-999.0,,,none,none,False,False,0.0,weak/no deep detection,,,cold_conductive,normal_incidence_transfer_matrix
38.5,workbook_mid_shell,warm_impure_ice,HF_9MHz_full_depth,9.0,"Full-depth, lower-resolution sounding; primary deep-ocean stress test.",14776.789430047362,311.18191933727104,1.1727828796685482,0.3980697407320988,0,none,none,True,2.7171495531150107,-999.0,-1001.7171495531151,,none,none,-999.0,,,none,none,False,False,0.0,clear ocean boundary,14776.789430047362,0.0,warm_impure,normal_incidence_transfer_matrix
38.5,workbook_mid_shell,warm_impure_ice,VHF_60MHz_shallow,60.0,High-resolution shallow sounding and clutter discrimination support.,14776.789430047362,311.18191933727104,1.1727828796685482,0.3980697407320988,0,none,none,False,,-999.0,,,none,none,-999.0,,,none,none,False,False,0.0,outside band depth window,,,warm_impure,normal_incidence_transfer_matrix
38.5,workbook_mid_shell,warm_impure_ice,VHF_60MHz_full_depth_lowDR,60.0,Full-depth VHF sensitivity check with reduced radiometric fidelity.,14776.789430047362,311.18191933727104,1.1727828796685482,0.3980697407320988,0,none,none,True,-14.489067390347907,-999.0,-984.5109326096521,,none,none,-999.0,,,none,none,False,False,0.0,weak/no deep detection,,,warm_impure,normal_incidence_transfer_matrix
38.5,workbook_mid_shell,stacked_dirty_layers,HF_9MHz_full_depth,9.0,"Full-depth, lower-resolution sounding; primary deep-ocean stress test.",14776.789430047362,311.18191933727104,1.1727828796685482,0.3980697407320988,6,Sensitivity bracket from paper-supported material families,"Blankenship et al. 2024, REASON; Pettinelli et al. 2015 review; Lalich et al. 2021 / Mars analog",True,-1.7227242255167925,11.617392830205109,13.340117055721901,10293.341486211557,base paper-bracketed stacked dirty layer; top paper-bracketed stacked dirty layer,Sensitivity bracket from paper-supported material families,-999.0,,,none,none,False,False,0.0,false layer stronger,10293.341486211557,-4483.447943835805,warm_impure,normal_incidence_transfer_matrix
38.5,workbook_mid_shell,stacked_dirty_layers,VHF_60MHz_shallow,60.0,High-resolution shallow sounding and clutter discrimination support.,14776.789430047362,311.18191933727104,1.1727828796685482,0.3980697407320988,6,Sensitivity bracket from paper-supported material families,"Blankenship et al. 2024, REASON; Pettinelli et al. 2015 review; Lalich et al. 2021 / Mars analog",False,,-999.0,,,none,none,-999.0,,,none,none,False,False,0.0,outside band depth window,,,warm_impure,normal_incidence_transfer_matrix
38.5,workbook_mid_shell,stacked_dirty_layers,VHF_60MHz_full_depth_lowDR,60.0,Full-depth VHF sensitivity check with reduced radiometric fidelity.,14776.789430047362,311.18191933727104,1.1727828796685482,0.3980697407320988,6,Sensitivity bracket from paper-supported material families,"Blankenship et al. 2024, REASON; Pettinelli et al. 2015 review; Lalich et al. 2021 / Mars analog",True,-25.952772192950547,3.339572100297131,29.29234429324768,10205.341486211557,top paper-bracketed stacked dirty layer,Sensitivity bracket from paper-supported material families,-999.0,,,none,none,False,False,0.0,false layer stronger,10205.341486211557,-4571.447943835805,warm_impure,normal_incidence_transfer_matrix
38.5,workbook_mid_shell,briny_mushy_lens,HF_9MHz_full_depth,9.0,"Full-depth, lower-resolution sounding; primary deep-ocean stress test.",14776.789430047362,311.18191933727104,1.1727828796685482,0.3980697407320988,1,Directly paper anchored epsilon; high-loss bracket modeled,"Blankenship et al. 2024, REASON",True,-10.19588486685275,11.791339849538785,21.987224716391538,5136.395369263393,top conductive briny/mushy lens,Directly paper anchored epsilon; high-loss bracket modeled,-999.0,,,none,none,False,False,0.0,weak/no deep detection,,,warm_impure,normal_incidence_transfer_matrix
38.5,workbook_mid_shell,briny_mushy_lens,VHF_60MHz_shallow,60.0,High-resolution shallow sounding and clutter discrimination support.,14776.789430047362,311.18191933727104,1.1727828796685482,0.3980697407320988,1,Directly paper anchored epsilon; high-loss bracket modeled,"Blankenship et al. 2024, REASON",False,,-999.0,,,none,none,-999.0,,,none,none,False,False,0.0,outside band depth window,,,warm_impure,normal_incidence_transfer_matrix
38.5,workbook_mid_shell,briny_mushy_lens,VHF_60MHz_full_depth_lowDR,60.0,Full-depth VHF sensitivity check with reduced radiometric fidelity.,14776.789430047362,311.18191933727104,1.1727828796685482,0.3980697407320988,1,Directly paper anchored epsilon; high-loss bracket modeled,"Blankenship et al. 2024, REASON",True,-47.830378895373435,17.252990285941948,65.08336918131539,5136.395369263393,top conductive briny/mushy lens,Directly paper anchored epsilon; high-loss bracket modeled,-999.0,,,none,none,False,False,0.0,weak/no deep detection,,,warm_impure,normal_incidence_transfer_matrix
38.5,workbook_mid_shell,complex_paper_calibrated,HF_9MHz_full_depth,9.0,"Full-depth, lower-resolution sounding; primary deep-ocean stress test.",14776.789430047362,311.18191933727104,1.1727828796685482,0.3980697407320988,11,Directly paper anchored epsilon and layer thicknesses; Directly paper anchored epsilon; high-loss bracket modeled; Sensitivity bracket; Sensitivity bracket from paper-supported material families,"Blankenship et al. 2024, REASON; Blankenship et al. 2024, REASON; Pettinelli et al. 2015 review; Lalich et al. 2021 / Mars analog; Pettinelli et al. 2015 review",True,-37.177750589784864,12.262110422853665,49.43986101263853,52.27457514062632,top 200 m near-surface brine-filled ice layer,Directly paper anchored epsilon; high-loss bracket modeled,-999.0,,,none,none,False,False,0.0,weak/no deep detection,,,dirty_convective,normal_incidence_transfer_matrix
38.5,workbook_mid_shell,complex_paper_calibrated,VHF_60MHz_shallow,60.0,High-resolution shallow sounding and clutter discrimination support.,14776.789430047362,311.18191933727104,1.1727828796685482,0.3980697407320988,11,Directly paper anchored epsilon and layer thicknesses; Directly paper anchored epsilon; high-loss bracket modeled; Sensitivity bracket; Sensitivity bracket from paper-supported material families,"Blankenship et al. 2024, REASON; Blankenship et al. 2024, REASON; Pettinelli et al. 2015 review; Lalich et al. 2021 / Mars analog; Pettinelli et al. 2015 review",False,,5.165714492603216,,52.27457514062632,top 200 m near-surface brine-filled ice layer,Directly paper anchored epsilon; high-loss bracket modeled,-999.0,,,none,none,False,False,0.0,internal feature only,52.27457514062632,-14724.514854906736,dirty_convective,normal_incidence_transfer_matrix
38.5,workbook_mid_shell,complex_paper_calibrated,VHF_60MHz_full_depth_lowDR,60.0,Full-depth VHF sensitivity check with reduced radiometric fidelity.,14776.789430047362,311.18191933727104,1.1727828796685482,0.3980697407320988,11,Directly paper anchored epsilon and layer thicknesses; Directly paper anchored epsilon; high-loss bracket modeled; Sensitivity bracket; Sensitivity bracket from paper-supported material families,"Blankenship et al. 2024, REASON; Blankenship et al. 2024, REASON; Pettinelli et al. 2015 review; Lalich et al. 2021 / Mars analog; Pettinelli et al. 2015 review",True,-117.49725662505395,23.32079759505455,140.8180542201085,52.27457514062632,top 200 m near-surface brine-filled ice layer,Directly paper anchored epsilon; high-loss bracket modeled,-999.0,,,none,none,False,False,0.0,weak/no deep detection,,,dirty_convective,normal_incidence_transfer_matrix
