Column,SpacecraftLon,SpacecraftLat,SpacecraftHgt,NadirHgt,NadirLine,NadirAreoidRad,NadirEllipsoidRad,FirstLon,FirstLat,FirstHgt,FirstLine
2753,52.907489,87.053688,317807.971,-423,2229,3378242,3376253.597,52.907609,87.046274,-421.034,2228
2754,52.786761,87.050166,317807.959,-421,2228,3378242,3376253.725,52.782894,87.043156,-420.981,2228
2755,52.656661,87.046348,317807.945,-421,2228,3378242,3376253.864,52.665024,87.044455,-420.934,2228
2756,52.526021,87.042488,317807.930,-421,2228,3378243,3376254.004,52.367263,87.049430,-420.419,2228
2757,52.396594,87.038639,317807.913,-422,2228,3378243,3376254.145,52.329664,87.051675,-420.338,2228
2758,52.266630,87.034749,317807.896,-425,2229,3378243,3376254.287,52.346912,87.034656,-423.292,2229
2759,52.137875,87.030870,317807.877,-426,2229,3378243,3376254.429,52.167049,87.029248,-424.490,2229
2760,52.008587,87.026950,317807.856,-425,2229,3378243,3376254.573,52.108661,87.031210,-424.418,2229
2761,51.880504,87.023042,317807.835,-425,2229,3378243,3376254.716,51.838007,87.027772,-425.377,2229
2762,51.751892,87.019092,317807.812,-428,2230,3378244,3376254.861,51.829077,87.025363,-425.966,2229
2763,51.624480,87.015155,317807.788,-429,2230,3378244,3376255.006,51.651664,87.025787,-427.450,2229
2764,51.496544,87.011176,317807.763,-435,2231,3378244,3376255.153,51.457965,87.025499,-428.961,2230
2765,51.369803,87.007209,317807.736,-437,2231,3378244,3376255.299,51.304994,87.025735,-430.619,2230
2766,51.242543,87.003200,317807.709,-441,2232,3378244,3376255.447,51.131240,87.025656,-432.621,2231
2767,51.116472,86.999205,317807.680,-441,2232,3378244,3376255.595,51.055130,87.017332,-437.094,2231
2768,50.989887,86.995167,317807.649,-451,2234,3378244,3376255.745,50.969399,87.009760,-442.206,2232
2769,50.864486,86.991143,317807.618,-453,2234,3378245,3376255.894,50.792817,87.010047,-445.862,2233
2770,50.738575,86.987077,317807.585,-462,2236,3378245,3376256.045,50.712568,87.002064,-450.991,2234
2771,50.613844,86.983024,317807.551,-465,2236,3378245,3376256.196,50.531777,87.002702,-454.800,2235
2772,50.488606,86.978929,317807.516,-477,2238,3378245,3376256.348,50.270583,87.009906,-458.201,2236
2773,50.363707,86.974820,317807.479,-479,2239,3378245,3376256.501,50.097813,87.009666,-462.210,2237
2774,50.239979,86.970725,317807.442,-496,2242,3378245,3376256.654,50.109444,86.994277,-472.279,2238
2775,50.115752,86.966588,317807.403,-511,2244,3378245,3376256.809,49.928173,86.994788,-479.427,2240
2776,49.992692,86.962465,317807.363,-512,2245,3378245,3376256.963,49.757137,86.994522,-484.103,2241
2777,49.869136,86.958300,317807.321,-539,2249,3378245,3376257.120,49.585301,86.994202,-493.115,2243
2778,49.746742,86.954149,317807.278,-546,2251,3378245,3376257.275,49.400020,86.995041,-499.584,2244
2779,49.623857,86.949956,317807.234,-572,2255,3378245,3376257.433,49.218607,86.995435,-508.236,2247
2780,49.502129,86.945778,317807.189,-582,2257,3378245,3376257.590,49.057255,86.994291,-519.278,2249
2781,49.379913,86.941558,317807.143,-588,2258,3378247,3376257.750,48.773939,87.002678,-524.301,2252
2782,49.258849,86.937352,317807.095,-588,2258,3378247,3376257.908,48.617263,87.001087,-540.860,2255
2783,49.137301,86.933105,317807.046,-586,2258,3378247,3376258.069,49.215984,86.922291,-583.480,2257
2784,49.016900,86.928872,317806.996,-587,2258,3378247,3376258.229,49.044108,86.920457,-582.050,2257
2785,48.896019,86.924598,317806.944,-582,2257,3378247,3376258.391,48.857574,86.921560,-580.841,2257
2786,48.776280,86.920339,317806.892,-580,2257,3378247,3376258.553,48.814246,86.922226,-580.482,2257
2787,48.656065,86.916037,317806.838,-581,2257,3378248,3376258.716,48.774645,86.916950,-580.683,2257
2788,48.536986,86.911752,317806.783,-584,2258,3378248,3376258.879,48.508046,86.924532,-580.395,2257
2789,48.417435,86.907423,317806.726,-583,2257,3378248,3376259.044,48.330690,86.924780,-580.385,2257
2790,48.299016,86.903111,317806.668,-588,2258,3378248,3376259.209,48.177898,86.924968,-580.712,2257
2791,48.180127,86.898757,317806.609,-589,2258,3378248,3376259.376,47.986386,86.924459,-581.398,2258
2792,48.062365,86.894419,317806.549,-589,2258,3378248,3376259.542,47.925245,86.899353,-587.687,2258
2793,47.944137,86.890038,317806.488,-588,2258,3378249,3376259.710,47.806636,86.896804,-586.451,2258
2794,47.827031,86.885674,317806.425,-586,2258,3378249,3376259.877,47.632222,86.895125,-585.016,2258
2795,47.709463,86.881268,317806.361,-585,2258,3378249,3376260.046,47.592028,86.884659,-585.417,2258
2796,47.593011,86.876878,317806.296,-586,2258,3378249,3376260.215,47.559915,86.880834,-585.231,2258
2797,47.476100,86.872446,317806.230,-585,2258,3378249,3376260.386,47.339618,86.877327,-584.533,2257
2798,47.360301,86.868030,317806.162,-585,2258,3378250,3376260.557,47.303046,86.873871,-584.333,2258
2799,47.244046,86.863573,317806.093,-584,2257,3378250,3376260.729,47.059201,86.872189,-582.731,2257
2800,47.128897,86.859132,317806.023,-584,2257,3378250,3376260.901,46.970380,86.871008,-581.776,2257
2801,47.013297,86.854649,317805.951,-584,2257,3378250,3376261.075,46.833464,86.862859,-582.091,2257
2802,46.898797,86.850184,317805.879,-584,2257,3378250,3376261.248,46.792213,86.852769,-582.149,2257
2803,46.783849,86.845676,317805.805,-583,2257,3378250,3376261.423,46.716411,86.845264,-579.774,2256
2804,46.669995,86.841185,317805.730,-578,2256,3378250,3376261.598,46.646594,86.837410,-576.080,2256
2805,46.555698,86.836652,317805.653,-576,2256,3378250,3376261.775,46.474065,86.837353,-572.915,2255
2806,46.442489,86.832138,317805.576,-571,2255,3378250,3376261.951,46.520549,86.822381,-569.334,2255
2807,46.328840,86.827580,317805.497,-569,2255,3378250,3376262.129,46.330671,86.821951,-566.684,2254
2808,46.216274,86.823041,317805.417,-567,2254,3378250,3376262.307,46.154851,86.822244,-564.340,2254
2809,46.103271,86.818459,317805.335,-563,2254,3378252,3376262.487,46.001290,86.822465,-561.331,2253
2810,45.991346,86.813895,317805.253,-562,2253,3378252,3376262.666,45.925470,86.813465,-559.517,2253
2811,45.878987,86.809289,317805.169,-559,2253,3378252,3376262.847,45.744406,86.814028,-556.995,2253
2812,45.767700,86.804701,317805.084,-557,2253,3378252,3376263.028,45.780857,86.798358,-553.779,2252
2813,45.655983,86.800071,317804.997,-555,2252,3378252,3376263.210,45.618574,86.799262,-550.744,2251
2814,45.545333,86.795460,317804.910,-550,2251,3378252,3376263.392,45.529603,86.791339,-547.890,2251
2815,45.434255,86.790806,317804.821,-548,2251,3378252,3376263.576,45.477832,86.782273,-544.416,2250
2816,45.323498,86.786140,317804.730,-545,2251,3378252,3376263.761,45.293514,86.783126,-542.215,2250
2817,45.213799,86.781493,317804.639,-542,2250,3378252,3376263.946,45.152420,86.782519,-539.906,2250
2818,45.103678,86.776804,317804.546,-540,2250,3378252,3376264.132,44.815528,86.792797,-523.499,2247
2819,44.994610,86.772134,317804.453,-539,2249,3378252,3376264.318,44.787644,86.788893,-523.153,2247
2820,44.885122,86.767421,317804.357,-538,2249,3378254,3376264.505,44.784660,86.786445,-523.250,2247
2821,44.776683,86.762728,317804.261,-537,2249,3378254,3376264.693,44.718180,86.761909,-536.393,2249
2822,44.667827,86.757992,317804.163,-535,2249,3378254,3376264.882,44.579695,86.759354,-535.162,2249
2823,44.560014,86.753277,317804.065,-534,2249,3378254,3376265.070,44.417192,86.758628,-533.858,2248
2824,44.451786,86.748518,317803.964,-534,2248,3378254,3376265.261,44.354059,86.750596,-532.846,2248
2825,44.344596,86.743780,317803.863,-533,2248,3378255,3376265.451,44.207061,86.748748,-531.753,2248
2826,44.236995,86.738998,317803.760,-532,2248,3378255,3376265.643,44.079568,86.745402,-530.721,2248
2827,44.130426,86.734237,317803.657,-531,2248,3378255,3376265.835,44.023237,86.737021,-530.391,2248
2828,44.023449,86.729433,317803.551,-531,2248,3378255,3376266.029,43.846192,86.737255,-529.215,2248
2829,43.917499,86.724650,317803.445,-531,2248,3378255,3376266.222,43.908072,86.722054,-529.328,2248
2830,43.811143,86.719824,317803.337,-530,2248,3378256,3376266.417,43.724539,86.721151,-528.364,2248
2831,43.705809,86.715019,317803.229,-528,2247,3378256,3376266.611,43.666216,86.717898,-527.996,2247
2832,43.600072,86.710170,317803.118,-528,2247,3378256,3376266.808,43.470763,86.716191,-527.565,2247
2833,43.495351,86.705344,317803.007,-528,2247,3378256,3376267.004,43.422846,86.712207,-527.726,2247
2834,43.390230,86.700473,317802.895,-529,2247,3378256,3376267.202,43.413776,86.708637,-527.871,2247
2835,43.286119,86.695625,317802.781,-530,2248,3378257,3376267.399,43.261901,86.697435,-528.827,2248
2836,43.181612,86.690732,317802.666,-529,2248,3378257,3376267.599,43.081031,86.693104,-528.837,2248
2837,43.085792,86.686225,317802.558,-530,2248,3378257,3376267.783,43.049393,86.695375,-528.744,2248
2838,42.982569,86.681345,317802.441,-530,2248,3378257,3376267.982,42.971987,86.693506,-528.987,2248
2839,42.878953,86.676421,317802.322,-532,2248,3378257,3376268.184,42.832194,86.686284,-530.115,2248
2840,42.776334,86.671520,317802.203,-533,2248,3378258,3376268.385,42.683578,86.679784,-530.547,2248
2841,42.673325,86.666575,317802.081,-532,2248,3378258,3376268.588,42.687277,86.676977,-530.996,2248
2842,42.571307,86.661653,317801.959,-533,2248,3378258,3376268.790,42.497121,86.671805,-531.874,2248
2843,42.468902,86.656687,317801.835,-534,2248,3378258,3376268.995,42.467192,86.668161,-532.524,2248
2844,42.367483,86.651744,317801.710,-535,2248,3378258,3376269.199,42.335500,86.655761,-534.035,2248
2845,42.265678,86.646758,317801.584,-536,2249,3378259,3376269.405,42.266969,86.656410,-534.008,2249
2846,42.164855,86.641794,317801.457,-538,2249,3378259,3376269.610,42.071468,86.654820,-534.740,2249
2847,42.063649,86.636786,317801.328,-539,2249,3378259,3376269.818,41.942445,86.654870,-534.738,2249
2848,41.963418,86.631802,317801.198,-539,2249,3378259,3376270.025,41.887852,86.646727,-537.741,2249
2849,41.862808,86.626774,317801.066,-543,2250,3378259,3376270.234,41.903965,86.633645,-540.616,2250
2850,41.762495,86.621736,317800.934,-545,2251,3378260,3376270.443,41.769298,86.632544,-542.662,2250
2851,41.663149,86.616722,317800.800,-548,2251,3378260,3376270.652,41.608601,86.631724,-544.029,2251
2852,41.563427,86.611663,317800.665,-550,2251,3378260,3376270.864,41.559598,86.623180,-547.885,2251
2853,41.464667,86.606629,317800.529,-553,2252,3378260,3376271.074,41.399398,86.622325,-550.420,2252
2854,41.365534,86.601550,317800.391,-561,2253,3378261,3376271.287,41.405882,86.608467,-555.665,2253
2855,41.267356,86.596496,317800.253,-562,2254,3378261,3376271.499,41.140158,86.616349,-556.336,2253
2856,41.168808,86.591397,317800.113,-566,2254,3378261,3376271.713,41.077192,86.608821,-560.150,2253
2857,41.071210,86.586323,317799.972,-570,2255,3378261,3376271.926,40.907529,86.608578,-562.994,2254
2858,40.973244,86.581205,317799.829,-571,2255,3378261,3376272.142,40.962958,86.593096,-568.309,2255
2859,40.876223,86.576112,317799.686,-577,2256,3378262,3376272.357,40.788960,86.593178,-570.973,2255
2860,40.778836,86.570974,317799.541,-582,2257,3378262,3376272.574,40.732303,86.585284,-574.638,2256
2861,40.682390,86.565861,317799.395,-585,2258,3378262,3376272.790,40.584367,86.583608,-578.042,2257
2862,40.585579,86.560704,317799.247,-589,2258,3378262,3376273.008,40.523209,86.576045,-583.361,2257
2863,40.489703,86.555572,317799.099,-599,2260,3378262,3376273.226,40.442477,86.569884,-587.788,2258
2864,40.393466,86.550396,317798.948,-600,2260,3378263,3376273.446,40.258721,86.570522,-591.094,2259
2865,40.298158,86.545245,317798.798,-605,2261,3378263,3376273.665,40.209424,86.562291,-596.109,2260
2866,40.202491,86.540050,317798.645,-611,2262,3378263,3376273.887,40.062093,86.560501,-600.685,2261
2867,40.107748,86.534880,317798.492,-615,2263,3378263,3376274.108,39.977397,86.554642,-604.934,2262
2868,40.012648,86.529666,317798.336,-621,2264,3378264,3376274.330,39.804708,86.554514,-609.106,2263
2869,39.918467,86.524478,317798.181,-634,2266,3378264,3376274.553,39.777328,86.544903,-616.681,2264
2870,39.823931,86.519245,317798.023,-634,2266,3378264,3376274.777,39.599965,86.545078,-621.840,2265
2871,39.730309,86.514039,317797.865,-651,2269,3378264,3376275.001,39.392081,86.547278,-624.913,2266
2872,39.636335,86.508787,317797.704,-679,2274,3378264,3376275.226,39.489323,86.529524,-639.004,2268
2873,39.543268,86.503562,317797.544,-689,2276,3378265,3376275.451,39.168092,86.539099,-640.262,2269
2874,39.449852,86.498293,317797.381,-730,2283,3378265,3376275.679,38.860210,86.547527,-640.903,2271
2875,39.357338,86.493049,317797.218,-784,2293,3378265,3376275.905,38.809321,86.539561,-656.742,2274
2876,39.264476,86.487762,317797.052,-847,2304,3378265,3376276.134,38.511102,86.547209,-658.083,2277
2877,39.172512,86.482500,317796.887,-868,2308,3378265,3376276.362,38.217516,86.554469,-663.941,2281
2878,39.080203,86.477195,317796.719,-913,2316,3378265,3376276.592,37.895610,86.561766,-669.465,2286
2879,38.988785,86.471916,317796.551,-943,2321,3378265,3376276.822,37.889204,86.552603,-713.354,2292
2880,38.897024,86.466592,317796.380,-953,2323,3378265,3376277.053,37.311908,86.576611,-683.503,2298
2881,38.806151,86.461295,317796.210,-962,2325,3378267,3376277.284,37.085141,86.577807,-705.620,2306
2882,38.714935,86.455954,317796.037,-973,2327,3378267,3376277.517,36.663330,86.593163,-689.140,2313
2883,38.624602,86.450640,317795.864,-972,2327,3378267,3376277.750,39.937917,86.358278,-819.678,2316
2884,38.533929,86.445281,317795.689,-945,2322,3378267,3376277.984,39.573363,86.372035,-828.895,2311
2885,38.444133,86.439950,317795.513,-917,2317,3378267,3376278.218,39.508545,86.365120,-800.038,2307
2886,38.353999,86.434573,317795.335,-912,2316,3378268,3376278.454,39.211243,86.373999,-793.974,2302
2887,38.264738,86.429225,317795.157,-865,2307,3378268,3376278.689,38.948076,86.380473,-785.518,2298
2888,38.175140,86.423831,317794.977,-832,2302,3378268,3376278.927,38.668296,86.387836,-780.856,2295
2889,38.086410,86.418465,317794.796,-826,2300,3378268,3376279.164,38.484058,86.388841,-765.812,2291
2890,37.997346,86.413055,317794.613,-791,2294,3378269,3376279.403,38.065114,86.404981,-762.595,2289
2891,37.908548,86.407636,317794.429,-766,2290,3378269,3376279.643,37.920243,86.403196,-754.841,2288
2892,37.820609,86.402245,317794.245,-751,2287,3378269,3376279.881,37.719625,86.405036,-746.759,2286
2893,37.732340,86.396809,317794.058,-746,2286,3378269,3376280.123,37.687635,86.397473,-743.761,2286
2894,37.644925,86.391401,317793.872,-745,2286,3378270,3376280.363,37.685194,86.395386,-743.687,2286
2895,37.557181,86.385949,317793.683,-747,2286,3378270,3376280.606,37.480552,86.393020,-743.626,2286
2896,37.470285,86.380525,317793.493,-746,2286,3378270,3376280.848,37.359734,86.398440,-742.718,2286
2897,37.383064,86.375056,317793.302,-754,2288,3378270,3376281.092,37.153348,86.400446,-742.796,2286
2898,37.296686,86.369615,317793.110,-758,2288,3378270,3376281.335,37.217322,86.384089,-750.357,2287
2899,37.209983,86.364130,317792.916,-757,2288,3378270,3376281.581,37.268562,86.358296,-752.844,2287
2900,37.124119,86.358673,317792.722,-753,2288,3378270,3376281.825,37.168068,86.352344,-751.111,2287
2901,37.037932,86.353171,317792.525,-750,2287,3378270,3376282.072,37.020612,86.350744,-747.850,2286
2902,36.952579,86.347699,317792.329,-747,2286,3378270,3376282.319,36.996859,86.341389,-744.604,2286
2903,36.866905,86.342181,317792.129,-745,2286,3378272,3376282.567,36.664843,86.351377,-727.654,2283
2904,36.782060,86.336692,317791.930,-742,2286,3378272,3376282.815,36.638820,86.347937,-724.976,2283
2905,36.696895,86.331158,317791.729,-739,2285,3378272,3376283.065,36.641586,86.345489,-726.086,2283
2906,36.612555,86.325654,317791.527,-739,2285,3378272,3376283.314,36.534512,86.327105,-735.583,2284
2907,36.527897,86.320105,317791.323,-735,2284,3378272,3376283.565,36.510727,86.319181,-733.609,2284
2908,36.444058,86.314584,317791.119,-734,2284,3378272,3376283.816,36.442388,86.312703,-732.903,2284
2909,36.359904,86.309019,317790.912,-733,2284,3378272,3376284.069,36.394192,86.304899,-732.258,2284
2910,36.276563,86.303484,317790.706,-733,2284,3378272,3376284.321,36.254657,86.302892,-731.349,2283
2911,36.192909,86.297903,317790.496,-732,2284,3378274,3376284.575,36.191949,86.303121,-731.339,2284
2912,36.110064,86.292352,317790.287,-731,2284,3378274,3376284.829,35.988833,86.300782,-730.779,2284
2913,36.026907,86.286756,317790.076,-731,2284,3378274,3376285.085,35.903828,86.291057,-730.889,2283
2914,35.944554,86.281190,317789.864,-732,2284,3378274,3376285.339,35.987604,86.279438,-730.754,2283
2915,35.861891,86.275578,317789.650,-731,2284,3378275,3376285.597,35.827091,86.280080,-730.392,2283
2916,35.780027,86.269997,317789.436,-731,2284,3378275,3376285.853,35.689948,86.276506,-730.056,2283
2917,35.697856,86.264371,317789.219,-730,2283,3378275,3376286.112,35.652391,86.263907,-730.468,2283
2918,35.616478,86.258775,317789.003,-731,2283,3378275,3376286.370,35.593221,86.261172,-730.594,2283
2919,35.534794,86.253133,317788.784,-732,2284,3378276,3376286.630,35.569794,86.261788,-730.566,2284
2920,35.453899,86.247522,317788.565,-732,2284,3378276,3376286.889,35.461678,86.253639,-731.608,2284
2921,35.372700,86.241866,317788.343,-732,2284,3378276,3376287.151,35.311225,86.243832,-732.061,2284
2922,35.292285,86.236240,317788.122,-732,2284,3378276,3376287.412,35.195069,86.240403,-731.220,2284
2923,35.211568,86.230569,317787.897,-732,2284,3378277,3376287.675,35.237278,86.227201,-730.833,2284
2924,35.137563,86.225349,317787.690,-731,2284,3378277,3376287.918,35.052243,86.227401,-730.157,2283
2925,35.057845,86.219702,317787.465,-731,2283,3378277,3376288.181,35.027574,86.219792,-729.178,2283
2926,34.977825,86.214010,317787.237,-729,2283,3378277,3376288.446,34.841600,86.219176,-727.206,2283
2927,34.898579,86.208349,317787.010,-727,2283,3378278,3376288.710,34.934921,86.204387,-726.897,2283
2928,34.819034,86.202642,317786.779,-727,2283,3378278,3376288.977,34.713897,86.205930,-725.491,2283
2929,34.739725,86.196928,317786.548,-726,2283,3378278,3376289.245,34.716548,86.195240,-724.825,2282
2930,34.661183,86.191246,317786.316,-725,2283,3378279,3376289.511,34.606469,86.197027,-724.241,2282
2931,34.582344,86.185518,317786.082,-724,2282,3378279,3376289.780,34.635906,86.179182,-723.746,2282
2932,34.504266,86.179821,317785.849,-724,2282,3378279,3376290.048,34.464632,86.180551,-723.015,2282
2933,34.425893,86.174079,317785.612,-723,2282,3378279,3376290.318,34.342043,86.176114,-722.224,2282
2934,34.348277,86.168369,317785.376,-723,2282,3378280,3376290.588,34.310886,86.175875,-722.235,2282
2935,34.270368,86.162613,317785.137,-724,2282,3378280,3376290.860,34.258501,86.168580,-723.079,2282
2936,34.193211,86.156889,317784.898,-723,2282,3378280,3376291.131,34.189895,86.167847,-723.447,2282
2937,34.115762,86.151119,317784.656,-725,2282,3378280,3376291.404,34.083367,86.162450,-723.869,2282
2938,34.039060,86.145381,317784.415,-727,2283,3378281,3376291.676,34.004960,86.154067,-725.599,2283
2939,33.962069,86.139597,317784.171,-727,2283,3378281,3376291.951,33.903925,86.152466,-725.842,2283
2940,33.885820,86.133846,317783.927,-730,2283,3378281,3376292.225,33.968625,86.139618,-728.452,2283
2941,33.809283,86.128049,317783.681,-732,2284,3378281,3376292.501,33.812218,86.137253,-730.064,2283
2942,33.733484,86.122284,317783.435,-736,2284,3378282,3376292.777,33.652767,86.137851,-731.369,2284
2943,33.657398,86.116474,317783.185,-740,2285,3378282,3376293.054,33.583587,86.130258,-733.897,2284
2944,33.582046,86.110696,317782.937,-741,2285,3378282,3376293.331,33.470452,86.128082,-736.501,2285
2945,33.506409,86.104872,317782.685,-745,2286,3378283,3376293.610,33.517190,86.114968,-740.961,2285
2946,33.431500,86.099080,317782.434,-749,2287,3378283,3376293.888,33.350376,86.114642,-742.477,2286
2947,33.356308,86.093243,317782.180,-754,2288,3378283,3376294.169,33.297487,86.106118,-746.219,2286
2948,33.281841,86.087439,317781.926,-754,2288,3378283,3376294.449,33.120848,86.106352,-748.541,2287
2949,33.207091,86.081589,317781.670,-763,2289,3378284,3376294.731,33.191906,86.093223,-755.838,2288
2950,33.133061,86.075772,317781.414,-766,2290,3378284,3376295.012,33.041351,86.091931,-758.400,2289
2951,33.058751,86.069909,317781.155,-773,2291,3378284,3376295.296,33.139816,86.075824,-766.177,2290
2952,32.985157,86.064078,317780.896,-776,2291,3378284,3376295.578,32.867781,86.081734,-770.225,2291
2953,32.911283,86.058202,317780.634,-783,2293,3378285,3376295.863,32.946400,86.066850,-778.112,2292
2954,32.838120,86.052360,317780.373,-788,2294,3378285,3376296.147,32.732963,86.067934,-781.559,2293
2955,32.764680,86.046471,317780.109,-797,2295,3378285,3376296.434,32.708138,86.060527,-788.752,2294
2956,32.691947,86.040615,317779.846,-800,2296,3378285,3376296.719,32.665783,86.052879,-794.123,2295
2957,32.618937,86.034714,317779.579,-809,2298,3378285,3376297.007,32.658573,86.043099,-803.266,2296
2958,32.546630,86.028846,317779.313,-816,2299,3378285,3376297.294,32.454235,86.044990,-807.674,2297
2959,32.474049,86.022932,317779.044,-822,2300,3378285,3376297.583,32.447555,86.035208,-816.318,2299
2960,32.402165,86.017052,317778.775,-829,2301,3378287,3376297.872,32.370495,86.029628,-822.257,2300
2961,32.330008,86.011126,317778.504,-833,2302,3378287,3376298.163,32.364040,86.019845,-829.736,2301
2962,32.258545,86.005233,317778.233,-847,2304,3378287,3376298.452,32.322760,86.012181,-837.446,2302
2963,32.186810,85.999295,317777.959,-851,2305,3378287,3376298.745,32.114304,86.014246,-844.678,2304
2964,32.115765,85.993390,317777.685,-857,2306,3378288,3376299.036,32.179688,86.000361,-852.694,2305
2965,32.044448,85.987439,317777.409,-868,2308,3378288,3376299.330,32.163661,85.991168,-860.314,2307
2966,31.973818,85.981522,317777.133,-875,2309,3378288,3376299.623,31.992049,85.991171,-868.480,2308
2967,31.902918,85.975559,317776.854,-886,2311,3378289,3376299.918,31.946244,85.983743,-874.848,2309
2968,31.832226,85.969590,317776.573,-894,2313,3378289,3376300.214,32.041323,85.968060,-882.458,2311
2969,31.762213,85.963656,317776.294,-899,2313,3378289,3376300.509,31.875719,85.967744,-890.807,2312
2970,31.691933,85.957675,317776.011,-905,2314,3378289,3376300.807,31.689513,85.968527,-898.935,2313
2971,31.622328,85.951728,317775.729,-912,2316,3378290,3376301.103,31.695299,85.958193,-906.282,2315
2972,31.552457,85.945736,317775.443,-916,2316,3378290,3376301.402,31.620254,85.952506,-912.399,2316
2973,31.483257,85.939778,317775.159,-916,2316,3378290,3376301.700,31.560956,85.945975,-915.391,2316
2974,31.413793,85.933773,317774.871,-917,2317,3378290,3376302.000,31.341349,85.935475,-915.916,2316
2975,31.344995,85.927803,317774.584,-917,2316,3378290,3376302.299,31.307838,85.927471,-915.317,2316
2976,31.275934,85.921788,317774.293,-915,2316,3378290,3376302.601,31.299033,85.917972,-913.128,2316
2977,31.207535,85.915806,317774.004,-913,2316,3378290,3376302.902,31.220722,85.912579,-908.732,2315
2978,31.138875,85.909779,317773.711,-908,2315,3378292,3376303.205,31.087068,85.910323,-903.679,2314
2979,31.070873,85.903786,317773.419,-903,2314,3378292,3376303.507,31.024210,85.904043,-900.329,2313
2980,31.002611,85.897747,317773.123,-899,2313,3378292,3376303.812,31.006103,85.895119,-896.780,2313
2981,30.935003,85.891743,317772.829,-895,2313,3378292,3376304.116,30.890870,85.893186,-895.044,2313
2982,30.867136,85.885693,317772.531,-895,2313,3378292,3376304.422,30.787548,85.891801,-894.281,2312
2983,30.799920,85.879678,317772.234,-895,2313,3378292,3376304.727,30.788857,85.889711,-894.387,2312
2984,30.732445,85.873617,317771.934,-897,2313,3378294,3376305.035,30.746319,85.882219,-895.600,2313
2985,30.665617,85.867590,317771.634,-899,2313,3378294,3376305.341,30.756517,85.873074,-897.397,2313
2986,30.598533,85.861518,317771.331,-901,2314,3378294,3376305.651,30.632201,85.868989,-898.772,2313
2987,30.532091,85.855481,317771.029,-900,2313,3378294,3376305.959,30.540699,85.864391,-900.506,2313
2988,30.465393,85.849397,317770.724,-902,2314,3378295,3376306.269,30.443322,85.853547,-902.059,2314
2989,30.399334,85.843349,317770.419,-902,2314,3378295,3376306.579,30.392246,85.846648,-902.411,2314
2990,30.333021,85.837255,317770.112,-902,2314,3378295,3376306.891,30.325957,85.840559,-902.723,2314
2991,30.267342,85.831196,317769.805,-902,2314,3378296,3376307.202,30.291385,85.836630,-902.924,2314
2992,30.201411,85.825091,317769.494,-904,2314,3378296,3376307.515,30.076771,85.829912,-902.769,2314
2993,30.136110,85.819021,317769.185,-904,2314,3378296,3376307.828,30.055499,85.830422,-902.743,2314
2994,30.070558,85.812905,317768.872,-905,2314,3378296,3376308.143,29.964097,85.821886,-903.848,2314
2995,30.005633,85.806825,317768.560,-905,2314,3378297,3376308.456,29.931222,85.808813,-904.688,2314
2996,29.940457,85.800698,317768.245,-905,2314,3378297,3376308.773,29.932486,85.806684,-904.798,2314
2997,29.875904,85.794607,317767.930,-905,2314,3378297,3376309.088,29.770449,85.807413,-903.927,2314
2998,29.811102,85.788470,317767.613,-907,2315,3378298,3376309.406,29.788995,85.799143,-905.355,2314
2999,29.746919,85.782369,317767.296,-907,2315,3378298,3376309.723,29.750714,85.788993,-906.880,2315
3000,29.682488,85.776221,317766.975,-909,2315,3378298,3376310.042,29.679412,85.781949,-907.746,2315
3001,29.618673,85.770110,317766.656,-910,2315,3378299,3376310.360,29.623011,85.780579,-908.484,2315
3002,29.554610,85.763952,317766.333,-910,2315,3378299,3376310.681,29.566911,85.772683,-910.561,2315
3003,29.491160,85.757830,317766.011,-914,2316,3378299,3376311.001,29.549700,85.765235,-911.782,2315
3004,29.427464,85.751662,317765.686,-917,2316,3378300,3376311.323,29.434654,85.760687,-914.353,2316
3005,29.364375,85.745530,317765.362,-917,2316,3378300,3376311.644,29.297302,85.758740,-915.955,2316
3006,29.301043,85.739352,317765.034,-919,2317,3378300,3376311.968,29.367280,85.745047,-917.671,2316
3007,29.238314,85.733210,317764.707,-921,2317,3378300,3376312.290,29.225524,85.743367,-919.092,2317
3008,29.175342,85.727021,317764.377,-922,2317,3378301,3376312.616,29.177285,85.736351,-921.127,2317
3009,29.112971,85.720869,317764.047,-922,2317,3378301,3376312.940,29.259250,85.723339,-921.811,2317
3010,29.050357,85.714671,317763.715,-924,2318,3378301,3376313.266,29.101378,85.721244,-922.921,2317
3011,28.987923,85.708467,317763.381,-925,2318,3378302,3376313.594,29.114033,85.708249,-923.607,2318
3012,28.926083,85.702300,317763.048,-925,2318,3378302,3376313.920,29.001452,85.707512,-924.646,2318
3013,28.864003,85.696087,317762.711,-926,2318,3378302,3376314.249,28.877071,85.702250,-925.424,2318
3014,28.802515,85.689910,317762.375,-927,2318,3378303,3376314.577,28.913593,85.686736,-925.747,2318
3015,28.740787,85.683687,317762.036,-927,2318,3378303,3376314.907,28.903903,85.683975,-925.893,2318
3016,28.684185,85.677961,317761.724,-928,2318,3378303,3376315.211,28.731590,85.678390,-927.190,2318
3017,28.623205,85.671770,317761.384,-928,2318,3378304,3376315.541,28.709341,85.677678,-927.228,2318
3018,28.561987,85.665533,317761.042,-928,2319,3378304,3376315.874,28.617597,85.664248,-927.944,2318
3019,28.501352,85.659332,317760.700,-929,2319,3378304,3376316.205,28.595438,85.663533,-927.982,2318
